"","0.5","1.5","2.5","3.5","4.5","5.5","6.5","7.5","8.5","9.5","10.5","11.5","12.5","13.5","14.5","15.5","16.5","17.5","18.5","19.5","20.5","21.5","22.5","23.5","24.5","25.5","26.5","27.5","28.5","29.5","30.5","31.5","32.5","33.5","34.5","35.5","36.5","37.5","38.5","39.5","40.5","41.5","42.5","43.5","44.5","45.5","46.5","47.5","48.5","49.5","50.5","51.5","52.5","53.5","54.5","55.5","56.5","57.5","58.5","59.5","60.5","61.5","62.5","63.5","64.5","65.5","66.5","67.5","68.5","69.5","70.5","71.5","72.5","73.5","74.5","75.5","76.5","77.5","78.5","79.5","80.5","81.5","82.5","83.5","84.5","85.5","86.5","87.5","88.5","89.5","90.5","91.5","92.5","93.5","94.5","95.5","96.5","97.5","98.5","99.5","100.5","101.5","102.5","103.5","104.5","105.5","106.5","107.5","108.5","109.5","110.5","111.5","112.5","113.5","114.5","115.5","116.5"
"1",1.78523e-09,1.10844e-08,7.03289e-08,3.99293e-07,2.02857e-06,9.22222e-06,3.75172e-05,0.000136576,0.000444909,0.00129693,0.00338307,0.00789677,0.0164942,0.0308288,0.0515619,0.0771703,0.103354,0.123867,0.132844,0.127491,0.109491,0.0841446,0.0578669,0.0356111,0.0196105,0.0096635,0.00426112,0.00168135,0.000593661,0.000187572,5.30335e-05,1.34178e-05,3.03783e-06,6.1545e-07,1.11574e-07,1.80998e-08,2.62732e-09,3.41253e-10,3.96602e-11,4.12415e-12,3.83693e-13,3.19744e-14,2.33147e-15,2.22045e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",8.14084e-15,4.96922e-14,3.27492e-13,2.02266e-12,1.17073e-11,6.3505e-11,3.2283e-10,1.53801e-09,6.86697e-09,2.87338e-08,1.12679e-07,4.14112e-07,1.42632e-06,4.60405e-06,1.3928e-05,3.94874e-05,0.000104918,0.000261255,0.000609672,0.00133335,0.00273278,0.00524901,0.00944841,0.0159385,0.0251967,0.0373292,0.0518276,0.0674348,0.0822277,0.0939641,0.100627,0.10099,0.0949848,0.0837219,0.0691565,0.053535,0.0388377,0.0264045,0.0168233,0.010045,0.00562079,0.0029475,0.0014485,0.000667114,0.000287936,0.000116469,4.41513e-05,1.56856e-05,5.22251e-06,1.62961e-06,4.76552e-07,1.30606e-07,3.35459e-08,8.07493e-09,1.82163e-09,3.85125e-10,7.63068e-11,1.4169e-11,2.46569e-12,4.02123e-13,6.15064e-14,8.77076e-15,1.11022e-15,2.22045e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",3.06487e-18,1.61881e-17,9.64065e-17,5.48814e-16,2.98644e-15,1.55343e-14,7.72397e-14,3.67115e-13,1.66792e-12,7.24376e-12,3.00723e-11,1.1934e-10,4.52711e-10,1.64162e-09,5.69042e-09,1.88553e-08,5.97229e-08,1.80829e-07,5.23375e-07,1.44803e-06,3.82965e-06,9.68188e-06,2.33979e-05,5.4052e-05,0.000119361,0.000251955,0.000508392,0.000980584,0.00180792,0.00318627,0.00536773,0.00864377,0.0133052,0.0195767,0.0275336,0.0370161,0.0475688,0.0584332,0.0686124,0.0770105,0.082623,0.0847342,0.0830652,0.0778371,0.0697202,0.0596944,0.0488557,0.0382209,0.028582,0.0204309,0.0139601,0.00911778,0.0056924,0.00339708,0.00193786,0.00105668,0.000550778,0.000274422,0.000130699,5.95034e-05,2.58955e-05,1.07727e-05,4.28392e-06,1.62845e-06,5.91736e-07,2.05542e-07,6.8248e-08,2.1662e-08,6.57245e-09,1.90622e-09,5.28492e-10,1.40062e-10,3.54828e-11,8.59279e-12,1.98908e-12,4.40203e-13,9.30367e-14,1.88738e-14,3.66374e-15,6.66134e-16,1.11022e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",1.51008e-20,6.93272e-20,3.7166e-19,1.92456e-18,9.62629e-18,4.65082e-17,2.17042e-16,9.78373e-16,4.26e-15,1.79168e-14,7.27875e-14,2.85628e-13,1.08266e-12,3.96399e-12,1.40191e-11,4.78916e-11,1.58032e-10,5.03714e-10,1.55086e-09,4.61222e-09,1.32495e-08,3.67654e-08,9.85441e-08,2.55137e-07,6.38067e-07,1.54138e-06,3.59671e-06,8.1068e-06,1.76499e-05,3.71181e-05,7.54008e-05,0.000147949,0.000280412,0.000513363,0.000907813,0.00155064,0.00255839,0.0040772,0.0062762,0.0093319,0.0134024,0.0185922,0.0249126,0.0322436,0.0403096,0.0486758,0.0567749,0.0639645,0.069608,0.0731674,0.0742879,0.0728541,0.0690132,0.0631462,0.0558086,0.0476424,0.039285,0.0312895,0.0240718,0.0178878,0.0128394,0.00890162,0.00596118,0.00385597,0.00240921,0.00145397,0.000847574,0.000477246,0.000259568,0.000136366,6.91999e-05,3.39197e-05,1.60601e-05,7.34498e-06,3.24477e-06,1.38461e-06,5.70717e-07,2.2723e-07,8.73898e-08,3.24644e-08,1.16494e-08,4.03788e-09,1.35192e-09,4.37222e-10,1.36585e-10,4.12147e-11,1.20131e-11,3.38229e-12,9.1982e-13,2.41585e-13,6.12843e-14,1.5099e-14,3.55271e-15,7.77156e-16,2.22045e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",3.53414e-22,1.44242e-21,7.07581e-21,3.37375e-20,1.56351e-19,7.04273e-19,3.08344e-18,1.31214e-17,5.42728e-17,2.18191e-16,8.52601e-16,3.23825e-15,1.19544e-14,4.28948e-14,1.49602e-13,5.07136e-13,1.67097e-12,5.35146e-12,1.66583e-11,5.04022e-11,1.48227e-10,4.23702e-10,1.17721e-09,3.17912e-09,8.34484e-09,2.12906e-08,5.27981e-08,1.27265e-07,2.98164e-07,6.78989e-07,1.5029e-06,3.23335e-06,6.76138e-06,1.37428e-05,2.71502e-05,5.21346e-05,9.73051e-05,0.000176523,0.000311257,0.000533447,0.00088862,0.00143877,0.00226422,0.00346335,0.00514899,0.00744041,0.0104501,0.0142656,0.0189282,0.0244104,0.0305978,0.037278,0.0441434,0.0508075,0.0568379,0.0618012,0.0653135,0.0670903,0.0669829,0.0650005,0.0613084,0.0562044,0.0500805,0.0433727,0.0365101,0.0298716,0.0237549,0.018361,0.0137939,0.0100722,0.00714844,0.00493112,0.0033062,0.00215457,0.00136472,0.000840189,0.000502761,0.000292415,0.000165307,9.08313e-05,4.85105e-05,2.51821e-05,1.27059e-05,6.23125e-06,2.97032e-06,1.37622e-06,6.19774e-07,2.71292e-07,1.15425e-07,4.77332e-08,1.91867e-08,7.49619e-09,2.84669e-09,1.05075e-09,3.76977e-10,1.31459e-10,4.45578e-11,1.46797e-11,4.70068e-12,1.46316e-12,4.42646e-13,1.30118e-13,3.71925e-14,1.03251e-14,2.77556e-15,7.77156e-16,1.11022e-16,1.11022e-16,0,0,0,0,0,0,0,0,0
"6",2.25032e-23,8.34537e-23,3.81022e-22,1.69771e-21,7.38226e-21,3.13274e-20,1.29739e-19,5.24359e-19,2.06823e-18,7.9612e-18,2.99069e-17,1.09642e-16,3.9228e-16,1.36971e-15,4.66738e-15,1.55214e-14,5.03738e-14,1.59548e-13,4.93166e-13,1.48768e-12,4.37968e-12,1.25832e-11,3.5282e-11,9.65454e-11,2.57826e-10,6.71952e-10,1.70909e-09,4.24238e-09,1.02771e-08,2.42968e-08,5.60586e-08,1.26227e-07,2.77383e-07,5.94873e-07,1.24504e-06,2.54308e-06,5.06934e-06,9.86185e-06,1.87232e-05,3.4691e-05,6.27288e-05,0.000110696,0.000190637,0.000320402,0.000525528,0.000841213,0.00131409,0.00200335,0.00298053,0.00432753,0.00613187,0.00847918,0.0114425,0.0150694,0.0193676,0.024292,0.0297343,0.0355189,0.0414066,0.0471072,0.0523012,0.0566688,0.0599215,0.0618342,0.0622707,0.0611989,0.0586966,0.0549401,0.0501848,0.0447366,0.0389189,0.033042,0.0273766,0.022136,0.0174674,0.0134512,0.0101089,0.00741396,0.00530646,0.00370652,0.0025266,0.00168079,0.00109119,0.000691347,0.000427466,0.00025794,0.000151896,8.72948e-05,4.89601e-05,2.67985e-05,1.4315e-05,7.46257e-06,3.79665e-06,1.88507e-06,9.13419e-07,4.31946e-07,1.99345e-07,8.97834e-08,3.94643e-08,1.69289e-08,7.08714e-09,2.89554e-09,1.15453e-09,4.49258e-10,1.7061e-10,6.32305e-11,2.28702e-11,8.07276e-12,2.78089e-12,9.34919e-13,3.06755e-13,9.82547e-14,3.06422e-14,9.4369e-15,2.77556e-15,7.77156e-16,3.33067e-16
"7",2.81698e-24,9.6664e-24,4.16635e-23,1.75738e-22,7.25432e-22,2.93053e-21,1.15855e-20,4.48236e-20,1.69714e-19,6.28853e-19,2.28035e-18,8.09236e-18,2.81041e-17,9.55185e-17,3.17707e-16,1.03416e-15,3.29437e-15,1.02702e-14,3.13335e-14,9.35538e-14,2.73362e-13,7.81696e-13,2.18757e-12,5.99116e-12,1.60577e-11,4.21193e-11,1.08119e-10,2.71612e-10,6.67762e-10,1.60664e-09,3.78304e-09,8.71742e-09,1.9659e-08,4.33869e-08,9.37091e-08,1.98075e-07,4.09736e-07,8.29473e-07,1.64333e-06,3.1862e-06,6.04568e-06,1.12264e-05,2.04014e-05,3.62831e-05,6.31494e-05,0.000107562,0.000179294,0.000292481,0.000466926,0.00072949,0.00111535,0.00166886,0.00244369,0.0035018,0.00491081,0.00673956,0.00905163,0.011897,0.0153026,0.0192624,0.0237286,0.0286055,0.0337477,0.0389633,0.0440236,0.0486779,0.0526738,0.0557794,0.0578055,0.0586252,0.0581853,0.0565146,0.0537187,0.0499697,0.0454888,0.0405246,0.0353305,0.0301438,0.0251689,0.0205659,0.0164455,0.0128695,0.00985587,0.00738658,0.00541762,0.00388857,0.00273142,0.00187761,0.0012631,0.000831556,0.000535751,0.000337796,0.000208433,0.000125863,7.43796e-05,4.30161e-05,2.43461e-05,1.3485e-05,7.30966e-06,3.87763e-06,2.01308e-06,1.02277e-06,5.08535e-07,2.47451e-07,1.17837e-07,5.49161e-08,2.50462e-08,1.11792e-08,4.8832e-09,2.08749e-09,8.73309e-10,3.5755e-10,1.43262e-10,5.6176e-11,2.15573e-11,8.09586e-12,4.6172e-12
"8",5.67277e-25,1.82757e-24,7.52065e-24,3.03475e-23,1.20082e-22,4.65931e-22,1.77277e-21,6.61408e-21,2.41978e-20,8.68101e-20,3.05389e-19,1.05348e-18,3.56357e-18,1.18205e-17,3.8448e-17,1.22632e-16,3.83549e-16,1.17633e-15,3.53776e-15,1.04332e-14,3.01715e-14,8.55593e-14,2.37919e-13,6.48756e-13,1.7347e-12,4.54843e-12,1.16947e-11,2.94854e-11,7.28986e-11,1.76735e-10,4.20163e-10,9.79504e-10,2.23917e-09,5.01949e-09,1.10338e-08,2.37839e-08,5.02729e-08,1.04202e-07,2.11794e-07,4.22125e-07,8.25015e-07,1.58115e-06,2.97152e-06,5.47614e-06,9.89605e-06,1.75364e-05,3.04726e-05,5.1924e-05,8.67596e-05,0.000142153,0.000228394,0.000359832,0.000555909,0.000842161,0.00125105,0.00182237,0.00260308,0.00364606,0.00500777,0.0067445,0.00890717,0.0115349,0.0146478,0.0182396,0.0222712,0.0266659,0.0313079,0.0360442,0.0406915,0.0450461,0.0488984,0.0520495,0.0543279,0.0556051,0.0558075,0.0549228,0.0530029,0.050157,0.0465423,0.0423495,0.0377863,0.0330601,0.0283636,0.0238617,0.0196847,0.0159235,0.0126309,0.00982455,0.00749336,0.00560434,0.00411015,0.0029558,0.00208439,0.00144134,0.000977331,0.000649835,0.000423693,0.000270887,0.000169829,0.000104406,6.29403e-05,3.72067e-05,2.15677e-05,1.22596e-05,6.83346e-06,3.73504e-06,2.0019e-06,1.05216e-06,5.42265e-07,2.74053e-07,1.35815e-07,6.60019e-08,3.14526e-08,1.46977e-08,6.73494e-09,3.0263e-09,2.32343e-09
"9",1.61361e-25,4.93755e-25,1.95722e-24,7.61897e-24,2.91262e-23,1.09346e-22,4.03135e-22,1.45959e-21,5.18967e-21,1.8121e-20,6.21375e-20,2.09246e-19,6.91981e-19,2.2473e-18,7.16739e-18,2.24488e-17,6.9049e-17,2.08571e-16,6.18705e-16,1.80238e-15,5.15635e-15,1.44868e-14,3.997e-14,1.083e-13,2.88178e-13,7.53051e-13,1.93251e-12,4.8703e-12,1.20538e-11,2.92971e-11,6.99295e-11,1.6392e-10,3.77345e-10,8.5306e-10,1.89389e-09,4.12921e-09,8.84125e-09,1.85907e-08,3.83895e-08,7.78512e-08,1.55043e-07,3.03232e-07,5.82415e-07,1.09856e-06,2.03494e-06,3.7018e-06,6.61314e-06,1.16021e-05,1.99894e-05,3.38218e-05,5.61987e-05,9.1704e-05,0.000146954,0.000231264,0.000357409,0.000542442,0.000808485,0.00118337,0.00170097,0.00240107,0.00332843,0.0045311,0.00605752,0.00795268,0.0102532,0.0129818,0.0161412,0.0197091,0.0236332,0.0278297,0.0321827,0.0365481,0.0407601,0.044641,0.0480131,0.0507123,0.0526011,0.0535804,0.0535974,0.0526513,0.050793,0.0481201,0.044769,0.040903,0.0366995,0.0323366,0.0279806,0.0237765,0.0198412,0.0162598,0.0130854,0.0103417,0.00802639,0.00611755,0.00457891,0.0033657,0.0024295,0.00172221,0.0011989,0.00081962,0.000550263,0.000362793,0.000234897,0.000149358,9.32631e-05,5.71905e-05,3.44406e-05,2.03681e-05,1.18294e-05,6.747e-06,3.77912e-06,2.07877e-06,1.12294e-06,5.95716e-07,3.10354e-07,1.58786e-07,1.55048e-07
