5000
60
30
2.84585 1.2 6.94964 5.38511 7.95499 10.7725 3.53939 5.11425 1.21184 5.06761 0.202817 0.111935 1979.97  478.823 529.74 550.508 629.148 680.37 718.718 746.58 739.345 712.686 691.516 660.455 611.103 576.591 508.443 462.9 421.253 396.749 354.235 326.164 421.296 446.559 473.2 519.934 539.819 574.298 567.432 581.592 553.785 505.994 453.562 410.213 392.422 357.07 345.5 320.738 297.539 277.361 272.056 256.636 264.476 274.908 268.581 302.752 308.725 313.874 303.884 296.77 286.796 273.539 260.744 261.014 250.46 243.437 227.481 213.244 204.607 297.006 345.124 618.583 730.095  219.573 209.969 198.266 185.436 188.986 205.64 231.189 259.633 284.522 293.046 285.5 270.749 249.574 222.733 207.314 189.455 174.773 156.402 144.166 138.107 133.158 133.013 139.977 157.051 176.493 191.725 204.656 206.371 200.253 191.132 182.494 168.298 152.146 137.565 123.674 114.244 109.608 105.771 101.922 97.6207 93.6526 90.2356 89.4374 92.2164 95.6307 99.7249 104.757 109.689 109.806 108.471 106.339 103.34 98.7506 94.8149 90.1753 86.2101 82.6526 80.4102 80.7772 93.3251  13.1019 74.1325 33.2304 108.559 37.1548 21.7419 29.7105 9.00729 5.50161 38.1143 31.6637 3.46006 33.7331 2.7489 7.16804 15.7436 22.1799 2.0757 6.13062 126.731 8.05599 21.3773 52.5843 16.8211 44.892 3.9616 37.1635 9.36774 4.2041 3.84031 6.98368 37.3103 1.78469 25.1361 6.63587 7.11964 6.97859 21.8974 3.39622 29.6471 24.4513 4.64543 51.5669 6.16615 16.7296 5.31431 14.1536 8.24003 10.3555 7.30607 19.8628 3.7931 12.888 1.18977 8.64795 11.6284 114.328 24.2927 275.048 17.2161 59.0929 59.0929  125.579 159.133 194.621 218.942 228.392 226.067 213.59 192.667 167.133 141.916 120.915 104.838 91.7607 79.936 68.9739  93.8452 114.194 116.896 115.315 109.905 98.1916 83.2239 68.0877 55.7061 47.7264 42.3351 36.7945 31.4149 26.5685 22.551 
2.96805 1.2 6.67819 5.0024 7.95499 10.7725 3.17082 5.20803 1.17235 5.01513 0.206604 0.112655 1985.91  583.38 686.916 709.032 794.979 817.561 834.756 857.614 835.954 801.746 766.512 744.079 694.409 633.611 555.738 506.422 456.717 412.526 367.154 336.729 418.552 437.553 475.535 519 540.219 571.039 566.795 588.597 563.11 522.744 470.053 427.746 407.17 374.273 363.453 335.121 311.4 291.561 288.025 269.049 282.495 291.834 284.55 318.984 321.944 328.134 317.612 311.422 299.755 284.331 271.544 271.812 259.527 251.312 234.816 220.581 210.934 301.559 348.899 633.682 750.31  260.783 247.353 235.234 229.099 242.16 269.422 301.205 328.41 344.61 342.928 329.179 310.733 285.885 257.074 241.129 220.451 200.237 179.72 164.262 153.815 144.235 140.571 144.874 159.205 177.364 193.254 206.717 209.965 205.436 196.497 189.32 176.177 162.495 148.445 133.681 123.812 119.281 115.122 110.031 105.534 100.929 97.0427 96.5072 98.8644 102.867 106.583 111.615 115.92 114.728 112.982 110.246 106.729 101.894 98.4369 93.9566 89.6475 85.7549 82.9037 83.4907 95.7987  28.8946 125.428 13.5218 110.057 9.83664 16.9288 42.9197 4.11208 13.4726 33.6342 48.2556 3.48909 12.4659 7.33039 11.2229 14.1791 9.35028 3.95725 8.66595 117.234 8.67091 36.5678 44.0768 19.6043 42.0341 7.18121 45.1293 6.70195 9.72763 3.67189 7.19639 35.6242 3.31713 26.8624 4.94798 8.05455 6.71107 24.3547 1.41881 35.9626 22.6887 4.41252 52.2453 5.67193 18.0598 5.99052 14.8117 7.67286 11.4764 8.40324 21.1936 2.8259 12.77 0.796351 9.58935 11.6482 113.048 25.2148 286.761 19.4539 59.2644 59.2644  128.693 161.865 195.646 214.261 212.265 195.506 171.695 146.71 123.977 104.631 88.5054 75.5819 66.5461 61.4724 58.8366  98.4104 116.95 114.483 102.986 87.8128 72.4071 59.2345 48.7184 40.4457 33.5934 28.6592 26.4962 26.4481 26.3757 26.1035 
3.06232 1.2 6.83519 5.07459 7.95499 10.7725 3.48119 5.43723 1.17262 5.11705 0.188331 0.115074 1983.18  641.918 730.375 761.751 812.812 834.264 836.85 844.796 816.914 774.563 740.436 727.318 679.594 628.278 556.773 501.434 459.299 421.445 375.882 342.323 436.16 456.786 492.793 528.252 551.295 583.007 577.836 593.719 567.075 519.834 468.261 425.777 407.535 374.214 363.57 335.105 309.436 288.329 283.102 263.434 277.421 285.469 278.07 315.887 319.274 325.443 316.969 309.862 297.516 284.023 270.506 270.167 258.239 249.307 232.31 219.265 211.275 297.36 341.859 605.931 716.429  263.76 252.792 244.331 242.983 259.008 286.867 315.223 335.542 345.043 337.46 319.538 297.967 271.584 244.265 228.367 212.416 194.698 175.405 161.478 151.992 143.692 141.06 146.311 161.821 180.711 196.294 207.926 210.433 204.735 196.529 189.12 176.544 161.905 147.057 131.759 120.894 115.784 112.189 107.377 102.879 97.5483 93.1491 92.4006 94.674 99.0886 104.059 109.768 114.434 114.135 112.393 109.34 105.731 100.677 96.9838 92.8905 88.894 84.465 81.3006 81.3072 93.2505  77.9491 94.883 26.7651 72.2636 25.9792 9.23077 35.2748 7.31707 8.52881 40.2222 57.4811 2.26655 21.1279 8.91085 5.46999 18.3727 15.8929 2.37535 4.37276 131.936 7.17997 34.2414 37.6204 26.1235 44.4329 6.57516 41.9421 7.76028 6.38075 4.85358 7.28503 35.7503 3.78492 28.1442 5.28243 7.74915 6.69633 21.6339 1.59082 37.4266 22.561 4.58497 55.6433 5.12196 17.2696 6.46313 13.9758 7.96921 12.347 7.68396 21.323 3.48139 12.3852 0.928782 9.9914 12.6989 109.118 24.5098 267.791 21.377 65.6149 65.6149  124.334 157.854 194.56 222.104 238.31 245.765 242.346 227.357 204.406 180.081 160.857 149.027 142.79 139.061 134.445  83.6598 102.742 107.987 111.39 112.754 105.059 93.121 78.9848 67.4134 61.6288 59.6567 58.8922 58.5714 55.7613 51.3345 
3.00071 1.2 6.99747 5.23503 7.95499 10.7725 3.43824 5.14705 1.31883 5.14858 0.205311 0.114636 1980.39  516.783 630.72 661.397 677.833 771.077 796.025 835.566 841.315 812.991 788.288 743.168 686.704 627.503 555.215 497.71 444.113 410.321 367.525 334.052 417.401 436.166 461.956 508.402 526.662 564.651 561.837 574.879 550.513 511.71 459.841 416.285 399.376 366.876 351.966 324.012 301.12 279.6 274.367 258.764 271.217 279.502 273.805 309.061 312.107 317.947 309.24 301.955 290.407 275.777 261.245 259.445 247.523 239.66 223.209 211.182 204.059 288.42 328.971 575.621 676.911  210.123 202.773 197.674 197.281 213.798 241.184 270.139 295.235 316.069 324.081 318.606 306.561 282.824 255.745 236.043 214.974 196.158 176.566 159.555 149.05 140.516 137.116 141.307 155.17 172.11 186.478 198.102 202.656 199.046 190.999 182.803 169.632 155.481 140.651 127.178 117.287 112.265 108.183 104.093 99.861 94.9265 91.3693 90.6972 92.9424 96.8656 101.528 106.823 111.734 111.352 109.756 106.244 102.23 97.1949 93.2109 88.8153 85.2805 81.5917 78.8023 79.2386 90.3471  22.5717 127.984 14.7485 31.3413 109.843 4.7859 47.8026 20.9936 3.72914 40.8098 23.3896 5.96751 24.1576 8.25931 4.40716 8.33885 20.7816 2.9976 6.96536 118.322 7.11128 25.8907 53.6798 16.3444 49.8996 5.9827 36.8806 7.56435 12.3987 2.93752 6.70778 37.8385 3.24163 24.2043 4.2025 10.1541 5.7558 22.0536 3.06448 34.1556 22.8822 5.33994 53.1009 5.17055 18.0267 5.93061 13.8525 7.38097 11.1614 6.5383 21.0242 3.929 12.3467 0.813698 10.6823 11.7619 105.775 20.7822 250.116 20.0999 58.8037 58.8037  119.654 148.679 178.933 198.783 208.501 211.947 205.167 186.726 162.175 137.197 114.562 95.0231 78.5639 65.0829 54.4559  86.002 102.489 104.193 105.475 106.73 96.4558 81.0742 66.7185 54.3556 44.2017 35.8216 29.0409 23.861 20.0527 16.2525 
3.2301 1.2 6.96251 5.17797 7.95499 10.7725 3.34164 4.87976 1.34876 5.28444 0.19038 0.112706 1989.06  560.829 713.05 752.134 755.713 798.71 801.149 864.358 868.985 843.086 809.516 771.136 712.808 656.295 584.045 523.365 478.742 433.425 391.276 354.517 439.13 456.268 477.521 523.714 540.483 580.764 583.866 590.531 566.088 523.967 468.523 421.345 400.22 365.185 349.635 324.639 297.176 275.418 268.694 254.019 264.113 276.969 272.679 305.282 309.239 314.523 307.403 298.758 284.791 271.868 258.217 256.356 244.172 234.379 217.968 204.498 196.153 268.415 305.562 562.35 673.842  249.274 239.421 230.38 225.829 242.822 274.177 305.877 325.935 336.139 336.266 331.381 322.035 302.016 274.37 252.663 230.135 207.759 188.066 172.183 162.179 153.255 149.243 151.856 164.677 180.83 194.896 206.906 212.371 210.701 201.825 191.963 176.568 160.246 144.913 131.672 120.601 114.523 109.241 104.546 99.034 94.0739 90.2851 89.0438 91.5519 96.422 101.818 107.429 111.188 111.033 109.551 106.077 101.795 96.3727 92.3885 87.8983 84.2395 79.397 75.698 75.0856 84.9616  39.4551 176.029 9.42018 12.2168 59.2614 5.7386 90.4188 16.049 4.11475 29.1451 29.1775 4.41182 23.6755 11.2427 3.66353 20.4519 10.7467 6.05689 3.00951 122.349 6.96892 21.6602 57.25 15.788 53.9836 10.7418 26.4871 9.47227 8.38113 5.48551 5.97033 35.8134 3.06844 23.0341 5.73569 6.30181 6.64517 21.3706 3.75467 32.2295 26.576 5.01914 50.2888 6.03341 15.6655 7.2037 11.4987 7.44647 11.6635 6.14487 19.8775 3.74659 10.8042 0.951237 8.83183 10.5163 94.935 21.5766 262.342 25.2822 62.5276 62.5276  113.351 144.879 178.119 196.018 192.411 174.805 152.54 130.736 110.855 93.1186 77.9806 65.9156 56.9617 51.6428 50.3017  79.0573 96.4539 93.5875 81.5941 68.7554 57.3889 47.9346 39.4177 32.0675 26.36 22.4424 19.7932 16.8114 15.8801 18.3501 
3.2389 1.2 6.99367 5.27858 7.95499 10.7725 3.63738 5.44047 1.33262 5.33988 0.163973 0.109821 1984.66  564.11 681.207 716.522 713.637 713.293 699.161 751.904 759.67 741.841 751.246 725.256 677.259 622.277 550.45 491.062 443.327 402.775 357.205 321.524 408.735 429.992 450.181 503.383 523.301 560.717 564.288 576.676 553.553 518.157 466.426 417.421 394.425 360.004 344.015 319.552 294.837 273.728 267.865 254.971 264.888 274.777 272.613 301.846 305.143 308.52 302.218 295.017 282.647 268.309 252.774 251.76 240.759 233.106 217.234 203.184 193.838 263.683 303.166 560.887 676.535  265.137 251.891 238.344 227.626 238.24 263.156 288.398 300.516 301.891 294.408 287.228 279.44 266.663 248.796 233.345 215.164 195.273 173.736 156.315 146.015 137.311 133.575 137.742 152.454 170.517 186.913 199.562 204.851 201.829 193.531 182.072 167.186 152.857 139.032 127.814 117.845 112.456 108.694 104.686 99.043 94.2971 90.3365 89.2218 91.5112 95.2285 100.331 105.77 109.797 109.548 106.956 103.606 99.3971 94.9595 91.2097 86.866 82.8695 78.491 75.4624 74.8431 85.241  39.7793 142.873 19.1135 9.25941 17.0664 4.02125 88.3669 24.2243 7.08386 65.1826 16.4511 3.48208 15.7674 5.68825 5.47927 13.4392 13.1796 3.1602 4.65193 122.489 7.25973 17.1895 61.6719 13.8891 46.4216 8.91702 33.8114 8.06825 14.8582 2.91061 7.42611 34.1059 2.46388 21.9889 4.05611 8.26025 6.21684 19.0166 4.99549 32.6323 22.4748 8.42156 45.3252 6.53125 15.8857 7.24268 11.6173 7.07242 9.80119 7.00137 20.288 4.14772 10.1204 0.7743 8.29016 10.743 91.5134 23.4435 262.484 25.5056 72.4208 72.4208  114.05 149.304 189.361 216.888 222.75 211.04 190.326 167.532 146.001 126.925 112.189 104.432 103.381 104.388 103.454  68.7715 86.5301 89.3258 82.9613 72.7028 62.1288 53.1157 45.1022 38.4692 34.3895 34.5 37.0643 37.5763 36.2527 34.5912 
3.24533 1.2 6.78913 5.34961 7.95499 10.7725 3.69289 5.64205 1.43181 5.15916 0.1741 0.109798 1987.91  522.381 607.577 660.915 657.949 676.51 674.144 683.331 676.989 648.175 683.223 668.202 636.532 584.899 513.335 461.297 413.476 378.281 342.124 307.838 392.127 415.32 430.508 491.095 515.249 557.85 560.15 565.471 541.503 496.404 448.278 399.11 379.119 346.458 337.397 317.524 294.799 273.495 268.553 255.263 268.163 280.921 278.331 311.869 317.577 320.104 315.876 307.82 294.91 281.172 266.961 266.958 255.693 248.414 230.769 215.889 204.413 279.712 321.05 557.6 666.056  263.34 249.61 231.619 214.709 217.653 237.403 262.049 276.861 280.705 273.135 258.442 245.04 232.011 215.591 208.59 196.473 180.014 161.068 143.74 133.789 125.98 124.374 129.697 144.41 162.295 178.638 191.826 198.196 195.923 187.92 174.834 158.913 143.98 131.847 122.432 113.591 108.473 104.943 101.467 97.6076 93.5593 90.1624 90.7437 94.1962 98.5519 104.444 110.675 115.044 115.17 113.534 110.432 106.039 101.925 97.5015 93.5908 89.0229 84.6883 80.7576 79.9015 90.6039  37.5232 116.679 53.4566 2.6266 33.8953 5.79761 32.6083 25.5002 6.90999 93.4343 21.5183 7.16784 6.63941 8.63397 2.74253 8.96045 17.3611 8.64024 3.10375 117.083 9.92108 9.82807 71.3355 16.0787 48.2175 4.91589 26.7791 10.9178 5.76966 9.0496 7.4709 35.1051 1.97288 24.6053 4.45029 8.42032 6.49981 20.9605 4.24234 33.331 25.2277 7.34116 47.2709 7.48302 15.0431 9.71719 10.129 7.68852 11.0029 7.09568 21.4311 4.48414 10.2863 1.07329 7.25605 10.8953 97.9709 25.435 238.364 25.6701 70.3571 70.3571  119.297 151.489 186.21 207.391 208.228 195.292 178.521 163.853 152.296 142.243 131.925 121.364 111.597 102.61 93.2649  72.6168 87.8999 88.6463 80.6468 70.95 63.6023 58.6572 54.856 50.9925 46.4043 42.1266 38.7385 35.5539 31.4947 27.4775 
3.27016 1.2 6.98212 5.34232 7.95499 10.7725 3.67895 5.6804 1.33322 5.24948 0.167046 0.111126 1981.36  536.007 617.724 689.007 695.474 706.274 707.635 715.319 690.791 657.531 693.102 678.816 644.655 595.845 520.364 463.627 425.907 385.978 347.314 311.676 386.906 409.253 419.638 471.076 499.47 541.49 546.575 566.337 543.208 506.787 460.583 411.476 387.483 355.756 342.792 320.685 297.321 277.945 273.422 258.737 267.405 278.749 276.827 308.934 312.732 315.828 309.553 303.577 289.401 278.015 263.141 259.998 250.911 243.705 225.449 211.159 200.752 275.224 316.05 554.966 663.848  247.444 235.89 221.64 211.419 221.315 246.37 274.259 289.959 294.031 284.48 269.463 252.758 240.066 221.611 214.161 202.179 185.575 165.033 147.259 136.553 128.162 125.681 130.219 143.43 160.452 175.625 187.799 192.777 193.006 188.299 177.631 164.476 152.649 139.848 128.988 119.417 113.654 108.51 104.112 99.4707 95.0887 92.0474 91.8807 94.4454 97.8083 102.777 108.958 112.516 113.279 110.701 107.224 103.461 99.471 94.699 90.3106 86.5025 82.5648 78.598 78.6578 89.3041  56.8473 98.1535 70.0301 4.87611 21.1442 13.3016 32.8798 10.2368 8.93163 100.298 18.8596 7.6658 3.64019 8.26389 1.33639 20.4325 7.92017 9.65449 3.27093 110.026 13.4954 5.84002 62.5601 25.5731 45.8239 6.2706 40.3867 9.1174 8.22807 5.66715 8.53686 30.9782 1.71149 24.2546 5.34025 7.87709 7.54025 22.7353 2.93037 30.0535 25.7611 7.88584 46.86 6.0081 16.751 8.10063 11.5611 6.96458 11.4263 8.01134 18.3231 6.37586 10.1571 0.915678 8.45241 9.64866 96.5373 26.0116 239.579 26.3156 71.0265 71.0265  117.725 149.943 184.374 204.553 204.056 190.033 170.791 149.983 129.212 110.46 95.6824 85.2152 77.7848 72.3281 68.0999  69.128 83.422 83.3749 75.0482 65.8902 57.2006 48.3058 40.0944 33.5744 29.4177 27.1369 25.1985 23.9116 22.9113 20.6013 
3.53159 1.2 6.68737 5.07501 7.95499 10.7725 3.28836 5.35654 1.10583 5.26288 0.152754 0.115809 1988.14  510.036 627.889 697.212 705.965 721.728 726.289 779.496 766.564 746.336 746.076 711.203 665.182 609.475 543.005 487.41 451.772 409.952 366.957 329.138 424.414 449.349 462.91 507.458 543.402 582.953 581.821 601.039 573.71 537.728 489.239 441.123 415.31 377.317 365.336 340.548 314.132 292.981 285.898 270.911 279.878 293.502 292.151 328.683 331.695 332.3 322.631 314.827 301.94 288.824 277.066 274.665 266.527 258.838 238.813 222.455 211.637 296.009 340.618 624.814 756.7  251.209 235.379 217.833 206.638 216.382 243.76 275.168 293.919 301.325 298.593 291.32 280.059 265.426 240.722 225.671 208.326 190.896 171.034 155.079 146.037 137.133 134.855 140.694 156.245 175.177 190.917 202.919 206.682 207.797 202.009 191.393 177.238 162.948 149.682 137.876 127.198 120.079 114.043 108.883 104.397 100.158 97.2313 96.8854 98.8071 102.718 107.374 113.494 117.178 117.477 114.828 111.437 108.064 103.948 98.9488 94.1811 90.5573 86.3806 82.3333 82.7464 95.017  33.835 149.014 58.3367 2.31902 26.9029 16.5907 80.4187 4.99911 15.262 56.7209 16.3181 13.0349 9.52829 21.4844 0.744992 22.9994 5.49875 8.13516 3.87031 132.305 11.944 6.78842 54.884 39.3777 45.1166 2.69853 44.2567 10.0348 8.73129 7.30841 10.2451 31.9889 1.03553 27.626 4.92902 8.02011 9.61444 22.2132 5.02641 30.2108 28.4207 8.44814 52.6926 6.06404 13.632 8.80987 13.1632 9.69648 9.93552 11.5773 18.5841 7.42947 11.1452 0.898989 8.64808 10.2375 108.658 27.4344 286.13 34.1782 80.9754 80.9754  127.159 166.646 210.817 240.206 245.013 231.016 207.694 181.231 155.557 133.709 118.309 110.945 110.648 113.795 117.153  70.3226 87.9231 90.7553 83.5051 73.1933 62.5726 52.2431 43.2842 37.0152 33.7257 34.0754 36.6568 38.5125 39.7155 39.5797 
3.42192 1.2 6.93067 5.27113 7.95499 10.7725 3.3412 5.48589 1.11857 5.22138 0.123791 0.112824 1992.83  527.906 646.222 687.716 685.458 678.035 696.441 750.381 740.879 739.9 710.165 685.818 642.76 588.503 523.654 469.871 434.405 391.659 353.922 318.164 407.668 431.775 443.171 490.345 528.512 567.23 562.74 577.762 554.425 521.878 472.024 420.864 390.505 358.438 343.414 322.448 295.663 275.183 270.402 255.927 264.682 278.447 276.554 311.278 314.33 317.928 311.507 304.299 294.362 281.103 270.537 267.272 259.246 250.063 228.527 213.431 203.767 290.345 339.601 616.645 744.379  260.935 244.672 225.37 212.66 221.076 245.918 272.074 285.492 289.178 286.462 281.605 272.885 258.037 232.765 216.28 200.578 183.814 164.056 148.744 139.376 130.875 129.191 135.899 150.645 169.178 183.314 195.793 201.63 202.897 196.523 183.083 167.356 154.639 141.644 130.747 119.987 112.545 107.831 103.545 99.1302 95.144 91.4095 90.9567 93.0167 96.9093 102.522 109.079 113.85 114.134 112.382 108.639 105.215 101.069 95.1983 90.3595 87.0104 82.7991 79.5734 79.9257 92.8908  29.3886 149.896 30.9894 2.74413 9.38222 39.8462 77.8428 3.10403 32.4308 15.0884 35.6862 12.8814 10.5434 19.4155 1.46509 18.1879 5.1182 14.2738 1.68738 124.926 11.1137 4.52739 56.504 40.7233 40.1638 1.4743 37.6732 10.7993 11.4518 3.75949 10.5409 27.1764 3.89014 22.5137 6.95556 5.65682 10.1022 20.4798 2.95909 29.7106 27.6234 8.57343 49.1615 5.17107 16.2521 7.88192 11.0656 9.9377 10.0026 10.8583 18.0812 7.13141 9.14166 1.31176 9.73933 9.60292 109.985 29.1749 277.481 30.628 96.21 96.21  125.551 168.826 217.675 252.309 262.437 256.86 250.144 247.956 245.125 237.842 228.973 221.028 211.659 199.106 184.833  57.4823 72.4021 75.0586 70.138 65.1522 64.1038 64.8767 62.6254 58.8088 56.2785 54.7965 51.1619 46.8032 42.5877 39.0687 
3.46739 1.2 6.80293 5.30492 7.95499 10.7725 3.37721 4.96548 1.1142 5.20203 0.133404 0.113128 1997.94  553.539 722.688 777.671 787.426 788.697 791.427 825.043 803.474 806.122 767.721 746.115 707.809 646.512 570.463 507.539 471.603 427.257 382.354 340.331 433.947 456.406 467.565 510.252 546.351 585.31 584.201 586.145 560.33 524.238 475.019 421.748 393.621 365.46 354.112 331.263 306.778 283.576 278.262 263.827 272.632 284.04 284.815 315.468 317.144 322.595 316.672 307.747 295.474 281.689 268.865 265.403 256.384 246.265 226.213 210.634 200.781 277.922 328.625 572.212 688.223  252.17 238.861 224.587 219.005 239.999 278.774 315.953 334.489 337.686 328.984 316.819 303.511 286.633 260.77 243.927 228.686 210.547 188.356 168.309 156.937 146.288 142.292 147.68 162.312 181.137 195.908 207.449 212.392 212.747 205.083 189.118 171.373 159.104 146.429 134.429 124.323 116.825 112.494 109.074 104.001 100.267 95.966 94.5981 95.2923 98.5831 104.65 110.998 115.204 115.735 113.718 109.36 105.626 100.766 95.3128 90.168 86.5049 81.9095 77.6996 77.6618 89.1614  46.6151 191.471 20.1292 4.81243 10.7051 21.8063 66.0343 4.54644 46.5171 10.4402 44.4701 16.7536 3.76775 11.1237 1.30696 22.6148 5.19395 7.53336 2.86826 132.405 9.7103 5.36978 52.2084 41.1526 42.4726 3.67014 24.3946 13.7922 10.6319 5.90631 9.65196 30.157 3.92219 24.0696 6.27273 7.48787 8.53195 20.8773 2.41457 32.09 23.6743 13.4313 45.7515 7.14347 18.8862 5.80396 10.0351 9.86981 10.0027 9.2569 19.2583 5.81302 9.18978 1.26811 9.26954 9.65208 100.197 35.9152 241.41 32.0531 89.4992 89.4992  119.096 157.144 199.407 229.201 238.25 231.23 215.147 194.673 173.673 155.268 140.259 127.207 115.059 104.092 94.5066  58.9379 72.9475 74.9214 70.2669 63.8816 56.3176 48.6129 42.1627 37.6425 34.2806 30.7178 27.3702 24.806 22.5589 20.7285 
3.24474 1.2 7.3318 5.48709 7.95499 10.7725 3.75578 5.73745 1.20879 5.7017 0.137901 0.107791 2000.73  556.118 675.551 704.945 697.634 732.267 741.963 758.891 738.19 731.715 691.795 672.304 640.624 581.206 511.19 451.063 416.3 376.899 332.711 294.669 380.804 405.15 419.645 469.704 495.34 534.617 534.222 540.265 519.811 484.606 437.447 386.799 360.989 333.651 325.573 304.423 282.714 260.55 256.623 243.467 250.826 261.01 263.055 292.318 295.369 300.214 296.32 287.853 276.818 261.35 249.645 245.494 237.006 226.485 207.231 194.968 187.066 258.263 298.388 502.816 599.242  261.094 250.787 236.481 224.459 234.535 259.916 286.222 302.415 309.932 305.801 295.479 280.028 259.389 232.282 213.594 198.802 182.518 162.278 144.643 134.314 125.592 122.483 127.636 141.455 159.85 174.829 187.183 193.154 192.936 184.107 169.41 153.362 141.065 130.807 119.541 110.831 104.463 100.872 98.3846 94.0221 90.1792 87.1805 86.3797 88.0382 91.744 97.8013 104.016 108.426 108.027 106.341 102.308 98.4012 92.7169 86.6476 82.1221 78.7792 75.1963 71.2103 71.2089 81.5745  32.2279 146.488 16.3569 6.97691 53.5693 12.152 37.0366 4.35713 34.7515 9.66656 41.69 20.7237 1.43755 12.1771 1.80639 18.1782 5.90353 3.89381 3.13878 121.471 9.53831 6.83264 57.3521 23.6643 42.3134 3.52409 25.5008 11.9335 7.44301 7.92526 8.03511 27.7891 4.24393 21.8796 6.81795 6.79051 6.29888 20.3739 1.46575 28.9683 22.9608 11.5002 42.3699 5.78905 16.1851 6.95314 8.21505 8.32703 8.67801 8.54858 16.7561 6.01355 8.95819 1.52893 9.36533 9.57268 90.954 26.6574 203.994 25.6549 82.9475 82.9475  107.858 139.883 174.352 196.934 200.86 192.08 179.345 166.877 155.314 145.338 139.438 142.453 157.743 178.948 192.238  53.8189 65.1322 65.3418 59.5373 53.5691 49.0108 45.1564 41.3582 38.3673 38.3548 42.8874 52.9832 61.1879 60.044 54.4872 
2.85893 1.2 7.93429 5.61814 7.95499 10.7725 4.0889 5.58274 1.2238 6.19194 0.138507 0.103657 1996.35  446.437 580.074 617.667 622.962 691.059 740.649 756.635 743.7 738.424 709.403 676.85 636.146 570.434 507.662 449.015 413.514 378.634 334.14 298.396 371.771 395.555 406.241 453.73 480.703 520.659 519.11 521.136 502.943 466.009 416.399 366.121 341.652 311.407 300.365 282.84 262.534 241.685 240.501 227.647 236.601 245.732 245.121 276.212 276.967 282.224 278.415 271.241 263.183 250.029 239.263 237.413 227.579 218.309 199.595 184.165 178.023 242.6 277.715 492.401 588.785  190.283 183.487 175.796 173.517 192.376 224.306 255.774 278.294 295.419 300.291 296.217 283.453 262.884 235.948 214.586 194.654 177.811 157.008 141.155 132.301 124.207 120.911 124.131 135.378 151.24 163.046 173.754 179.626 177.606 167.305 151.314 136.76 123.345 112.339 101.637 92.8508 87.6766 85.9088 84.4503 82.4835 80.8781 78.3788 78.8913 80.2816 83.7889 89.1747 95.8422 100.807 101.55 100.607 97.8641 93.8496 88.4738 82.6102 77.2803 74.685 71.1125 67.2728 67.3988 78.0872  47.8793 139.368 5.12147 7.72458 79.3328 37.3638 11.8651 3.74876 31.1268 21.6768 20.9559 12.5253 1.56934 19.9798 1.84921 18.7976 5.3059 2.31966 3.4347 106.539 13.5446 4.40809 57.125 25.6141 41.4706 2.39205 19.5507 14.2151 6.64103 4.0029 7.92426 24.7757 3.75239 20.2403 9.53912 7.1721 4.69229 19.8708 1.33986 27.5304 19.0237 10.5777 42.8483 3.73324 16.1876 7.32275 7.11193 9.6157 7.82311 7.8306 16.8692 5.05609 9.97442 1.26443 7.50793 10.198 83.9916 22.7289 215.842 17.4428 81.2927 81.2927  104.196 137.654 175.736 204.195 214.784 210.071 196.768 180.617 164.183 147.594 130.765 114.629 100.606 90.2437 85.4118  54.2539 67.6559 69.7592 65.9728 59.4298 52.7665 47.1149 41.7443 36.219 30.7571 26.139 22.8015 21.1756 22.225 25.2907 
2.86159 1.2 7.7925 5.67541 7.95499 10.7725 3.8995 5.78563 1.21098 5.86876 0.142469 0.105088 1989.78  508.329 603.637 629.141 636.165 717.784 754.109 760.431 745.363 739.939 721.101 685.087 642.793 577.933 508.797 449.887 416.435 378.142 331.667 303.911 381.173 409.728 421.32 463.467 496.496 531.377 532.648 533.067 508.647 471.346 425.628 380.904 357.643 330.461 318.74 295.764 271.87 252.308 249.805 236.161 244.946 252.659 253.762 282.767 284.433 288.362 283.951 276.152 266.711 254.793 244.328 241.552 230.896 221.338 201.984 185.808 177.554 247.38 289.545 496.111 589.583  211.763 208.349 203.063 200.421 213.415 237.82 263.369 284.331 302.745 308.383 303.188 289.446 270.171 243.223 222.875 202.053 183.126 161.116 145.968 136.768 128.535 125.518 129.555 142.166 159.404 174.041 184.683 188.546 186.755 178.952 167.21 152.862 139.623 127.373 115.547 104.833 99.9076 96.4673 93.3598 89.345 86.1227 82.6493 82.9281 84.3561 88.187 92.9898 98.7695 103.086 104.007 103.114 99.8633 95.2605 90.3315 84.1919 78.6641 75.4684 71.8151 67.2417 67.297 78.3117  48.6139 103.909 12.863 19.2307 98.6499 18.3049 5.75416 8.09484 32.7651 32.4066 13.5632 12.9708 1.41967 17.1931 2.01055 23.9104 3.27189 1.69945 10.1428 109.034 17.1395 3.5692 51.4281 34.5796 34.6478 4.18405 22.1293 12.5965 7.14602 4.94874 7.34171 26.9187 6.22296 20.3696 5.03003 8.52108 4.98375 21.1702 1.4391 29.244 18.7553 13.6287 39.7037 5.41279 14.5252 9.048 7.87588 8.39981 8.18252 8.14156 17.0666 5.45535 8.38785 1.76257 7.39079 9.0965 89.6942 29.6962 203.559 17.4894 79.4393 79.4393  104.831 137.061 170.889 191.704 192.57 178.735 158.74 138.51 121.279 108.678 100.843 96.2604 92.9451 89.3011 84.6743  55.8896 67.2291 65.7593 57.9917 49.2145 41.2214 34.8801 30.3957 28.1195 27.5537 27.028 26.4476 25.115 23.2213 21.9869 
