"","0.5","1.5","2.5","3.5","4.5","5.5","6.5","7.5","8.5","9.5","10.5","11.5","12.5","13.5","14.5","15.5","16.5","17.5","18.5","19.5","20.5","21.5","22.5","23.5","24.5","25.5","26.5","27.5","28.5","29.5","30.5","31.5","32.5","33.5","34.5","35.5","36.5","37.5","38.5","39.5","40.5","41.5","42.5","43.5","44.5","45.5","46.5","47.5","48.5","49.5","50.5","51.5","52.5","53.5","54.5","55.5","56.5","57.5","58.5","59.5","60.5","61.5","62.5","63.5","64.5","65.5","66.5","67.5","68.5","69.5","70.5","71.5","72.5","73.5","74.5","75.5","76.5","77.5","78.5","79.5","80.5","81.5","82.5","83.5","84.5","85.5","86.5","87.5","88.5","89.5","90.5","91.5","92.5","93.5","94.5","95.5","96.5","97.5","98.5","99.5","100.5","101.5","102.5","103.5","104.5","105.5","106.5","107.5","108.5","109.5","110.5","111.5","112.5","113.5","114.5","115.5","116.5"
"1",0.12014119418,0.05891213071,0.07439868462,0.0880640281,0.097708873,0.101636926,0.099155533,0.090815303,0.078268224,0.06383243,0.04992528,0.03857453,0.03114015,0.0282596,0.02993905,0.03568737,0.04462161,0.05553605,0.066975756,0.077362233,0.0851927363,0.0892838584,0.08899249154,0.08434143751,0.075997052004,0.065103770742,0.053023272166,0.041056018029,0.03022280422155,0.021151400926468,0.014073200190566,0.0089020300367383,0.00535344000663802,0.00306073000112421,0.00166366000017841,0.000859720000026534,0.000422378000003664,0.000197288000000444,8.7610300000111e-05,3.69887e-05,1.48471e-05,5.66598e-06,2.05575e-06,7.09132e-07,2.32566e-07,7.25151e-08,2.14967e-08,6.05869e-09,1.62348e-09,4.13596e-10,1.00176e-10,2.30682e-11,5.0504e-12,1.05116e-12,2.08056e-13,3.90799e-14,6.99441e-15,1.22125e-15,2.22045e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",7.82593e-13,2.58263e-12,1.05194e-11,4.10838e-11,1.53853e-10,5.52452e-10,1.90213e-09,6.27972e-09,1.98791e-08,6.03406e-08,1.75622e-07,4.90124e-07,1.31156e-06,3.36533e-06,8.27983e-06,1.95331e-05,4.41849e-05,9.58364e-05,0.000199314,0.000397464,0.000759986,0.00139335,0.00244941,0.00412865,0.00667264,0.0103402,0.0153639,0.0218886,0.0299002,0.0391628,0.0491831,0.0592246,0.0683803,0.0757012,0.0803556,0.0817852,0.0798131,0.0746825,0.0670046,0.0576413,0.0475451,0.0376029,0.0285154,0.0207339,0.0144552,0.00966291,0.00619347,0.0038063,0.00224293,0.00126728,0.000686554,0.000356637,0.000177634,8.48354e-05,3.8849e-05,1.70583e-05,7.18203e-06,2.89943e-06,1.12236e-06,4.16592e-07,1.48267e-07,5.05982e-08,1.6557e-08,5.195e-09,1.56295e-09,4.5088e-10,1.24719e-10,3.30792e-11,8.41271e-12,2.05147e-12,4.79727e-13,1.0747e-13,2.32037e-14,4.77396e-15,8.88178e-16,2.22045e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",1.43305e-18,6.19053e-18,3.14923e-17,1.5446e-16,7.30412e-16,3.3301e-15,1.46381e-14,6.20373e-14,2.5349e-13,9.98642e-13,3.79315e-12,1.3891e-11,4.90466e-11,1.66966e-10,5.48011e-10,1.73418e-09,5.2911e-09,1.55647e-08,4.41449e-08,1.20716e-07,3.1827e-07,8.09039e-07,1.98284e-06,4.68545e-06,1.06747e-05,2.3448e-05,4.9659e-05,0.000101398,0.00019962,0.000378892,0.00069337,0.00122335,0.002081,0.00341294,0.00539656,0.00822694,0.0120918,0.0171346,0.0234093,0.0308343,0.0391573,0.0479428,0.0565935,0.0644085,0.0706725,0.0747635,0.0762541,0.0749837,0.0710894,0.0649791,0.0572631,0.0486528,0.0398542,0.0314755,0.0239665,0.0175941,0.0124526,0.00849738,0.00559038,0.00354592,0.00216846,0.00127851,0.000726768,0.000398312,0.000210469,0.000107224,5.26665e-05,2.49413e-05,1.1388e-05,5.01321e-06,2.12779e-06,8.70736e-07,3.43549e-07,1.30688e-07,4.7932e-08,1.69497e-08,5.77887e-09,1.89963e-09,6.02057e-10,1.83972e-10,5.42013e-11,1.5396e-11,4.21652e-12,1.11344e-12,2.8344e-13,6.95e-14,1.65423e-14,3.77476e-15,7.77156e-16,2.22045e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",1.76257e-23,8.88676e-23,5.16346e-22,2.9034e-21,1.57994e-20,8.32045e-20,4.24055e-19,2.09155e-18,9.9836e-18,4.61188e-17,2.06177e-16,8.92027e-16,3.73498e-15,1.51347e-14,5.93517e-14,2.25252e-13,8.27333e-13,2.94082e-12,1.01166e-11,3.36803e-11,1.08517e-10,3.38372e-10,1.02111e-09,2.98213e-09,8.42871e-09,2.30555e-08,6.10335e-08,1.56365e-07,3.87696e-07,9.30297e-07,2.16038e-06,4.85532e-06,1.05605e-05,2.22293e-05,4.5284e-05,8.92771e-05,0.000170337,0.000314524,0.000562044,0.000971984,0.00162674,0.0026348,0.00412995,0.00626485,0.00919694,0.013066,0.0179642,0.0239024,0.030778,0.0383537,0.0462532,0.0539815,0.0609699,0.0666428,0.0704948,0.0721657,0.071494,0.0685454,0.0635995,0.0571079,0.0496256,0.0417333,0.0339648,0.0267511,0.0203903,0.0150408,0.010737,0.00741761,0.0049592,0.00320868,0.00200914,0.00121748,0.000713977,0.000405208,0.000222559,0.0001183,6.08554e-05,3.02962e-05,1.45967e-05,6.8061e-06,3.07128e-06,1.34128e-06,5.66886e-07,2.31874e-07,9.17883e-08,3.51643e-08,1.30375e-08,4.6781e-09,1.62451e-09,5.45949e-10,1.77567e-10,5.58921e-11,1.7026e-11,5.01954e-12,1.43208e-12,3.95461e-13,1.05693e-13,2.73115e-14,6.88338e-15,1.55431e-15,4.44089e-16,1.11022e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",1.46571e-27,8.12534e-27,5.13204e-26,3.14537e-25,1.87063e-24,1.07954e-23,6.04537e-23,3.28506e-22,1.7322e-21,8.86317e-21,4.40065e-20,2.12022e-19,9.91251e-19,4.497e-18,1.97971e-17,8.45704e-17,3.5057e-16,1.41017e-15,5.50436e-15,2.08489e-14,7.66305e-14,2.73313e-13,9.45938e-13,3.17692e-12,1.03536e-11,3.27434e-11,1.00484e-10,2.99236e-10,8.64719e-10,2.42483e-09,6.59828e-09,1.74231e-08,4.46441e-08,1.11007e-07,2.67841e-07,6.27119e-07,1.42484e-06,3.14144e-06,6.721e-06,1.39535e-05,2.81107e-05,5.49547e-05,0.000104251,0.000191908,0.000342804,0.000594207,0.000999464,0.0016313,0.00258366,0.00397074,0.00592163,0.0085693,0.0120332,0.0163965,0.0216797,0.0278157,0.0346305,0.0418371,0.0490454,0.0557917,0.0615849,0.0659647,0.0685619,0.0691496,0.0676748,0.0642689,0.0592253,0.0529599,0.0459537,0.0386926,0.0316132,0.0250636,0.019282,0.0143944,0.0104272,0.00732953,0.00499939,0.00330895,0.0021252,0.00132447,0.00080098,0.000470044,0.000267666,0.000147906,7.93084e-05,4.12661e-05,2.08357e-05,1.02086e-05,4.85363e-06,2.23929e-06,1.00253e-06,4.35541e-07,1.83614e-07,7.51148e-08,2.98188e-08,1.14868e-08,4.29393e-09,1.55759e-09,5.48273e-10,1.87277e-10,6.20749e-11,1.9966e-11,6.23179e-12,1.88738e-12,5.54778e-13,1.58207e-13,4.37428e-14,1.17684e-14,3.10862e-15,7.77156e-16,1.11022e-16,1.11022e-16,0,0,0,0,0
"6",6.53067e-31,3.84812e-30,2.56672e-29,1.66456e-28,1.04957e-27,6.43444e-27,3.83533e-26,2.22273e-25,1.25246e-24,6.86167e-24,3.65502e-23,1.89296e-22,9.5321e-22,4.6669e-21,2.22158e-20,1.02823e-19,4.62715e-19,2.02457e-18,8.61284e-18,3.56252e-17,1.43273e-16,5.60232e-16,2.12995e-15,7.8735e-15,2.82986e-14,9.8892e-14,3.36013e-13,1.11007e-12,3.56569e-12,1.11362e-11,3.38168e-11,9.98452e-11,2.86631e-10,8.00055e-10,2.17129e-09,5.72951e-09,1.47001e-08,3.66709e-08,8.8946e-08,2.09765e-07,4.80995e-07,1.07238e-06,2.32466e-06,4.89971e-06,1.00411e-05,2.00075e-05,3.87617e-05,7.30149e-05,0.000133727,0.000238135,0.000412309,0.000694094,0.00113608,0.00180797,0.00279749,0.0042086,0.00615599,0.00875485,0.0121057,0.016275,0.0212738,0.027037,0.0334089,0.0401382,0.0468862,0.0532506,0.0588023,0.0631327,0.0659031,0.0668884,0.066006,0.0633301,0.0590782,0.053584,0.0472535,0.0405158,0.0337758,0.0273766,0.0215747,0.016531,0.0123153,0.00892035,0.00628216,0.00430156,0.00286375,0.00185369,0.00116662,0.000713867,0.000424717,0.000245684,0.000138182,7.5565e-05,4.01781e-05,2.07709e-05,1.04405e-05,5.10257e-06,2.42468e-06,1.12027e-06,5.03258e-07,2.19816e-07,9.33536e-08,3.85481e-08,1.54767e-08,6.04162e-09,2.29314e-09,8.46272e-10,3.03662e-10,1.05943e-10,3.5938e-11,1.18532e-11,3.80118e-12,1.18527e-12,3.59268e-13,1.05915e-13,3.04201e-14,8.43769e-15,3.10862e-15
"7",1.18769e-33,7.28896e-33,5.044e-32,3.39875e-31,2.22997e-30,1.42467e-29,8.86271e-29,5.36851e-28,3.16648e-27,1.8186e-26,1.01703e-25,5.53822e-25,2.93659e-24,1.51619e-23,7.62261e-23,3.73157e-22,1.77877e-21,8.2563e-21,3.73157e-20,1.64225e-19,7.03763e-19,2.93667e-18,1.19323e-17,4.72103e-17,1.81882e-16,6.82317e-16,2.49244e-15,8.86559e-15,3.07067e-14,1.03563e-13,3.40109e-13,1.08762e-12,3.38673e-12,1.0269e-11,3.03196e-11,8.71693e-11,2.44034e-10,6.65246e-10,1.76588e-09,4.56443e-09,1.14884e-08,2.81564e-08,6.7196e-08,1.56155e-07,3.53358e-07,7.7861e-07,1.6706e-06,3.49035e-06,7.10088e-06,1.4067e-05,2.71352e-05,5.09695e-05,9.32247e-05,0.000166033,0.000287938,0.000486235,0.000799527,0.00128015,0.00199584,0.00302991,0.00447889,0.00644686,0.00903571,0.0123314,0.016387,0.0212042,0.0267165,0.0327774,0.0391568,0.0455487,0.051592,0.0569017,0.0611089,0.0639028,0.065069,0.0645152,0.0622857,0.0585534,0.0535984,0.0477736,0.041463,0.0350405,0.0288348,0.0231047,0.0180269,0.0136955,0.0101314,0.00729791,0.00511874,0.00349594,0.00232489,0.00150549,0.000949277,0.000582837,0.00034845,0.000202851,0.000114988,6.34706e-05,3.41142e-05,1.78543e-05,9.09898e-06,4.51532e-06,2.18188e-06,1.02664e-06,4.70383e-07,2.09861e-07,9.11712e-08,3.85683e-08,1.58873e-08,6.37261e-09,2.48903e-09,9.46652e-10,3.50588e-10,1.2643e-10,4.43964e-11,1.51807e-11,7.43661e-12
"8",6.86518e-36,4.33268e-35,3.07572e-34,2.12847e-33,1.43588e-32,9.44271e-32,6.0535e-31,3.78309e-30,2.30472e-29,1.36874e-28,7.92416e-28,4.47217e-27,2.46045e-26,1.31961e-25,6.89931e-25,3.51641e-24,1.74714e-23,8.46229e-23,3.9956e-22,1.83912e-21,8.25228e-21,3.6097e-20,1.53923e-19,6.39842e-19,2.59285e-18,1.02428e-17,3.94452e-17,1.48084e-16,5.41948e-16,1.93351e-15,6.72468e-15,2.28001e-14,7.53596e-14,2.42817e-13,7.62712e-13,2.3355e-12,6.97172e-12,2.0288e-11,5.75545e-11,1.59169e-10,4.29122e-10,1.12783e-09,2.88965e-09,7.21753e-09,1.75741e-08,4.17157e-08,9.65311e-08,2.17759e-07,4.78878e-07,1.02663e-06,2.14558e-06,4.37136e-06,8.68215e-06,1.68104e-05,3.17298e-05,5.83842e-05,0.000104728,0.000183132,0.000312179,0.000518774,0.000840405,0.00132719,0.0020432,0.00306635,0.00448605,0.00639792,0.00889496,0.0120554,0.0159275,0.0205138,0.0257557,0.0315235,0.037612,0.0437473,0.0496029,0.054827,0.0590762,0.0620529,0.0635396,0.0634245,0.0617165,0.0585435,0.054136,0.0488005,0.042884,0.0367364,0.0306783,0.0249745,0.0198196,0.0153328,0.0115633,0.00850102,0.00609245,0.00425641,0.00289886,0.00192461,0.00124564,0.000785911,0.000483381,0.000289829,0.000169406,9.65279e-05,5.36184e-05,2.90344e-05,1.53268e-05,7.88729e-06,3.9568e-06,1.93509e-06,9.22566e-07,4.2878e-07,1.94273e-07,8.58089e-08,3.69482e-08,1.55094e-08,6.34654e-09,2.53175e-09,1.57185e-09
"9",1.01948e-37,6.56195e-37,4.7434e-36,3.3455e-35,2.30222e-34,1.54578e-33,1.01265e-32,6.47278e-32,4.03678e-31,2.45638e-30,1.45838e-29,8.44815e-29,4.77495e-28,2.63325e-27,1.41688e-26,7.43859e-26,3.81035e-25,1.9044e-24,9.28682e-24,4.41871e-23,2.05136e-22,9.29195e-22,4.10668e-21,1.7709e-20,7.45105e-20,3.05887e-19,1.22525e-18,4.78859e-18,1.82605e-17,6.79421e-17,2.46653e-16,8.73688e-16,3.01959e-15,1.01827e-14,3.35042e-14,1.07562e-13,3.36933e-13,1.0298e-12,3.07102e-12,8.93592e-12,2.53699e-11,7.02788e-11,1.89957e-10,5.00968e-10,1.28911e-09,3.23665e-09,7.92916e-09,1.89533e-08,4.42045e-08,1.00595e-07,2.23361e-07,4.83913e-07,1.02294e-06,2.10989e-06,4.24614e-06,8.33782e-06,1.59748e-05,2.98635e-05,5.44714e-05,9.69438e-05,0.000168342,0.000285225,0.000471521,0.000760563,0.00119698,0.00183806,0.0027539,0.00402582,0.00574217,0.00799124,0.010851,0.014376,0.0185833,0.0234381,0.0288429,0.0346315,0.0405715,0.0463753,0.0517213,0.0562818,0.0597559,0.0619029,0.062569,0.061705,0.0593745,0.0557437,0.0510631,0.0456388,0.0397995,0.033864,0.0281135,0.0227723,0.0179977,0.0138785,0.0104419,0.00766544,0.00549046,0.00383704,0.00261637,0.00174069,0.00112995,0.000715674,0.000442274,0.000266678,0.000156893,9.00617e-05,5.04428e-05,2.75665e-05,1.46989e-05,7.6474e-06,3.8821e-06,1.92284e-06,9.29275e-07,4.38199e-07,2.01615e-07,9.05107e-08,6.83786e-08
