ParName   Value   Gradient
fmort_dev(1,1983)    -0.254666  1.63733e-05
fmort_dev(1,1984)     0.806116 -1.66956e-05
fmort_dev(1,1985)    -0.521643  1.30398e-05
fmort_dev(1,1986)     -0.41393  2.14053e-06
fmort_dev(1,1987)     0.155573  2.24844e-05
fmort_dev(1,1988)     0.842555 -1.26792e-05
fmort_dev(1,1989)     0.688943  2.45654e-06
fmort_dev(1,1990)   -0.0903923 -2.09313e-05
fmort_dev(1,1991)     0.595311  2.49452e-06
fmort_dev(1,1992)     0.688271 -1.29438e-05
fmort_dev(1,1993)     0.589355  1.63015e-05
fmort_dev(1,1994)     0.748852 -2.94405e-06
fmort_dev(1,1995)    0.0836332  1.07868e-05
fmort_dev(1,1996)  -0.00225853  3.76625e-05
fmort_dev(1,1997)     0.915016 -8.19817e-05
fmort_dev(1,1998)   -0.0848871  1.40351e-05
fmort_dev(1,1999)   -0.0879609 -1.25572e-05
fmort_dev(1,2000)  -0.00117968  7.32488e-05
fmort_dev(1,2001)     -0.81439   9.0109e-06
fmort_dev(1,2002)    -0.454215 -2.12704e-05
fmort_dev(1,2003)    -0.646115 -1.91646e-06
fmort_dev(1,2004)    -0.262379  8.84185e-06
fmort_dev(1,2005)    -0.492211 -2.83253e-06
fmort_dev(1,2006)    -0.384019  1.45129e-06
fmort_dev(1,2007)    -0.389175 -3.28674e-05
fmort_dev(1,2008)    0.0786559  2.27478e-05
fmort_dev(1,2009)    0.0663283 -2.18831e-05
fmort_dev(1,2010)     0.219031  1.55235e-05
fmort_dev(1,2011)     0.297081  5.88592e-05
fmort_dev(1,2012)     0.598186 -2.37316e-06
fmort_dev(1,2013)      0.28361  2.47711e-05
fmort_dev(1,2014)     0.258703 -1.02484e-05
fmort_dev(1,2015)      0.16623 -3.94959e-05
fmort_dev(1,2016)    0.0969374 -9.11391e-06
fmort_dev(1,2017)   -0.0634201 -4.43941e-06
fmort_dev(1,2018)    -0.313138  8.81277e-06
fmort_dev(1,2019)    -0.269248  9.16947e-06
fmort_dev(1,2020)    -0.285732  9.89426e-06
fmort_dev(1,2021)    -0.918428  2.43508e-05
fmort_dev(1,2022)    -0.874639   3.1606e-05
fmort_dev(1,2023)    -0.513619 -5.13811e-06
fmort_dev(1,2024)    -0.164499  1.90788e-05
sel_slope_fsh_f(1)     0.949693 -3.01719e-05
sel50_fsh_f(1)      9.04584 -3.09037e-06
sel_slope_fsh_devs_f(1,1975)     0.117067  1.60847e-06
sel_slope_fsh_devs_f(1,1976)    0.0485492 -1.49525e-06
sel_slope_fsh_devs_f(1,1977)    0.0320631 -2.03159e-07
sel_slope_fsh_devs_f(1,1978)    0.0521249 -2.87882e-06
sel_slope_fsh_devs_f(1,1979)     0.167693 -4.60417e-06
sel_slope_fsh_devs_f(1,1980)    0.0291892  6.99897e-06
sel_slope_fsh_devs_f(1,1981)    0.0844071 -7.68363e-07
sel_slope_fsh_devs_f(1,1982)     0.236119 -1.13561e-06
sel_slope_fsh_devs_f(1,1983)    0.0891526 -1.41688e-05
sel_slope_fsh_devs_f(1,1984)   -0.0346128  7.02374e-07
sel_slope_fsh_devs_f(1,1985)     0.413377  1.55363e-06
sel_slope_fsh_devs_f(1,1986)     0.482545  -9.1979e-07
sel_slope_fsh_devs_f(1,1987)      0.24904 -6.96946e-06
sel_slope_fsh_devs_f(1,1988)     0.283049  1.91599e-07
sel_slope_fsh_devs_f(1,1989)     0.404737 -6.54798e-06
sel_slope_fsh_devs_f(1,1990)     0.149979   -9.197e-06
sel_slope_fsh_devs_f(1,1991)   -0.0863891  -4.7932e-06
sel_slope_fsh_devs_f(1,1992)    -0.127453 -1.18112e-05
sel_slope_fsh_devs_f(1,1993)     0.148118 -2.57402e-05
sel_slope_fsh_devs_f(1,1994)    -0.112166 -2.18047e-05
sel_slope_fsh_devs_f(1,1995)    0.0125532  2.14654e-06
sel_slope_fsh_devs_f(1,1996)    0.0152366 -3.79717e-06
sel_slope_fsh_devs_f(1,1997)     0.064507  4.36871e-06
sel_slope_fsh_devs_f(1,1998)    -0.314229 -8.87656e-07
sel_slope_fsh_devs_f(1,1999)    -0.240417  1.61413e-06
sel_slope_fsh_devs_f(1,2000)    -0.348842 -1.00315e-05
sel_slope_fsh_devs_f(1,2001)    -0.469027  2.46193e-06
sel_slope_fsh_devs_f(1,2002)    -0.422981 -1.41055e-06
sel_slope_fsh_devs_f(1,2003)    -0.324587 -2.67981e-06
sel_slope_fsh_devs_f(1,2004)    -0.156539 -3.17851e-06
sel_slope_fsh_devs_f(1,2005)    -0.161536  6.30553e-07
sel_slope_fsh_devs_f(1,2006)   -0.0719647 -2.74797e-06
sel_slope_fsh_devs_f(1,2007)    0.0825184  9.02083e-06
sel_slope_fsh_devs_f(1,2008)     0.103533 -1.73721e-07
sel_slope_fsh_devs_f(1,2009)    0.0982612  1.88768e-06
sel_slope_fsh_devs_f(1,2010)    -0.065844 -3.18241e-06
sel_slope_fsh_devs_f(1,2011)    0.0213712  3.42972e-06
sel_slope_fsh_devs_f(1,2012)    -0.156258   5.2063e-06
sel_slope_fsh_devs_f(1,2013)    -0.329802 -4.21932e-06
sel_slope_fsh_devs_f(1,2014)    -0.112846 -9.16428e-08
sel_slope_fsh_devs_f(1,2015)    -0.342827 -5.25072e-06
sel_slope_fsh_devs_f(1,2016)      -0.2189  4.63153e-07
sel_slope_fsh_devs_f(1,2017)    -0.420604 -4.85737e-06
sel_slope_fsh_devs_f(1,2018)     0.111173  -1.7814e-07
sel_slope_fsh_devs_f(1,2019)     -0.10263 -4.77618e-07
sel_slope_fsh_devs_f(1,2020)     0.178834  5.96836e-07
sel_slope_fsh_devs_f(1,2021)     0.337176  5.61841e-06
sel_slope_fsh_devs_f(1,2022)     0.258222 -2.07727e-05
sel_slope_fsh_devs_f(1,2023)     0.349882 -7.26507e-06
sel_slope_fsh_devs_f(1,2024) -2.03769e-05 -1.44918e-05
sel50_fsh_devs_f(1,1975)     0.465326  -2.0756e-07
sel50_fsh_devs_f(1,1976)     0.387675  3.14922e-06
sel50_fsh_devs_f(1,1977)     0.420981  1.68204e-05
sel50_fsh_devs_f(1,1978)     0.519091 -5.26099e-05
sel50_fsh_devs_f(1,1979)     0.046895 -4.33561e-05
sel50_fsh_devs_f(1,1980)    -0.356821  -1.8588e-05
sel50_fsh_devs_f(1,1981)    -0.465321 -1.45337e-05
sel50_fsh_devs_f(1,1982)    -0.420052 -4.36027e-06
sel50_fsh_devs_f(1,1983)    -0.128887 -9.03623e-05
sel50_fsh_devs_f(1,1984)   -0.0392929  -1.9732e-05
sel50_fsh_devs_f(1,1985)    -0.562244  1.21116e-05
sel50_fsh_devs_f(1,1986)    -0.322656   1.7851e-05
sel50_fsh_devs_f(1,1987)     -0.36973 -5.72758e-05
sel50_fsh_devs_f(1,1988)    -0.358927 -2.30511e-05
sel50_fsh_devs_f(1,1989)    -0.302833 -2.83964e-05
sel50_fsh_devs_f(1,1990)    -0.228113 -2.46001e-05
sel50_fsh_devs_f(1,1991)    0.0471753 -2.69374e-05
sel50_fsh_devs_f(1,1992)     0.132462  -3.5849e-05
sel50_fsh_devs_f(1,1993)    0.0845226 -5.50184e-05
sel50_fsh_devs_f(1,1994)       0.2043 -3.86878e-05
sel50_fsh_devs_f(1,1995)    0.0553751 -4.61015e-05
sel50_fsh_devs_f(1,1996)     0.148884 -7.70254e-05
sel50_fsh_devs_f(1,1997)     0.309897  0.000184974
sel50_fsh_devs_f(1,1998)     0.315356 -3.85761e-05
sel50_fsh_devs_f(1,1999)     0.257399  2.27833e-06
sel50_fsh_devs_f(1,2000)     0.213393 -0.000122986
sel50_fsh_devs_f(1,2001)     0.160525 -8.41511e-06
sel50_fsh_devs_f(1,2002)     0.124995  9.74668e-06
sel50_fsh_devs_f(1,2003)    0.0728928 -4.09858e-06
sel50_fsh_devs_f(1,2004)    0.0386278 -6.14274e-06
sel50_fsh_devs_f(1,2005)   0.00647303 -4.04054e-06
sel50_fsh_devs_f(1,2006)  -0.00956751 -6.22003e-06
sel50_fsh_devs_f(1,2007)   -0.0670786  6.27127e-05
sel50_fsh_devs_f(1,2008)    -0.031618 -2.34992e-05
sel50_fsh_devs_f(1,2009)    0.0280587  4.22173e-06
sel50_fsh_devs_f(1,2010)     0.113183 -1.62181e-05
sel50_fsh_devs_f(1,2011)    0.0965332  7.63541e-06
sel50_fsh_devs_f(1,2012)     0.131272 -4.64858e-06
sel50_fsh_devs_f(1,2013)     0.138152 -7.32856e-05
sel50_fsh_devs_f(1,2014)     0.210417  2.35527e-05
sel50_fsh_devs_f(1,2015)     0.253839  4.45345e-06
sel50_fsh_devs_f(1,2016)     0.195393  -6.0708e-05
sel50_fsh_devs_f(1,2017)     0.168729 -2.22348e-05
sel50_fsh_devs_f(1,2018)    -0.195148 -9.87814e-06
sel50_fsh_devs_f(1,2019)   -0.0954871 -1.71641e-05
sel50_fsh_devs_f(1,2020)    -0.337734 -1.73609e-05
sel50_fsh_devs_f(1,2021)    -0.367779 -1.43848e-05
sel50_fsh_devs_f(1,2022)    -0.341653  6.43609e-05
sel50_fsh_devs_f(1,2023)    -0.347037  0.000268501
sel50_fsh_devs_f(1,2024)  0.000156783 -0.000105872
sel_slope_fsh_m(1)       1.1635 -2.57631e-05
sel_slope_fsh_devs_m(1,1975)    0.0350723 -1.18875e-05
sel_slope_fsh_devs_m(1,1976)   -0.0279665  1.68016e-06
sel_slope_fsh_devs_m(1,1977)    -0.027399  9.10187e-07
sel_slope_fsh_devs_m(1,1978)   -0.0108316  1.39965e-06
sel_slope_fsh_devs_m(1,1979)     0.109867  -7.1065e-06
sel_slope_fsh_devs_m(1,1980)    -0.110186 -7.40364e-07
sel_slope_fsh_devs_m(1,1981)     0.221894  2.08996e-06
sel_slope_fsh_devs_m(1,1982)   -0.0917526  1.00782e-06
sel_slope_fsh_devs_m(1,1983)    -0.343271 -4.14631e-07
sel_slope_fsh_devs_m(1,1984)    -0.402549  3.11215e-06
sel_slope_fsh_devs_m(1,1985)     0.427657  3.23801e-06
sel_slope_fsh_devs_m(1,1986)     0.374775  -5.4576e-06
sel_slope_fsh_devs_m(1,1987)     0.191592  9.25066e-06
sel_slope_fsh_devs_m(1,1988)     0.449281 -7.19044e-07
sel_slope_fsh_devs_m(1,1989)     0.148613 -4.61194e-06
sel_slope_fsh_devs_m(1,1990)     0.210334  1.29818e-06
sel_slope_fsh_devs_m(1,1991)   -0.0265477  6.09776e-06
sel_slope_fsh_devs_m(1,1992)   -0.0689719 -5.20098e-06
sel_slope_fsh_devs_m(1,1993)     0.278441   5.1434e-06
sel_slope_fsh_devs_m(1,1994)     0.172044  8.20291e-06
sel_slope_fsh_devs_m(1,1995)    0.0298468 -3.71291e-07
sel_slope_fsh_devs_m(1,1996)    0.0386748 -5.19129e-07
sel_slope_fsh_devs_m(1,1997)    0.0238491  2.73287e-06
sel_slope_fsh_devs_m(1,1998)    0.0956338  6.22933e-07
sel_slope_fsh_devs_m(1,1999)   -0.0847915  1.83616e-06
sel_slope_fsh_devs_m(1,2000)    -0.168866  4.28125e-06
sel_slope_fsh_devs_m(1,2001)     -0.13589  2.38779e-06
sel_slope_fsh_devs_m(1,2002)   -0.0919519  1.76943e-08
sel_slope_fsh_devs_m(1,2003)    0.0397516  1.96057e-06
sel_slope_fsh_devs_m(1,2004)   -0.0342709  2.97704e-06
sel_slope_fsh_devs_m(1,2005)  -0.00553856  5.71514e-06
sel_slope_fsh_devs_m(1,2006)   -0.0614031  2.68266e-06
sel_slope_fsh_devs_m(1,2007)    -0.084105  5.20062e-06
sel_slope_fsh_devs_m(1,2008)   -0.0884407 -9.17377e-06
sel_slope_fsh_devs_m(1,2009)   -0.0941961  2.42422e-06
sel_slope_fsh_devs_m(1,2010)    -0.163536 -1.00762e-06
sel_slope_fsh_devs_m(1,2011)     -0.15908 -5.94845e-06
sel_slope_fsh_devs_m(1,2012)    -0.430918  6.79506e-06
sel_slope_fsh_devs_m(1,2013)    -0.373674   2.3352e-06
sel_slope_fsh_devs_m(1,2014)    -0.217157  2.34826e-06
sel_slope_fsh_devs_m(1,2015)    -0.160051 -2.07329e-06
sel_slope_fsh_devs_m(1,2016)    -0.301024 -4.76223e-06
sel_slope_fsh_devs_m(1,2017)   -0.0191724   1.7853e-06
sel_slope_fsh_devs_m(1,2018)     0.170362 -2.33942e-06
sel_slope_fsh_devs_m(1,2019)     0.127149 -2.69086e-06
sel_slope_fsh_devs_m(1,2020)   0.00418829  7.23103e-06
sel_slope_fsh_devs_m(1,2021)     0.166068  7.52617e-06
sel_slope_fsh_devs_m(1,2022)     0.299729 -0.000119257
sel_slope_fsh_devs_m(1,2023)     0.168722 -8.18855e-05
sel_slope_fsh_devs_m(1,2024) -3.47972e-06 -5.08712e-05
sel50_fsh_m(1)      7.16689  -2.1922e-06
sel50_fsh_devs_m(1,1975)     0.567331 -0.000152825
sel50_fsh_devs_m(1,1976)    -0.882919  3.91015e-07
sel50_fsh_devs_m(1,1977)    -0.691699 -2.75079e-06
sel50_fsh_devs_m(1,1978)    -0.835392 -6.47542e-06
sel50_fsh_devs_m(1,1979)     0.259189 -4.44709e-05
sel50_fsh_devs_m(1,1980)    -0.262531 -8.17018e-06
sel50_fsh_devs_m(1,1981)    -0.496782  2.21871e-06
sel50_fsh_devs_m(1,1982)    -0.128703 -4.37059e-07
sel50_fsh_devs_m(1,1983)     0.247359  1.90283e-05
sel50_fsh_devs_m(1,1984)       0.1167  1.19211e-05
sel50_fsh_devs_m(1,1985)    -0.527404  1.03432e-05
sel50_fsh_devs_m(1,1986)    -0.266865 -3.50328e-05
sel50_fsh_devs_m(1,1987)    -0.262131  2.76586e-05
sel50_fsh_devs_m(1,1988)    -0.261229  4.99341e-06
sel50_fsh_devs_m(1,1989)    -0.139139  -3.5247e-05
sel50_fsh_devs_m(1,1990)    -0.231043 -5.48094e-06
sel50_fsh_devs_m(1,1991)    0.0907713 -2.76411e-06
sel50_fsh_devs_m(1,1992)     0.168656 -1.19648e-05
sel50_fsh_devs_m(1,1993)     0.161518 -2.44141e-05
sel50_fsh_devs_m(1,1994)     0.180036 -2.34198e-05
sel50_fsh_devs_m(1,1995)     0.285099  1.67351e-05
sel50_fsh_devs_m(1,1996)     0.353593 -2.28738e-05
sel50_fsh_devs_m(1,1997)     0.522314  0.000118751
sel50_fsh_devs_m(1,1998)     0.309979 -1.04151e-05
sel50_fsh_devs_m(1,1999)     0.294679  1.43827e-05
sel50_fsh_devs_m(1,2000)      0.27026 -1.17506e-05
sel50_fsh_devs_m(1,2001)    0.0861287  1.20051e-05
sel50_fsh_devs_m(1,2002)    0.0385321  4.00384e-06
sel50_fsh_devs_m(1,2003)   -0.0325012  8.17635e-06
sel50_fsh_devs_m(1,2004)    0.0835412    1.949e-05
sel50_fsh_devs_m(1,2005)   -0.0468113  4.41907e-05
sel50_fsh_devs_m(1,2006)    0.0813095  4.21775e-06
sel50_fsh_devs_m(1,2007)    0.0651142  1.90718e-05
sel50_fsh_devs_m(1,2008)     0.186125 -9.44049e-05
sel50_fsh_devs_m(1,2009)     0.169591  4.01195e-05
sel50_fsh_devs_m(1,2010)     0.218447 -2.56327e-05
sel50_fsh_devs_m(1,2011)     0.242448 -0.000147674
sel50_fsh_devs_m(1,2012)     0.312223  6.09398e-06
sel50_fsh_devs_m(1,2013)     0.226164  1.24038e-05
sel50_fsh_devs_m(1,2014)     0.321559 -2.05954e-06
sel50_fsh_devs_m(1,2015)     0.248629 -2.52606e-07
sel50_fsh_devs_m(1,2016)      0.10159 -5.70067e-06
sel50_fsh_devs_m(1,2017)   -0.0456435 -1.52359e-05
sel50_fsh_devs_m(1,2018)    -0.145731 -6.41618e-07
sel50_fsh_devs_m(1,2019)    -0.196152 -9.60197e-06
sel50_fsh_devs_m(1,2020)    -0.158526  9.31901e-07
sel50_fsh_devs_m(1,2021)    -0.209549  5.26707e-05
sel50_fsh_devs_m(1,2022)    -0.241057 -0.000308493
sel50_fsh_devs_m(1,2023)    -0.146766  3.56875e-05
sel50_fsh_devs_m(1,2024) -0.000313801  0.000245671
sel_slope_srv(1)      1.75739  2.80867e-09
sel50_srv(1)      3.52083 -8.64871e-07
sel_slope_srv_m(1)     0.365928  2.09004e-07
sel50_srv_m(1)    -0.163448  7.86564e-07
R_logalpha      2.96234  2.48074e-07
R_logbeta     -5.00798  -4.4725e-07
log_msy_sel_f(1)     -7.19535 -2.00588e-06
log_msy_sel_f(2)     -6.02172 -6.30299e-07
log_msy_sel_f(3)     -4.85279  3.03889e-07
log_msy_sel_f(4)     -3.70002  1.90826e-06
log_msy_sel_f(5)     -2.59992  1.51242e-06
log_msy_sel_f(6)     -1.64371 -1.09396e-06
log_msy_sel_f(7)    -0.948592  6.64989e-08
log_msy_sel_f(8)    -0.517697 -4.20043e-07
log_msy_sel_f(9)    -0.262226 -2.07998e-06
log_msy_sel_f(10)    -0.119931 -2.96642e-06
log_msy_sel_f(11)   -0.0503515 -4.95046e-07
log_msy_sel_f(12)   -0.0201257 -1.94947e-06
log_msy_sel_f(13)   -0.0078678  4.86401e-07
log_msy_sel_f(14)  -0.00304954 -1.74057e-06
log_msy_sel_f(15)  -0.00117864 -9.69337e-07
log_msy_sel_f(16) -0.000455238  7.88212e-07
log_msy_sel_f(17) -0.000175843  8.12565e-07
log_msy_sel_f(18) -0.000175844   3.3251e-07
log_msy_sel_f(19) -0.000175842  1.42816e-06
log_msy_sel_f(20) -0.000175844  6.95668e-07
log_msy_sel_m(1)     -7.19787 -3.06232e-06
log_msy_sel_m(2)     -5.82977 -1.58265e-06
log_msy_sel_m(3)      -4.4685  3.69809e-07
log_msy_sel_m(4)     -3.13519  8.73935e-07
log_msy_sel_m(5)     -1.90608  2.15681e-06
log_msy_sel_m(6)    -0.953734  4.82023e-06
log_msy_sel_m(7)     -0.39561  5.71974e-06
log_msy_sel_m(8)    -0.141381  3.96279e-06
log_msy_sel_m(9)   -0.0457827  2.26234e-06
log_msy_sel_m(10)    -0.014181 -2.01332e-07
log_msy_sel_m(11)  -0.00433674  2.13794e-06
log_msy_sel_m(12)  -0.00132541  1.49785e-06
log_msy_sel_m(13) -0.000406247 -3.29292e-06
log_msy_sel_m(14) -0.000124939 -2.19147e-06
log_msy_sel_m(15) -3.85406e-05 -9.26434e-07
log_msy_sel_m(16) -1.19195e-05 -6.87263e-07
log_msy_sel_m(17) -3.69893e-06 -2.36813e-06
log_msy_sel_m(18) -3.69602e-06 -1.20232e-06
log_msy_sel_m(19)   -3.693e-06  4.52822e-09
log_msy_sel_m(20) -3.69474e-06 -6.90119e-07
rec_dev_future(2025)            0            0
rec_dev_future(2026)            0            0
rec_dev_future(2027)            0            0
rec_dev_future(2028)            0            0
rec_dev_future(2029)            0            0
rec_dev_future(2030)            0            0
rec_dev_future(2031)            0            0
rec_dev_future(2032)            0            0
rec_dev_future(2033)            0            0
rec_dev_future(2034)            0            0
