ParName   Value   Gradient
selparm[48]      5.34508 -1.02431e-06
selparm[49]      5.42766 -3.65435e-06
selparm[50]      5.01392 -2.68533e-07
selparm[53]      74.1532  0.000361032
selparm[54]      67.9536  0.000174659
selparm[55]       71.731  0.000148836
selparm[56]      82.0798 -0.000998327
selparm[59]     -0.44286  9.89994e-06
selparm[60]     -5.07915 -1.60557e-07
selparm[61]     -5.20896   9.3652e-08
selparm[62]     -4.95544  1.74239e-06
selparm[63]      5.42434  -0.00095265
selparm[64]      4.98795 -8.19715e-05
selparm[65]      5.25409 -0.000412306
selparm[66]      6.06511   0.00237037
selparm[73]      68.8818 -0.000282313
selparm[74]      3.88775 -2.26047e-07
selparm[75]       5.1529 -0.000237353
selparm[76]      63.8871 -0.000214837
selparm[77]      56.6077 -0.000662289
selparm[78]     -4.50125  1.44551e-05
selparm[79]     -5.26382 -6.88145e-06
selparm[80]      5.49843 -0.000224337
selparm[81]      5.06069   0.00103746
selparm[82]      4.60217 -5.07719e-06
selparm[83]      4.24504 -1.00005e-05
selparm[84]     -2.92709  6.95655e-05
selparm[85]     -2.58554   0.00019914
parm_dev[1](1977)    -0.497398  9.88392e-05
parm_dev[1](1978)    -0.148736 -4.13033e-05
parm_dev[1](1979)    0.0240435  4.43911e-05
parm_dev[1](1980)     0.404545 -1.90285e-05
parm_dev[1](1981)    -0.382167 -1.73354e-05
parm_dev[1](1982)    -0.112183  0.000276144
parm_dev[1](1983)   0.00971905  3.31762e-05
parm_dev[1](1984)    -0.552615  0.000244981
parm_dev[1](1985)     0.509622  0.000323432
parm_dev[1](1986)      0.13227 -1.85316e-05
parm_dev[1](1987)   -0.0135514  9.72603e-05
parm_dev[1](1988)    0.0582464 -0.000113192
parm_dev[1](1989)      0.56831 -4.63484e-05
parm_dev[2](1977)    -0.350227   5.6121e-05
parm_dev[2](1978)    0.0587848 -0.000104787
parm_dev[2](1979)   -0.0177476  9.94017e-05
parm_dev[2](1980)    0.0607384 -8.84272e-05
parm_dev[2](1981)     -0.40295 -3.79649e-05
parm_dev[2](1982)     0.207814 -0.000183318
parm_dev[2](1983)    -0.159551 -1.29032e-05
parm_dev[2](1984)    -0.896437 -0.000175849
parm_dev[2](1985)     0.281815  7.14968e-05
parm_dev[2](1986)     0.640824 -0.000181108
parm_dev[2](1987)   -0.0112512  0.000149161
parm_dev[2](1988)    -0.109688  0.000189221
parm_dev[2](1989)     0.698027 -0.000104932
parm_dev[3](1977)  -1.5844e-05 -0.000254055
parm_dev[3](1978) -1.15845e-05 -0.000183497
parm_dev[3](1979)  6.80072e-08  9.99321e-07
parm_dev[3](1980) -1.23186e-05 -0.000180591
parm_dev[3](1981)  1.28536e-05   0.00020887
parm_dev[3](1982)  7.00051e-06  0.000111245
parm_dev[3](1983)  1.73455e-05   0.00021129
parm_dev[3](1984)  4.60517e-07  1.00596e-05
parm_dev[3](1985)  -8.2748e-06 -0.000118024
parm_dev[3](1986)  2.35488e-05  0.000367058
parm_dev[3](1987)  1.56929e-06  2.45511e-05
parm_dev[3](1988) -7.43283e-06   -0.0001224
parm_dev[3](1989)  2.99855e-06  5.02245e-05
parm_dev[4](1978)    -0.285297   0.00243998
parm_dev[4](1979)     0.016111   0.00331096
parm_dev[4](1980)     0.177442   0.00349993
parm_dev[4](1981)    -0.641736   0.00426162
parm_dev[4](1982)    -0.556298   0.00355561
parm_dev[4](1983)     -0.55775   0.00571074
parm_dev[4](1984)  -0.00475743   0.00464658
parm_dev[4](1985)      1.13053   0.00405112
parm_dev[4](1986)     0.891513   0.00487309
parm_dev[4](1987)   -0.0439816  2.07265e-05
parm_dev[4](1988)    -0.154753  3.44587e-06
parm_dev[4](1989)   -0.0524691  4.77159e-05
parm_dev[5](1978)    -0.161666  -0.00195859
parm_dev[5](1979)     0.126038  -0.00384481
parm_dev[5](1980)     0.365285  -0.00368647
parm_dev[5](1981)    -0.668347  -0.00217941
parm_dev[5](1982)    -0.353941  -0.00219549
parm_dev[5](1983)     -0.55125  -0.00346462
parm_dev[5](1984)    0.0634139  -0.00413138
parm_dev[5](1985)     0.800149  -0.00594156
parm_dev[5](1986)     0.564679  -0.00601741
parm_dev[5](1987)      0.00603  8.83971e-05
parm_dev[5](1988)    -0.174055  5.76097e-05
parm_dev[5](1989)    0.0243779  9.67009e-05
