1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0
0.75 0.25 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0
0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0
0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0
0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 0 0 0 0 0 0 0 0 0 0 0
0.0909090909090909 0.909090909090909 0 0 0 0 0 0 0 0 0 0 0 0
0 0.91304347826087 0.0869565217391304 0 0 0 0 0 0 0 0 0 0 0
0.0476190476190476 0.904761904761905 0.0476190476190476 0 0 0 0 0 0 0 0 0 0 0
0.0555555555555556 0.833333333333333 0.0555555555555556 0.0277777777777778 0.0277777777777778 0 0 0 0 0 0 0 0 0
0 0.8 0.2 0 0 0 0 0 0 0 0 0 0 0
0 0.7 0.25 0.05 0 0 0 0 0 0 0 0 0 0
0.0454545454545455 0.590909090909091 0.272727272727273 0.0454545454545455 0.0454545454545455 0 0 0 0 0 0 0 0 0
0 0.454545454545455 0.363636363636364 0.136363636363636 0.0454545454545455 0 0 0 0 0 0 0 0 0
0 0.230769230769231 0.461538461538462 0.230769230769231 0.0769230769230769 0 0 0 0 0 0 0 0 0
0 0.125 0.541666666666667 0.166666666666667 0.166666666666667 0 0 0 0 0 0 0 0 0
0.04 0.08 0.68 0.12 0.08 0 0 0 0 0 0 0 0 0
0.0333333333333333 0.133333333333333 0.6 0.133333333333333 0.0666666666666667 0.0333333333333333 0 0 0 0 0 0 0 0
0 0.0434782608695652 0.652173913043478 0.0434782608695652 0.260869565217391 0 0 0 0 0 0 0 0 0
0 0.0625 0.34375 0.40625 0.1875 0 0 0 0 0 0 0 0 0
0 0.0909090909090909 0.363636363636364 0.272727272727273 0.227272727272727 0.0454545454545455 0 0 0 0 0 0 0 0
0 0 0.181818181818182 0.363636363636364 0.303030303030303 0.121212121212121 0.0303030303030303 0 0 0 0 0 0 0
0 0.0416666666666667 0.166666666666667 0.416666666666667 0.291666666666667 0.0833333333333333 0 0 0 0 0 0 0 0
0 0.0689655172413793 0.172413793103448 0.275862068965517 0.275862068965517 0.172413793103448 0.0344827586206897 0 0 0 0 0 0 0
0 0 0.129032258064516 0.290322580645161 0.354838709677419 0.225806451612903 0 0 0 0 0 0 0 0
0 0.0357142857142857 0.142857142857143 0.178571428571429 0.5 0.142857142857143 0 0 0 0 0 0 0 0
0 0 0.103448275862069 0.482758620689655 0.379310344827586 0.0344827586206897 0 0 0 0 0 0 0 0
0 0 0.0857142857142857 0.228571428571429 0.4 0.228571428571429 0 0.0571428571428571 0 0 0 0 0 0
0 0.032258064516129 0 0.225806451612903 0.516129032258065 0.193548387096774 0.032258064516129 0 0 0 0 0 0 0
0 0 0 0.277777777777778 0.222222222222222 0.388888888888889 0.111111111111111 0 0 0 0 0 0 0
0 0 0.03125 0.125 0.34375 0.25 0.15625 0.03125 0.0625 0 0 0 0 0
0 0 0.037037037037037 0.185185185185185 0.296296296296296 0.296296296296296 0.111111111111111 0.0740740740740741 0 0 0 0 0 0
0 0 0.0588235294117647 0.205882352941176 0.382352941176471 0.205882352941176 0.0588235294117647 0.0588235294117647 0.0294117647058824 0 0 0 0 0
0 0 0 0.172413793103448 0.275862068965517 0.172413793103448 0.241379310344828 0.103448275862069 0.0344827586206897 0 0 0 0 0
0 0 0 0.142857142857143 0.142857142857143 0.285714285714286 0.0476190476190476 0.0952380952380952 0.142857142857143 0.142857142857143 0 0 0 0
0 0 0 0.0588235294117647 0.176470588235294 0.470588235294118 0.0588235294117647 0.117647058823529 0.0588235294117647 0 0 0.0588235294117647 0 0
