 index year n comp_unit obs pred pearson
fishery 1964 107.586  21 0.000463956 0.0033118 -0.513369
fishery 1964 107.586  22 0.000827597 0.0042231 -0.542467
fishery 1964 107.586  23 0.00161758 0.00578456 -0.569443
fishery 1964 107.586  24 0.00144202 0.00845595 -0.794047
fishery 1964 107.586  25 0.00257057 0.0119648 -0.895816
fishery 1964 107.586  26 0.00359879 0.0163291 -1.04155
fishery 1964 107.586  27 0.00603142 0.021007 -1.0829
fishery 1964 107.586  28 0.00843898 0.0256046 -1.12701
fishery 1964 107.586  29 0.0156867 0.0299142 -0.866143
fishery 1964 107.586  30 0.0256304 0.0348786 -0.522763
fishery 1964 107.586  31 0.0500571 0.0404869 0.503574
fishery 1964 107.586  32 0.0673363 0.0480109 0.93751
fishery 1964 107.586  33 0.0801139 0.0568552 1.04172
fishery 1964 107.586  34 0.0962395 0.0666926 1.22831
fishery 1964 107.586  35 0.135563 0.0754142 2.36252
fishery 1964 107.586  36 0.130209 0.0816537 1.83905
fishery 1964 107.586  37 0.127726 0.083618 1.65265
fishery 1964 107.586  38 0.0970545 0.0807371 0.621223
fishery 1964 107.586  39 0.148566 0.292645 -3.28461
fishery 1965 117.123  15 0 0.00451901 -0.728365
fishery 1965 117.123  16 0 0.00325716 -0.617712
fishery 1965 117.123  17 0 0.00451164 -0.727767
fishery 1965 117.123  18 0 0.00564563 -0.814751
fishery 1965 117.123  19 0 0.00648409 -0.873628
fishery 1965 117.123  20 0 0.00695498 -0.905056
fishery 1965 117.123  21 0.000137957 0.00725794 -0.90715
fishery 1965 117.123  22 0.000137957 0.00749831 -0.922753
fishery 1965 117.123  23 0.00207997 0.00797388 -0.716735
fishery 1965 117.123  24 0.00870193 0.00939059 -0.0772323
fishery 1965 117.123  25 0.0110578 0.0121298 -0.105944
fishery 1965 117.123  26 0.0212348 0.0166329 0.389306
fishery 1965 117.123  27 0.0298625 0.022868 0.506281
fishery 1965 117.123  28 0.035593 0.0302192 0.339672
fishery 1965 117.123  29 0.0396574 0.037282 0.135681
fishery 1965 117.123  30 0.0606164 0.0437967 0.889397
fishery 1965 117.123  31 0.0721729 0.0486439 1.18358
fishery 1965 117.123  32 0.09362 0.0529583 1.96479
fishery 1965 117.123  33 0.07767 0.0570789 0.960481
fishery 1965 117.123  34 0.0969416 0.0614545 1.59902
fishery 1965 117.123  35 0.115088 0.065644 2.1605
fishery 1965 117.123  36 0.0973555 0.0692247 1.19928
fishery 1965 117.123  37 0.0827108 0.0706492 0.509394
fishery 1965 117.123  38 0.0566262 0.0693425 -0.5417
fishery 1965 117.123  39 0.098735 0.278582 -4.3416
fishery 1966 115.979  15 0 0.00214593 -0.49826
fishery 1966 115.979  16 0 0.00213425 -0.496893
fishery 1966 115.979  17 0 0.00364242 -0.650254
fishery 1966 115.979  18 5.40085e-005 0.00559972 -0.799646
fishery 1966 115.979  19 0.000259241 0.00794913 -0.931991
fishery 1966 115.979  20 0.000842533 0.0104111 -1.01474
fishery 1966 115.979  21 0.00106937 0.0126176 -1.11379
fishery 1966 115.979  22 0.00237637 0.0142396 -1.07797
fishery 1966 115.979  23 0.00567089 0.0152732 -0.842949
fishery 1966 115.979  24 0.0103588 0.0160706 -0.489021
fishery 1966 115.979  25 0.0141718 0.0169504 -0.231741
fishery 1966 115.979  26 0.0224459 0.0190611 0.266518
fishery 1966 115.979  27 0.0280088 0.023183 0.345281
fishery 1966 115.979  28 0.0397503 0.0299962 0.615722
fishery 1966 115.979  29 0.0427099 0.0383853 0.242382
fishery 1966 115.979  30 0.0582104 0.0476429 0.534215
fishery 1966 115.979  31 0.0650695 0.0550578 0.472655
fishery 1966 115.979  32 0.0792521 0.059866 0.879956
fishery 1966 115.979  33 0.0681695 0.0614832 0.299739
fishery 1966 115.979  34 0.0761844 0.0614058 0.662899
fishery 1966 115.979  35 0.0865 0.0604167 1.17889
fishery 1966 115.979  36 0.0794357 0.0599308 0.884902
fishery 1966 115.979  37 0.0782259 0.05949 0.852954
fishery 1966 115.979  38 0.0633304 0.0585575 0.218902
fishery 1966 115.979  39 0.177904 0.25849 -1.98226
fishery 1967 103.389  15 0 0.00124887 -0.358128
fishery 1967 103.389  16 0 0.00119135 -0.349706
fishery 1967 103.389  17 0 0.00210335 -0.465717
fishery 1967 103.389  18 0 0.00346343 -0.598577
fishery 1967 103.389  19 0 0.00558987 -0.761674
fishery 1967 103.389  20 0 0.0086377 -0.948573
fishery 1967 103.389  21 0.000965605 0.0124873 -1.05457
fishery 1967 103.389  22 0.00186321 0.0169498 -1.18804
fishery 1967 103.389  23 0.00353602 0.0212267 -1.24767
fishery 1967 103.389  24 0.0100913 0.0249899 -0.970314
fishery 1967 103.389  25 0.0123081 0.0273892 -0.939367
fishery 1967 103.389  26 0.0200465 0.028971 -0.54094
fishery 1967 103.389  27 0.0241673 0.0305695 -0.378086
fishery 1967 103.389  28 0.0293898 0.0332426 -0.218499
fishery 1967 103.389  29 0.0381074 0.0382202 -0.00597849
fishery 1967 103.389  30 0.0391818 0.0457432 -0.319295
fishery 1967 103.389  31 0.0598131 0.053892 0.266608
fishery 1967 103.389  32 0.0603571 0.0608518 -0.0210394
fishery 1967 103.389  33 0.0698772 0.0642424 0.233665
fishery 1967 103.389  34 0.0790844 0.0636713 0.641818
fishery 1967 103.389  35 0.0848237 0.0600896 1.05817
fishery 1967 103.389  36 0.0957581 0.0561733 1.7479
fishery 1967 103.389  37 0.0941397 0.0530462 1.86415
fishery 1967 103.389  38 0.0884277 0.0509297 1.73408
fishery 1967 103.389  39 0.188062 0.23508 -1.1274
fishery 1968 119.412  15 0 0.0012639 -0.38721
fishery 1968 119.412  16 0 0.000979757 -0.340482
fishery 1968 119.412  17 0 0.00158382 -0.433867
fishery 1968 119.412  18 0 0.00237628 -0.532207
fishery 1968 119.412  19 0 0.00359357 -0.655342
fishery 1968 119.412  20 0 0.00538724 -0.803489
fishery 1968 119.412  21 0.000245033 0.00834067 -0.972156
fishery 1968 119.412  22 0.00219509 0.0127981 -1.03041
fishery 1968 119.412  23 0.00813714 0.0186743 -0.850368
fishery 1968 119.412  24 0.0236661 0.0257737 -0.145318
fishery 1968 119.412  25 0.0457599 0.032892 0.788291
fishery 1968 119.412  26 0.0687624 0.0391694 1.66672
fishery 1968 119.412  27 0.0754599 0.0434504 1.71556
fishery 1968 119.412  28 0.0780022 0.0457546 1.68628
fishery 1968 119.412  29 0.064168 0.0472156 0.873315
fishery 1968 119.412  30 0.056766 0.0494743 0.367402
fishery 1968 119.412  31 0.0532232 0.0531882 0.00170433
fishery 1968 119.412  32 0.0484349 0.0579243 -0.44387
fishery 1968 119.412  33 0.0505176 0.061421 -0.4962
fishery 1968 119.412  34 0.0570621 0.0622838 -0.236094
fishery 1968 119.412  35 0.0595532 0.0595819 -0.00132261
fishery 1968 119.412  36 0.0636269 0.0549049 0.418372
fishery 1968 119.412  37 0.0623507 0.0502126 0.607313
fishery 1968 119.412  38 0.0524779 0.0465594 0.306929
fishery 1968 119.412  39 0.129592 0.215196 -2.27623
fishery 1969 97.6663  15 0 0.00179585 -0.418017
fishery 1969 97.6663  16 0 0.00133613 -0.360139
fishery 1969 97.6663  17 0 0.00192413 -0.432798
fishery 1969 97.6663  18 0 0.00253626 -0.497357
fishery 1969 97.6663  19 0 0.00334225 -0.571442
fishery 1969 97.6663  20 3.05306e-005 0.00416272 -0.633506
fishery 1969 97.6663  21 0.000915919 0.00572843 -0.629647
fishery 1969 97.6663  22 0.00283935 0.00826821 -0.592131
fishery 1969 97.6663  23 0.00520547 0.0122728 -0.634105
fishery 1969 97.6663  24 0.0180436 0.0187446 -0.051069
fishery 1969 97.6663  25 0.0441625 0.0273616 1.01762
fishery 1969 97.6663  26 0.0849057 0.037579 2.45905
fishery 1969 97.6663  27 0.128992 0.0479892 3.74487
fishery 1969 97.6663  28 0.145921 0.0563378 3.83933
fishery 1969 97.6663  29 0.131511 0.0611848 2.89963
fishery 1969 97.6663  30 0.0943244 0.0630191 1.27308
fishery 1969 97.6663  31 0.0588936 0.0624898 -0.146821
fishery 1969 97.6663  32 0.040621 0.0618119 -0.869575
fishery 1969 97.6663  33 0.0260884 0.0610653 -1.44346
fishery 1969 97.6663  34 0.0299047 0.0600202 -1.25291
fishery 1969 97.6663  35 0.0347133 0.0571734 -0.95595
fishery 1969 97.6663  36 0.0417048 0.0529552 -0.496432
fishery 1969 97.6663  37 0.0390029 0.048137 -0.421667
fishery 1969 97.6663  38 0.0270196 0.0437811 -0.8095
fishery 1969 97.6663  39 0.0452006 0.198983 -3.80665
fishery 1970 74.7758  15 0 0.00219303 -0.404477
fishery 1970 74.7758  16 0 0.00166005 -0.35156
fishery 1970 74.7758  17 0 0.00240805 -0.423974
fishery 1970 74.7758  18 0 0.00319084 -0.488483
fishery 1970 74.7758  19 0 0.0039839 -0.546209
fishery 1970 74.7758  20 0 0.00473364 -0.595734
fishery 1970 74.7758  21 2.59707e-005 0.00573927 -0.653451
fishery 1970 74.7758  22 0.00145436 0.00703574 -0.577025
fishery 1970 74.7758  23 0.00586937 0.00901059 -0.287296
fishery 1970 74.7758  24 0.0112713 0.0126564 -0.107106
fishery 1970 74.7758  25 0.0168809 0.0186222 -0.111352
fishery 1970 74.7758  26 0.0306713 0.0274662 0.169551
fishery 1970 74.7758  27 0.0394235 0.0392782 0.00646573
fishery 1970 74.7758  28 0.0816517 0.0528287 1.11412
fishery 1970 74.7758  29 0.0966368 0.0646551 1.12451
fishery 1970 74.7758  30 0.101935 0.0732489 0.952004
fishery 1970 74.7758  31 0.102013 0.0760304 0.847637
fishery 1970 74.7758  32 0.0885599 0.0742172 0.473128
fishery 1970 74.7758  33 0.0630567 0.069461 -0.217812
fishery 1970 74.7758  34 0.0524867 0.0633785 -0.38654
fishery 1970 74.7758  35 0.0543825 0.0572023 -0.104989
fishery 1970 74.7758  36 0.060174 0.05172 0.33007
fishery 1970 74.7758  37 0.0507467 0.0465315 0.173033
fishery 1970 74.7758  38 0.054019 0.0422261 0.507022
fishery 1970 74.7758  39 0.0887417 0.190522 -2.2411
fishery 1971 77.8278  15 0 0.00219382 -0.412724
fishery 1971 77.8278  16 0 0.00170728 -0.363768
fishery 1971 77.8278  17 0 0.00253213 -0.443616
fishery 1971 77.8278  18 0 0.0034428 -0.517779
fishery 1971 77.8278  19 0 0.00442452 -0.587456
fishery 1971 77.8278  20 0 0.00542669 -0.651057
fishery 1971 77.8278  21 0.0040671 0.00648008 -0.265101
fishery 1971 77.8278  22 0.0107573 0.00757318 0.32381
fishery 1971 77.8278  23 0.0118403 0.00892909 0.272863
fishery 1971 77.8278  24 0.0142469 0.0110972 0.265128
fishery 1971 77.8278  25 0.0130917 0.0141386 -0.078196
fishery 1971 77.8278  26 0.0186509 0.0193757 -0.0463755
fishery 1971 77.8278  27 0.0372536 0.0278807 0.502173
fishery 1971 77.8278  28 0.0507304 0.0402368 0.471026
fishery 1971 77.8278  29 0.0734002 0.0548512 0.718633
fishery 1971 77.8278  30 0.114745 0.0698708 1.5528
fishery 1971 77.8278  31 0.135466 0.080865 1.76673
fishery 1971 77.8278  32 0.106539 0.0855545 0.661814
fishery 1971 77.8278  33 0.0789353 0.082766 -0.122644
fishery 1971 77.8278  34 0.0594903 0.0750265 -0.520251
fishery 1971 77.8278  35 0.0479388 0.0646047 -0.598047
fishery 1971 77.8278  36 0.0498881 0.0552583 -0.20733
fishery 1971 77.8278  37 0.0444974 0.0476728 -0.131462
fishery 1971 77.8278  38 0.0437754 0.0421515 0.0712906
fishery 1971 77.8278  39 0.084687 0.18594 -2.2959
fishery 1972 66.0011  15 0 0.00312445 -0.454098
fishery 1972 66.0011  16 0 0.00229886 -0.389126
fishery 1972 66.0011  17 0 0.00327032 -0.464645
fishery 1972 66.0011  18 0 0.00425416 -0.530397
fishery 1972 66.0011  19 0 0.00522295 -0.588109
fishery 1972 66.0011  20 0 0.00617335 -0.639781
fishery 1972 66.0011  21 0 0.00719745 -0.691248
fishery 1972 66.0011  22 0 0.00835927 -0.745461
fishery 1972 66.0011  23 0.000233942 0.0096393 -0.781643
fishery 1972 66.0011  24 0.00581512 0.0114232 -0.428554
fishery 1972 66.0011  25 0.0283404 0.0132846 1.06793
fishery 1972 66.0011  26 0.0488938 0.0163643 2.08236
fishery 1972 66.0011  27 0.0569815 0.0213069 2.00656
fishery 1972 66.0011  28 0.0675423 0.0291315 1.85522
fishery 1972 66.0011  29 0.0848205 0.0409836 1.79616
fishery 1972 66.0011  30 0.0996591 0.0562914 1.5285
fishery 1972 66.0011  31 0.123187 0.0721361 1.603
fishery 1972 66.0011  32 0.0962503 0.0848195 0.333293
fishery 1972 66.0011  33 0.0743934 0.0901989 -0.448216
fishery 1972 66.0011  34 0.056781 0.0871284 -0.874158
fishery 1972 66.0011  35 0.0520353 0.0771834 -0.765483
fishery 1972 66.0011  36 0.0497627 0.0651063 -0.505218
fishery 1972 66.0011  37 0.0455183 0.0539715 -0.303894
fishery 1972 66.0011  38 0.0386338 0.0455272 -0.268624
fishery 1972 66.0011  39 0.0711517 0.185603 -2.39154
fishery 1977 38.9139  15 0 0.00626205 -0.494801
fishery 1977 38.9139  16 0 0.00465117 -0.425973
fishery 1977 38.9139  17 0 0.00667321 -0.510917
fishery 1977 38.9139  18 0.000121926 0.00879174 -0.579025
fishery 1977 38.9139  19 0.000199945 0.0110329 -0.646649
fishery 1977 38.9139  20 0.000819374 0.013385 -0.681857
fishery 1977 38.9139  21 0.00264059 0.0160094 -0.664246
fishery 1977 38.9139  22 0.00859374 0.0189783 -0.474634
fishery 1977 38.9139  23 0.0168438 0.0220572 -0.221381
fishery 1977 38.9139  24 0.0218821 0.0253798 -0.138706
fishery 1977 38.9139  25 0.0278467 0.0284158 -0.0213632
fishery 1977 38.9139  26 0.0424913 0.0312058 0.404831
fishery 1977 38.9139  27 0.0459877 0.0333933 0.437233
fishery 1977 38.9139  28 0.0540791 0.0349804 0.648359
fishery 1977 38.9139  29 0.0552506 0.0361242 0.639318
fishery 1977 38.9139  30 0.0573263 0.0374352 0.653582
fishery 1977 38.9139  31 0.0602607 0.0392191 0.676112
fishery 1977 38.9139  32 0.0641892 0.0425058 0.670409
fishery 1977 38.9139  33 0.0605958 0.0473854 0.387833
fishery 1977 38.9139  34 0.0514112 0.0540013 -0.0714803
fishery 1977 38.9139  35 0.0588949 0.0604728 -0.0412933
fishery 1977 38.9139  36 0.0569186 0.065269 -0.210878
fishery 1977 38.9139  37 0.0654614 0.0662605 -0.0200392
fishery 1977 38.9139  38 0.0687019 0.0627676 0.152617
fishery 1977 38.9139  39 0.179483 0.227343 -0.712336
fishery 1978 46.9256  15 0.000105355 0.00607648 -0.525901
fishery 1978 46.9256  16 0.00016808 0.00452739 -0.444331
fishery 1978 46.9256  17 0.000130396 0.00650813 -0.542913
fishery 1978 46.9256  18 0.000426305 0.00853606 -0.603522
fishery 1978 46.9256  19 0.00104316 0.0105178 -0.635912
fishery 1978 46.9256  20 0.00222195 0.0123992 -0.62976
fishery 1978 46.9256  21 0.00417057 0.0144377 -0.589407
fishery 1978 46.9256  22 0.00896387 0.0168063 -0.417803
fishery 1978 46.9256  23 0.0181879 0.0195763 -0.0686336
fishery 1978 46.9256  24 0.0309194 0.0230667 0.358268
fishery 1978 46.9256  25 0.0607865 0.0269421 1.43162
fishery 1978 46.9256  26 0.0659578 0.0310988 1.37544
fishery 1978 46.9256  27 0.0514908 0.0350853 0.610701
fishery 1978 46.9256  28 0.055047 0.038511 0.588592
fishery 1978 46.9256  29 0.0842047 0.0410016 1.49231
fishery 1978 46.9256  30 0.0880717 0.0427734 1.53336
fishery 1978 46.9256  31 0.0613714 0.044023 0.579235
fishery 1978 46.9256  32 0.0461594 0.0459124 0.00808322
fishery 1978 46.9256  33 0.0449591 0.0484195 -0.110419
fishery 1978 46.9256  34 0.0380423 0.0524185 -0.441836
fishery 1978 46.9256  35 0.0378096 0.0569495 -0.565712
fishery 1978 46.9256  36 0.0434384 0.0610172 -0.503044
fishery 1978 46.9256  37 0.0540278 0.0627671 -0.246808
fishery 1978 46.9256  38 0.0520643 0.0610033 -0.255831
fishery 1978 46.9256  39 0.150232 0.229625 -1.29307
fishery 1979 41.5845  15 0.000675807 0.0130701 -0.703463
fishery 1979 41.5845  16 0.000158573 0.00904351 -0.604904
fishery 1979 41.5845  17 0.000445203 0.0121184 -0.687708
fishery 1979 41.5845  18 0.00119625 0.0146082 -0.720624
fishery 1979 41.5845  19 0.00297017 0.0161593 -0.674336
fishery 1979 41.5845  20 0.00484402 0.0167966 -0.599607
fishery 1979 41.5845  21 0.00332592 0.017043 -0.683222
fishery 1979 41.5845  22 0.00674129 0.0174101 -0.525862
fishery 1979 41.5845  23 0.00973436 0.0182525 -0.410236
fishery 1979 41.5845  24 0.0118776 0.0202472 -0.383108
fishery 1979 41.5845  25 0.0226094 0.0230801 -0.0202101
fishery 1979 41.5845  26 0.0336372 0.0270244 0.262935
fishery 1979 41.5845  27 0.0566359 0.0316071 0.922405
fishery 1979 41.5845  28 0.0633458 0.0364536 0.925183
fishery 1979 41.5845  29 0.0771224 0.0407248 1.18737
fishery 1979 41.5845  30 0.0896097 0.0443906 1.41565
fishery 1979 41.5845  31 0.0962132 0.046772 1.5098
fishery 1979 41.5845  32 0.0876036 0.0486622 1.167
fishery 1979 41.5845  33 0.0726091 0.0499994 0.668923
fishery 1979 41.5845  34 0.0662757 0.0518989 0.417909
fishery 1979 41.5845  35 0.0553139 0.0540712 0.0354315
fishery 1979 41.5845  36 0.0460214 0.056511 -0.292922
fishery 1979 41.5845  37 0.0449368 0.0576874 -0.352634
fishery 1979 41.5845  38 0.0444638 0.056574 -0.338001
fishery 1979 41.5845  39 0.101633 0.219795 -1.84002
fishery 1980 24.0351  15 0.00021961 0.0118659 -0.527074
fishery 1980 24.0351  16 0 0.00879067 -0.46143
fishery 1980 24.0351  17 0.000681703 0.0124483 -0.520077
fishery 1980 24.0351  18 0.00112092 0.0159683 -0.580504
fishery 1980 24.0351  19 0.000681703 0.0188392 -0.654583
fishery 1980 24.0351  20 0.00299311 0.0207624 -0.610813
fishery 1980 24.0351  21 0.00629828 0.0217539 -0.5193
fishery 1980 24.0351  22 0.01397 0.0219547 -0.267077
fishery 1980 24.0351  23 0.0182414 0.0217401 -0.117593
fishery 1980 24.0351  24 0.0208464 0.021896 -0.0351542
fishery 1980 24.0351  25 0.0199798 0.0226163 -0.0869205
fishery 1980 24.0351  26 0.041389 0.0246725 0.528199
fishery 1980 24.0351  27 0.0469779 0.0279844 0.564493
fishery 1980 24.0351  28 0.0720225 0.0325971 1.08828
fishery 1980 24.0351  29 0.0655394 0.0377167 0.715893
fishery 1980 24.0351  30 0.0757466 0.0430561 0.789469
fishery 1980 24.0351  31 0.0659018 0.047402 0.426769
fishery 1980 24.0351  32 0.0783052 0.0508474 0.612695
fishery 1980 24.0351  33 0.0665159 0.052738 0.302184
fishery 1980 24.0351  34 0.0513309 0.0539796 -0.05746
fishery 1980 24.0351  35 0.0551906 0.0545483 0.0138634
fishery 1980 24.0351  36 0.0480725 0.055177 -0.152533
fishery 1980 24.0351  37 0.0443262 0.0550766 -0.231008
fishery 1980 24.0351  38 0.050707 0.0536448 -0.0639178
fishery 1980 24.0351  39 0.152942 0.211923 -0.707553
fishery 1983 9.91923  15 0 0.0155039 -0.395107
fishery 1983 9.91923  16 0 0.0108905 -0.330326
fishery 1983 9.91923  17 0 0.0147902 -0.38576
fishery 1983 9.91923  18 0 0.0180915 -0.427389
fishery 1983 9.91923  19 0 0.020285 -0.453077
fishery 1983 9.91923  20 0.00145293 0.0213101 -0.432954
fishery 1983 9.91923  21 0.00145293 0.0216747 -0.437263
fishery 1983 9.91923  22 0.00290586 0.0219688 -0.409499
fishery 1983 9.91923  23 0.00145293 0.0226183 -0.448239
fishery 1983 9.91923  24 0.00726464 0.0242241 -0.347349
fishery 1983 9.91923  25 0.0310997 0.0263035 0.0943708
fishery 1983 9.91923  26 0.0279877 0.0289357 -0.0178072
fishery 1983 9.91923  27 0.0317801 0.0313148 0.0084131
fishery 1983 9.91923  28 0.0239892 0.0334055 -0.165016
fishery 1983 9.91923  29 0.0643948 0.0352635 0.497361
fishery 1983 9.91923  30 0.0869612 0.0378749 0.809753
fishery 1983 9.91923  31 0.0922726 0.0414324 0.803369
fishery 1983 9.91923  32 0.0830949 0.0465036 0.547231
fishery 1983 9.91923  33 0.0509166 0.0519073 -0.0140634
fishery 1983 9.91923  34 0.0462596 0.0567368 -0.142627
fishery 1983 9.91923  35 0.0106611 0.0591748 -0.64751
fishery 1983 9.91923  36 0.0387628 0.0590693 -0.271256
fishery 1983 9.91923  37 0.0403959 0.0564883 -0.219519
fishery 1983 9.91923  38 0.051939 0.0520891 -0.0021268
fishery 1983 9.91923  39 0.304955 0.192143 0.901793
fishery 1984 18.6939  15 0.000322081 0.0154691 -0.530509
fishery 1984 18.6939  16 0 0.0112489 -0.460968
fishery 1984 18.6939  17 0 0.0156884 -0.54568
fishery 1984 18.6939  18 0.00101725 0.0198065 -0.582898
fishery 1984 18.6939  19 0 0.0230207 -0.663552
fishery 1984 18.6939  20 0.000830705 0.0250418 -0.669814
fishery 1984 18.6939  21 0.00254312 0.0259863 -0.636988
fishery 1984 18.6939  22 0.00706973 0.0260946 -0.51589
fishery 1984 18.6939  23 0.00522178 0.0257208 -0.55978
fishery 1984 18.6939  24 0.0139019 0.0257146 -0.322615
fishery 1984 18.6939  25 0.0231752 0.026203 -0.0819374
fishery 1984 18.6939  26 0.0349756 0.0277944 0.188846
fishery 1984 18.6939  27 0.0536591 0.0300904 0.596398
fishery 1984 18.6939  28 0.069562 0.0329113 0.888104
fishery 1984 18.6939  29 0.0858715 0.0355191 1.17607
fishery 1984 18.6939  30 0.107572 0.038333 1.559
fishery 1984 18.6939  31 0.121474 0.0411463 1.74832
fishery 1984 18.6939  32 0.104077 0.0450141 1.23154
fishery 1984 18.6939  33 0.06505 0.0495187 0.309501
fishery 1984 18.6939  34 0.0418399 0.0541602 -0.235334
fishery 1984 18.6939  35 0.0332268 0.0572493 -0.447043
fishery 1984 18.6939  36 0.0320391 0.0580894 -0.481477
fishery 1984 18.6939  37 0.0352934 0.0559435 -0.388474
fishery 1984 18.6939  38 0.0470239 0.0513966 -0.085615
fishery 1984 18.6939  39 0.114254 0.182839 -0.76715
fishery 1987 7.63018  15 0 0.0175626 -0.369222
fishery 1987 7.63018  16 0 0.0118535 -0.302412
fishery 1987 7.63018  17 0.0024157 0.0155669 -0.293361
fishery 1987 7.63018  18 0 0.01829 -0.376935
fishery 1987 7.63018  19 0.0024157 0.0195798 -0.342113
fishery 1987 7.63018  20 0.00483139 0.0197054 -0.295541
fishery 1987 7.63018  21 0 0.0195806 -0.390271
fishery 1987 7.63018  22 0.00724709 0.0201422 -0.253485
fishery 1987 7.63018  23 0.0024157 0.0217359 -0.365901
fishery 1987 7.63018  24 0.00724709 0.0248355 -0.312128
fishery 1987 7.63018  25 0.0217413 0.0285126 -0.112365
fishery 1987 7.63018  26 0.0579767 0.0325386 0.395977
fishery 1987 7.63018  27 0.0966279 0.0359866 0.89922
fishery 1987 7.63018  28 0.117701 0.0386477 1.13274
fishery 1987 7.63018  29 0.101459 0.0407829 0.847302
fishery 1987 7.63018  30 0.0869651 0.0431062 0.596452
fishery 1987 7.63018  31 0.106291 0.0457389 0.800521
fishery 1987 7.63018  32 0.132863 0.0491065 1.07056
fishery 1987 7.63018  33 0.108039 0.0524423 0.688859
fishery 1987 7.63018  34 0.055561 0.055444 0.00141191
fishery 1987 7.63018  35 0.0120785 0.057045 -0.535509
fishery 1987 7.63018  36 0.00724709 0.057145 -0.593748
fishery 1987 7.63018  37 0.00483139 0.0550561 -0.608193
fishery 1987 7.63018  38 0 0.0506053 -0.637678
fishery 1987 7.63018  39 0.0640453 0.16899 -0.773542
fishery 1988 15.6419  15 0 0.00509509 -0.282752
fishery 1988 15.6419  16 0.00140962 0.00470388 -0.190213
fishery 1988 15.6419  17 0.00211443 0.0076811 -0.252013
fishery 1988 15.6419  18 0.00422886 0.0112726 -0.263758
fishery 1988 15.6419  19 0.00507803 0.0151491 -0.325987
fishery 1988 15.6419  20 0.00916253 0.0185947 -0.276072
fishery 1988 15.6419  21 0.0204395 0.0212949 -0.0234289
fishery 1988 15.6419  22 0.0473666 0.0229089 0.646397
fishery 1988 15.6419  23 0.0579038 0.0238739 0.88146
fishery 1988 15.6419  24 0.0398325 0.025136 0.371239
fishery 1988 15.6419  25 0.0356386 0.0272191 0.204601
fishery 1988 15.6419  26 0.0503697 0.0307383 0.449745
fishery 1988 15.6419  27 0.0972153 0.0351708 1.3319
fishery 1988 15.6419  28 0.119804 0.0399954 1.61065
fishery 1988 15.6419  29 0.137232 0.0441563 1.7916
fishery 1988 15.6419  30 0.101724 0.0478118 0.999215
fishery 1988 15.6419  31 0.0812845 0.0507799 0.549464
fishery 1988 15.6419  32 0.0398451 0.0539651 -0.247133
fishery 1988 15.6419  33 0.0262564 0.0568442 -0.522422
fishery 1988 15.6419  34 0.014923 0.0594319 -0.744478
fishery 1988 15.6419  35 0.00576046 0.0605225 -0.908215
fishery 1988 15.6419  36 0.00881107 0.0598942 -0.851348
fishery 1988 15.6419  37 0.0166474 0.0569226 -0.687433
fishery 1988 15.6419  38 0.029854 0.0516808 -0.389898
fishery 1988 15.6419  39 0.0470986 0.169157 -1.28765
fishery 1989 11.0638  15 0 0.00573235 -0.252342
fishery 1989 11.0638  16 0 0.00425637 -0.217215
fishery 1989 11.0638  17 0 0.00611271 -0.260644
fishery 1989 11.0638  18 0 0.00815499 -0.301424
fishery 1989 11.0638  19 0.00121654 0.0105543 -0.303795
fishery 1989 11.0638  20 0 0.0134178 -0.387762
