"","Pred_species","Prey_species","Pred","Prey","PredSex","PreySex","PredAge","PreyAge","Year","Sample_size","propPreyAge"
"1372","Arrowtooth","Arrowtooth",2,2,1,1,"12",8,0,20,9.56337081438546e-07
"1393","Arrowtooth","Arrowtooth",2,2,1,2,"12",8,0,20,0
"697","Arrowtooth","Arrowtooth",2,2,2,1,"12",9,0,20,0
"718","Arrowtooth","Arrowtooth",2,2,2,2,"12",9,0,20,0
"1373","Arrowtooth","Arrowtooth",2,2,1,1,"12",9,0,20,0
"1394","Arrowtooth","Arrowtooth",2,2,1,2,"12",9,0,20,0
"698","Arrowtooth","Arrowtooth",2,2,2,1,"12",10,0,20,0
"719","Arrowtooth","Arrowtooth",2,2,2,2,"12",10,0,20,0
"1374","Arrowtooth","Arrowtooth",2,2,1,1,"12",10,0,20,0
"1395","Arrowtooth","Arrowtooth",2,2,1,2,"12",10,0,20,0
"699","Arrowtooth","Arrowtooth",2,2,2,1,"12",11,0,20,0
"720","Arrowtooth","Arrowtooth",2,2,2,2,"12",11,0,20,0
"1375","Arrowtooth","Arrowtooth",2,2,1,1,"12",11,0,20,0
"1396","Arrowtooth","Arrowtooth",2,2,1,2,"12",11,0,20,0
"700","Arrowtooth","Arrowtooth",2,2,2,1,"12",12,0,20,0
"721","Arrowtooth","Arrowtooth",2,2,2,2,"12",12,0,20,0
"1376","Arrowtooth","Arrowtooth",2,2,1,1,"12",12,0,20,0
"1397","Arrowtooth","Arrowtooth",2,2,1,2,"12",12,0,20,0
"701","Arrowtooth","Arrowtooth",2,2,2,1,"12",13,0,20,0
"722","Arrowtooth","Arrowtooth",2,2,2,2,"12",13,0,20,0
"1377","Arrowtooth","Arrowtooth",2,2,1,1,"12",13,0,20,0
"1398","Arrowtooth","Arrowtooth",2,2,1,2,"12",13,0,20,0
"702","Arrowtooth","Arrowtooth",2,2,2,1,"12",14,0,20,0
"723","Arrowtooth","Arrowtooth",2,2,2,2,"12",14,0,20,0
"1378","Arrowtooth","Arrowtooth",2,2,1,1,"12",14,0,20,0
"1399","Arrowtooth","Arrowtooth",2,2,1,2,"12",14,0,20,0
"703","Arrowtooth","Arrowtooth",2,2,2,1,"12",15,0,20,0
"724","Arrowtooth","Arrowtooth",2,2,2,2,"12",15,0,20,0
"1379","Arrowtooth","Arrowtooth",2,2,1,1,"12",15,0,20,0
"1400","Arrowtooth","Arrowtooth",2,2,1,2,"12",15,0,20,0
"704","Arrowtooth","Arrowtooth",2,2,2,1,"12",16,0,20,0
"725","Arrowtooth","Arrowtooth",2,2,2,2,"12",16,0,20,0
"1380","Arrowtooth","Arrowtooth",2,2,1,1,"12",16,0,20,0
"1401","Arrowtooth","Arrowtooth",2,2,1,2,"12",16,0,20,0
"705","Arrowtooth","Arrowtooth",2,2,2,1,"12",17,0,20,0
"726","Arrowtooth","Arrowtooth",2,2,2,2,"12",17,0,20,0
"1381","Arrowtooth","Arrowtooth",2,2,1,1,"12",17,0,20,0
"1402","Arrowtooth","Arrowtooth",2,2,1,2,"12",17,0,20,0
"706","Arrowtooth","Arrowtooth",2,2,2,1,"12",18,0,20,0
"727","Arrowtooth","Arrowtooth",2,2,2,2,"12",18,0,20,0
"1382","Arrowtooth","Arrowtooth",2,2,1,1,"12",18,0,20,0
"1403","Arrowtooth","Arrowtooth",2,2,1,2,"12",18,0,20,0
"707","Arrowtooth","Arrowtooth",2,2,2,1,"12",19,0,20,0
"728","Arrowtooth","Arrowtooth",2,2,2,2,"12",19,0,20,0
"1383","Arrowtooth","Arrowtooth",2,2,1,1,"12",19,0,20,0
"1404","Arrowtooth","Arrowtooth",2,2,1,2,"12",19,0,20,0
"708","Arrowtooth","Arrowtooth",2,2,2,1,"12",20,0,20,0
"729","Arrowtooth","Arrowtooth",2,2,2,2,"12",20,0,20,0
"1384","Arrowtooth","Arrowtooth",2,2,1,1,"12",20,0,20,0
"1405","Arrowtooth","Arrowtooth",2,2,1,2,"12",20,0,20,0
"709","Arrowtooth","Arrowtooth",2,2,2,1,"12",21,0,20,0
"730","Arrowtooth","Arrowtooth",2,2,2,2,"12",21,0,20,0
"1385","Arrowtooth","Arrowtooth",2,2,1,1,"12",21,0,20,0
"1406","Arrowtooth","Arrowtooth",2,2,1,2,"12",21,0,20,0
"5584","Arrowtooth","P_Cod",2,3,2,0,"12",1,0,20,0.000231396140556892
"6109","Arrowtooth","P_Cod",2,3,1,0,"12",1,0,20,0.000273301218861753
"5282","Arrowtooth","P_Cod",2,3,2,0,"12",2,0,20,2.08318086860907e-05
"6150","Arrowtooth","P_Cod",2,3,1,0,"12",2,0,20,0.00237708622484782
"5310","Arrowtooth","P_Cod",2,3,2,0,"12",3,0,20,6.84372420594505e-07
"6396","Arrowtooth","P_Cod",2,3,1,0,"12",3,0,20,0.000424668205480735
"5507","Arrowtooth","P_Cod",2,3,2,0,"12",4,0,20,0
"6397","Arrowtooth","P_Cod",2,3,1,0,"12",4,0,20,0
"5464","Arrowtooth","P_Cod",2,3,2,0,"12",5,0,20,0
"6478","Arrowtooth","P_Cod",2,3,1,0,"12",5,0,20,0
"5425","Arrowtooth","P_Cod",2,3,2,0,"12",6,0,20,0
"6519","Arrowtooth","P_Cod",2,3,1,0,"12",6,0,20,0
"5470","Arrowtooth","P_Cod",2,3,2,0,"12",7,0,20,0
"6480","Arrowtooth","P_Cod",2,3,1,0,"12",7,0,20,0
"5391","Arrowtooth","P_Cod",2,3,2,0,"12",8,0,20,0
"6481","Arrowtooth","P_Cod",2,3,1,0,"12",8,0,20,0
"5392","Arrowtooth","P_Cod",2,3,2,0,"12",9,0,20,0
"6522","Arrowtooth","P_Cod",2,3,1,0,"12",9,0,20,0
"5433","Arrowtooth","P_Cod",2,3,2,0,"12",10,0,20,0
"6563","Arrowtooth","P_Cod",2,3,1,0,"12",10,0,20,0
"5394","Arrowtooth","P_Cod",2,3,2,0,"12",11,0,20,0
"6524","Arrowtooth","P_Cod",2,3,1,0,"12",11,0,20,0
"5395","Arrowtooth","P_Cod",2,3,2,0,"12",12,0,20,0
"6241","Arrowtooth","P_Cod",2,3,1,0,"12",12,0,20,0
"6857","Arrowtooth","P_Halibut",2,4,2,1,"12",1,0,20,0
"7979","Arrowtooth","P_Halibut",2,4,1,1,"12",1,0,20,0
"8009","Arrowtooth","P_Halibut",2,4,1,2,"12",1,0,20,0
"10613","Arrowtooth","P_Halibut",2,4,2,2,"12",1,0,20,0
"6858","Arrowtooth","P_Halibut",2,4,2,1,"12",2,0,20,0
"7980","Arrowtooth","P_Halibut",2,4,1,1,"12",2,0,20,0
"8010","Arrowtooth","P_Halibut",2,4,1,2,"12",2,0,20,0
"10614","Arrowtooth","P_Halibut",2,4,2,2,"12",2,0,20,0
"7425","Arrowtooth","P_Halibut",2,4,2,1,"12",3,0,20,0
"7981","Arrowtooth","P_Halibut",2,4,1,1,"12",3,0,20,0
"8011","Arrowtooth","P_Halibut",2,4,1,2,"12",3,0,20,0
"10615","Arrowtooth","P_Halibut",2,4,2,2,"12",3,0,20,0
"7466","Arrowtooth","P_Halibut",2,4,2,1,"12",4,0,20,0
"7982","Arrowtooth","P_Halibut",2,4,1,1,"12",4,0,20,0
"8012","Arrowtooth","P_Halibut",2,4,1,2,"12",4,0,20,0
"10616","Arrowtooth","P_Halibut",2,4,2,2,"12",4,0,20,0
"7467","Arrowtooth","P_Halibut",2,4,2,1,"12",5,0,20,0
"7983","Arrowtooth","P_Halibut",2,4,1,1,"12",5,0,20,0
"8013","Arrowtooth","P_Halibut",2,4,1,2,"12",5,0,20,0
"10617","Arrowtooth","P_Halibut",2,4,2,2,"12",5,0,20,0
"7428","Arrowtooth","P_Halibut",2,4,2,1,"12",6,0,20,0
"7984","Arrowtooth","P_Halibut",2,4,1,1,"12",6,0,20,0
"8014","Arrowtooth","P_Halibut",2,4,1,2,"12",6,0,20,0
"10618","Arrowtooth","P_Halibut",2,4,2,2,"12",6,0,20,0
"7469","Arrowtooth","P_Halibut",2,4,2,1,"12",7,0,20,0
"7985","Arrowtooth","P_Halibut",2,4,1,1,"12",7,0,20,0
"8015","Arrowtooth","P_Halibut",2,4,1,2,"12",7,0,20,0
"10619","Arrowtooth","P_Halibut",2,4,2,2,"12",7,0,20,0
"7510","Arrowtooth","P_Halibut",2,4,2,1,"12",8,0,20,0
"7986","Arrowtooth","P_Halibut",2,4,1,1,"12",8,0,20,0
"8016","Arrowtooth","P_Halibut",2,4,1,2,"12",8,0,20,0
"10620","Arrowtooth","P_Halibut",2,4,2,2,"12",8,0,20,0
"7471","Arrowtooth","P_Halibut",2,4,2,1,"12",9,0,20,0
"7987","Arrowtooth","P_Halibut",2,4,1,1,"12",9,0,20,0
"8017","Arrowtooth","P_Halibut",2,4,1,2,"12",9,0,20,0
"10621","Arrowtooth","P_Halibut",2,4,2,2,"12",9,0,20,0
"7472","Arrowtooth","P_Halibut",2,4,2,1,"12",10,0,20,0
"7988","Arrowtooth","P_Halibut",2,4,1,1,"12",10,0,20,0
"8018","Arrowtooth","P_Halibut",2,4,1,2,"12",10,0,20,0
"10622","Arrowtooth","P_Halibut",2,4,2,2,"12",10,0,20,0
"7473","Arrowtooth","P_Halibut",2,4,2,1,"12",11,0,20,0
"7989","Arrowtooth","P_Halibut",2,4,1,1,"12",11,0,20,0
"8019","Arrowtooth","P_Halibut",2,4,1,2,"12",11,0,20,0
"10623","Arrowtooth","P_Halibut",2,4,2,2,"12",11,0,20,0
"7474","Arrowtooth","P_Halibut",2,4,2,1,"12",12,0,20,0
"7990","Arrowtooth","P_Halibut",2,4,1,1,"12",12,0,20,0
"8020","Arrowtooth","P_Halibut",2,4,1,2,"12",12,0,20,0
"10624","Arrowtooth","P_Halibut",2,4,2,2,"12",12,0,20,0
"6945","Arrowtooth","P_Halibut",2,4,2,1,"12",13,0,20,0
"7056","Arrowtooth","P_Halibut",2,4,1,1,"12",13,0,20,0
"8021","Arrowtooth","P_Halibut",2,4,1,2,"12",13,0,20,0
"10625","Arrowtooth","P_Halibut",2,4,2,2,"12",13,0,20,0
"6986","Arrowtooth","P_Halibut",2,4,2,1,"12",14,0,20,0
"7057","Arrowtooth","P_Halibut",2,4,1,1,"12",14,0,20,0
"8022","Arrowtooth","P_Halibut",2,4,1,2,"12",14,0,20,0
"10626","Arrowtooth","P_Halibut",2,4,2,2,"12",14,0,20,0
"7477","Arrowtooth","P_Halibut",2,4,2,1,"12",15,0,20,0
"7993","Arrowtooth","P_Halibut",2,4,1,1,"12",15,0,20,0
"8023","Arrowtooth","P_Halibut",2,4,1,2,"12",15,0,20,0
"10627","Arrowtooth","P_Halibut",2,4,2,2,"12",15,0,20,0
"7478","Arrowtooth","P_Halibut",2,4,2,1,"12",16,0,20,0
"7994","Arrowtooth","P_Halibut",2,4,1,1,"12",16,0,20,0
"8024","Arrowtooth","P_Halibut",2,4,1,2,"12",16,0,20,0
"10628","Arrowtooth","P_Halibut",2,4,2,2,"12",16,0,20,0
"7439","Arrowtooth","P_Halibut",2,4,2,1,"12",17,0,20,0
"7995","Arrowtooth","P_Halibut",2,4,1,1,"12",17,0,20,0
"8025","Arrowtooth","P_Halibut",2,4,1,2,"12",17,0,20,0
"10629","Arrowtooth","P_Halibut",2,4,2,2,"12",17,0,20,0
"7480","Arrowtooth","P_Halibut",2,4,2,1,"12",18,0,20,0
"7996","Arrowtooth","P_Halibut",2,4,1,1,"12",18,0,20,0
"8026","Arrowtooth","P_Halibut",2,4,1,2,"12",18,0,20,0
"10630","Arrowtooth","P_Halibut",2,4,2,2,"12",18,0,20,0
"7521","Arrowtooth","P_Halibut",2,4,2,1,"12",19,0,20,0
"7997","Arrowtooth","P_Halibut",2,4,1,1,"12",19,0,20,0
"8027","Arrowtooth","P_Halibut",2,4,1,2,"12",19,0,20,0
"10631","Arrowtooth","P_Halibut",2,4,2,2,"12",19,0,20,0
"7482","Arrowtooth","P_Halibut",2,4,2,1,"12",20,0,20,0
"7998","Arrowtooth","P_Halibut",2,4,1,1,"12",20,0,20,0
"8028","Arrowtooth","P_Halibut",2,4,1,2,"12",20,0,20,0
"10632","Arrowtooth","P_Halibut",2,4,2,2,"12",20,0,20,0
"7483","Arrowtooth","P_Halibut",2,4,2,1,"12",21,0,20,0
"7999","Arrowtooth","P_Halibut",2,4,1,1,"12",21,0,20,0
"8029","Arrowtooth","P_Halibut",2,4,1,2,"12",21,0,20,0
"10633","Arrowtooth","P_Halibut",2,4,2,2,"12",21,0,20,0
"7444","Arrowtooth","P_Halibut",2,4,2,1,"12",22,0,20,0
"8000","Arrowtooth","P_Halibut",2,4,1,1,"12",22,0,20,0
"8030","Arrowtooth","P_Halibut",2,4,1,2,"12",22,0,20,0
"10634","Arrowtooth","P_Halibut",2,4,2,2,"12",22,0,20,0
"7445","Arrowtooth","P_Halibut",2,4,2,1,"12",23,0,20,0
"8001","Arrowtooth","P_Halibut",2,4,1,1,"12",23,0,20,0
"8031","Arrowtooth","P_Halibut",2,4,1,2,"12",23,0,20,0
"10635","Arrowtooth","P_Halibut",2,4,2,2,"12",23,0,20,0
"7406","Arrowtooth","P_Halibut",2,4,2,1,"12",24,0,20,0
"8002","Arrowtooth","P_Halibut",2,4,1,1,"12",24,0,20,0
"8032","Arrowtooth","P_Halibut",2,4,1,2,"12",24,0,20,0
"10636","Arrowtooth","P_Halibut",2,4,2,2,"12",24,0,20,0
"6752","Arrowtooth","P_Halibut",2,4,1,1,"12",25,0,20,0
"7367","Arrowtooth","P_Halibut",2,4,2,1,"12",25,0,20,0
"8033","Arrowtooth","P_Halibut",2,4,1,2,"12",25,0,20,0
"10637","Arrowtooth","P_Halibut",2,4,2,2,"12",25,0,20,0
"6725","Arrowtooth","P_Halibut",2,4,1,1,"12",26,0,20,0
"7328","Arrowtooth","P_Halibut",2,4,2,1,"12",26,0,20,0
"8034","Arrowtooth","P_Halibut",2,4,1,2,"12",26,0,20,0
"10638","Arrowtooth","P_Halibut",2,4,2,2,"12",26,0,20,0
"8005","Arrowtooth","P_Halibut",2,4,1,1,"12",27,0,20,0
"8035","Arrowtooth","P_Halibut",2,4,1,2,"12",27,0,20,0
"10609","Arrowtooth","P_Halibut",2,4,2,1,"12",27,0,20,0
"10639","Arrowtooth","P_Halibut",2,4,2,2,"12",27,0,20,0
"8006","Arrowtooth","P_Halibut",2,4,1,1,"12",28,0,20,0
"8036","Arrowtooth","P_Halibut",2,4,1,2,"12",28,0,20,0
"10610","Arrowtooth","P_Halibut",2,4,2,1,"12",28,0,20,0
"10640","Arrowtooth","P_Halibut",2,4,2,2,"12",28,0,20,0
"8007","Arrowtooth","P_Halibut",2,4,1,1,"12",29,0,20,0
"8037","Arrowtooth","P_Halibut",2,4,1,2,"12",29,0,20,0
"10611","Arrowtooth","P_Halibut",2,4,2,1,"12",29,0,20,0
"10641","Arrowtooth","P_Halibut",2,4,2,2,"12",29,0,20,0
"8008","Arrowtooth","P_Halibut",2,4,1,1,"12",30,0,20,0
"8038","Arrowtooth","P_Halibut",2,4,1,2,"12",30,0,20,0
"10612","Arrowtooth","P_Halibut",2,4,2,1,"12",30,0,20,0
"10642","Arrowtooth","P_Halibut",2,4,2,2,"12",30,0,20,0
"14723","Arrowtooth","W_Pollock",2,1,1,0,"13",1,0,20,0.00763467622841108
"15140","Arrowtooth","W_Pollock",2,1,2,0,"13",1,0,20,0.0162249562249775
"14724","Arrowtooth","W_Pollock",2,1,1,0,"13",2,0,20,0.0261909068282833
"15141","Arrowtooth","W_Pollock",2,1,2,0,"13",2,0,20,0.0313016094918875
"14725","Arrowtooth","W_Pollock",2,1,1,0,"13",3,0,20,0.0398720489819056
"15142","Arrowtooth","W_Pollock",2,1,2,0,"13",3,0,20,0.0254561109118229
"14726","Arrowtooth","W_Pollock",2,1,1,0,"13",4,0,20,0.0375860144145157
"15143","Arrowtooth","W_Pollock",2,1,2,0,"13",4,0,20,0.0192787742371898
"14727","Arrowtooth","W_Pollock",2,1,1,0,"13",5,0,20,0.026807137990028
"15144","Arrowtooth","W_Pollock",2,1,2,0,"13",5,0,20,0.0121460070871143
"14728","Arrowtooth","W_Pollock",2,1,1,0,"13",6,0,20,0.0155589277834883
"15145","Arrowtooth","W_Pollock",2,1,2,0,"13",6,0,20,0.00555717856285307
"14729","Arrowtooth","W_Pollock",2,1,1,0,"13",7,0,20,0.00937442022667156
"15146","Arrowtooth","W_Pollock",2,1,2,0,"13",7,0,20,0.00263455842345952
"15094","Arrowtooth","W_Pollock",2,1,1,0,"13",8,0,20,0.00458248507172776
"15147","Arrowtooth","W_Pollock",2,1,2,0,"13",8,0,20,0.000959497705080363
"14731","Arrowtooth","W_Pollock",2,1,1,0,"13",9,0,20,0.00276642482394857
"15148","Arrowtooth","W_Pollock",2,1,2,0,"13",9,0,20,0.000317843987200969
"14732","Arrowtooth","W_Pollock",2,1,1,0,"13",10,0,20,0.00106351195863157
"15149","Arrowtooth","W_Pollock",2,1,2,0,"13",10,0,20,9.70826020321669e-05
"813","Arrowtooth","Arrowtooth",2,2,2,1,"13",1,0,20,0.000242161625497585
"834","Arrowtooth","Arrowtooth",2,2,2,2,"13",1,0,20,0.000235624181502096
"1489","Arrowtooth","Arrowtooth",2,2,1,1,"13",1,0,20,0.000227884211547438
"1510","Arrowtooth","Arrowtooth",2,2,1,2,"13",1,0,20,0.000228182736423285
"814","Arrowtooth","Arrowtooth",2,2,2,1,"13",2,0,20,0.00143686761352791
"835","Arrowtooth","Arrowtooth",2,2,2,2,"13",2,0,20,0.00141914761933429
"1490","Arrowtooth","Arrowtooth",2,2,1,1,"13",2,0,20,0.000791360679892935
"1511","Arrowtooth","Arrowtooth",2,2,1,2,"13",2,0,20,0.000795154326522443
"815","Arrowtooth","Arrowtooth",2,2,2,1,"13",3,0,20,0.00159810069481968
"836","Arrowtooth","Arrowtooth",2,2,2,2,"13",3,0,20,0.00163205850514881
"1491","Arrowtooth","Arrowtooth",2,2,1,1,"13",3,0,20,0.00188774149578957
"1512","Arrowtooth","Arrowtooth",2,2,1,2,"13",3,0,20,0.0019291942716657
"816","Arrowtooth","Arrowtooth",2,2,2,1,"13",4,0,20,0.000399003165928607
"837","Arrowtooth","Arrowtooth",2,2,2,2,"13",4,0,20,0.000405522440561479
"1492","Arrowtooth","Arrowtooth",2,2,1,1,"13",4,0,20,0.000797602664420824
"1513","Arrowtooth","Arrowtooth",2,2,1,2,"13",4,0,20,0.000722251368035717
"817","Arrowtooth","Arrowtooth",2,2,2,1,"13",5,0,20,6.59492271255141e-05
"838","Arrowtooth","Arrowtooth",2,2,2,2,"13",5,0,20,8.32762704050763e-05
"1493","Arrowtooth","Arrowtooth",2,2,1,1,"13",5,0,20,0.000235523186341354
"1514","Arrowtooth","Arrowtooth",2,2,1,2,"13",5,0,20,0.00029082967808442
"818","Arrowtooth","Arrowtooth",2,2,2,1,"13",6,0,20,3.5341800018992e-06
"839","Arrowtooth","Arrowtooth",2,2,2,2,"13",6,0,20,1.44002151783583e-05
"1494","Arrowtooth","Arrowtooth",2,2,1,1,"13",6,0,20,4.49075353623738e-05
"1515","Arrowtooth","Arrowtooth",2,2,1,2,"13",6,0,20,9.56454418731683e-05
"819","Arrowtooth","Arrowtooth",2,2,2,1,"13",7,0,20,0
"840","Arrowtooth","Arrowtooth",2,2,2,2,"13",7,0,20,6.46470460544004e-06
"1495","Arrowtooth","Arrowtooth",2,2,1,1,"13",7,0,20,1.17889084786886e-05
"1516","Arrowtooth","Arrowtooth",2,2,1,2,"13",7,0,20,3.73769790124886e-05
"820","Arrowtooth","Arrowtooth",2,2,2,1,"13",8,0,20,0
"841","Arrowtooth","Arrowtooth",2,2,2,2,"13",8,0,20,0
"1496","Arrowtooth","Arrowtooth",2,2,1,1,"13",8,0,20,2.36893076770339e-06
"1517","Arrowtooth","Arrowtooth",2,2,1,2,"13",8,0,20,0
"821","Arrowtooth","Arrowtooth",2,2,2,1,"13",9,0,20,0
"842","Arrowtooth","Arrowtooth",2,2,2,2,"13",9,0,20,0
"1497","Arrowtooth","Arrowtooth",2,2,1,1,"13",9,0,20,0
"1518","Arrowtooth","Arrowtooth",2,2,1,2,"13",9,0,20,0
"822","Arrowtooth","Arrowtooth",2,2,2,1,"13",10,0,20,0
"843","Arrowtooth","Arrowtooth",2,2,2,2,"13",10,0,20,0
"1498","Arrowtooth","Arrowtooth",2,2,1,1,"13",10,0,20,0
"1519","Arrowtooth","Arrowtooth",2,2,1,2,"13",10,0,20,0
"823","Arrowtooth","Arrowtooth",2,2,2,1,"13",11,0,20,0
"844","Arrowtooth","Arrowtooth",2,2,2,2,"13",11,0,20,0
"1499","Arrowtooth","Arrowtooth",2,2,1,1,"13",11,0,20,0
"1520","Arrowtooth","Arrowtooth",2,2,1,2,"13",11,0,20,0
"824","Arrowtooth","Arrowtooth",2,2,2,1,"13",12,0,20,0
"845","Arrowtooth","Arrowtooth",2,2,2,2,"13",12,0,20,0
"1500","Arrowtooth","Arrowtooth",2,2,1,1,"13",12,0,20,0
"1521","Arrowtooth","Arrowtooth",2,2,1,2,"13",12,0,20,0
"825","Arrowtooth","Arrowtooth",2,2,2,1,"13",13,0,20,0
"846","Arrowtooth","Arrowtooth",2,2,2,2,"13",13,0,20,0
"1501","Arrowtooth","Arrowtooth",2,2,1,1,"13",13,0,20,0
"1522","Arrowtooth","Arrowtooth",2,2,1,2,"13",13,0,20,0
"826","Arrowtooth","Arrowtooth",2,2,2,1,"13",14,0,20,0
"847","Arrowtooth","Arrowtooth",2,2,2,2,"13",14,0,20,0
"1502","Arrowtooth","Arrowtooth",2,2,1,1,"13",14,0,20,0
"1523","Arrowtooth","Arrowtooth",2,2,1,2,"13",14,0,20,0
"827","Arrowtooth","Arrowtooth",2,2,2,1,"13",15,0,20,0
"848","Arrowtooth","Arrowtooth",2,2,2,2,"13",15,0,20,0
"1503","Arrowtooth","Arrowtooth",2,2,1,1,"13",15,0,20,0
"1524","Arrowtooth","Arrowtooth",2,2,1,2,"13",15,0,20,0
"828","Arrowtooth","Arrowtooth",2,2,2,1,"13",16,0,20,0
"849","Arrowtooth","Arrowtooth",2,2,2,2,"13",16,0,20,0
"1504","Arrowtooth","Arrowtooth",2,2,1,1,"13",16,0,20,0
"1525","Arrowtooth","Arrowtooth",2,2,1,2,"13",16,0,20,0
"829","Arrowtooth","Arrowtooth",2,2,2,1,"13",17,0,20,0
"850","Arrowtooth","Arrowtooth",2,2,2,2,"13",17,0,20,0
"1505","Arrowtooth","Arrowtooth",2,2,1,1,"13",17,0,20,0
"1526","Arrowtooth","Arrowtooth",2,2,1,2,"13",17,0,20,0
"830","Arrowtooth","Arrowtooth",2,2,2,1,"13",18,0,20,0
"851","Arrowtooth","Arrowtooth",2,2,2,2,"13",18,0,20,0
"1506","Arrowtooth","Arrowtooth",2,2,1,1,"13",18,0,20,0
"1527","Arrowtooth","Arrowtooth",2,2,1,2,"13",18,0,20,0
"831","Arrowtooth","Arrowtooth",2,2,2,1,"13",19,0,20,0
"852","Arrowtooth","Arrowtooth",2,2,2,2,"13",19,0,20,0
"1507","Arrowtooth","Arrowtooth",2,2,1,1,"13",19,0,20,0
"1528","Arrowtooth","Arrowtooth",2,2,1,2,"13",19,0,20,0
"832","Arrowtooth","Arrowtooth",2,2,2,1,"13",20,0,20,0
"853","Arrowtooth","Arrowtooth",2,2,2,2,"13",20,0,20,0
"1508","Arrowtooth","Arrowtooth",2,2,1,1,"13",20,0,20,0
"1529","Arrowtooth","Arrowtooth",2,2,1,2,"13",20,0,20,0
"833","Arrowtooth","Arrowtooth",2,2,2,1,"13",21,0,20,0
"854","Arrowtooth","Arrowtooth",2,2,2,2,"13",21,0,20,0
"1509","Arrowtooth","Arrowtooth",2,2,1,1,"13",21,0,20,0
"1530","Arrowtooth","Arrowtooth",2,2,1,2,"13",21,0,20,0
"5548","Arrowtooth","P_Cod",2,3,2,0,"13",1,0,20,0.000450550562661339
"5949","Arrowtooth","P_Cod",2,3,1,0,"13",1,0,20,0.000263913437907494
"5340","Arrowtooth","P_Cod",2,3,2,0,"13",2,0,20,0.000771775333066935
"5990","Arrowtooth","P_Cod",2,3,1,0,"13",2,0,20,0.0028208403975981
"5421","Arrowtooth","P_Cod",2,3,2,0,"13",3,0,20,8.11357946877792e-05
"6520","Arrowtooth","P_Cod",2,3,1,0,"13",3,0,20,0.000527374672917306
"5471","Arrowtooth","P_Cod",2,3,2,0,"13",4,0,20,0
"6277","Arrowtooth","P_Cod",2,3,1,0,"13",4,0,20,0
"5428","Arrowtooth","P_Cod",2,3,2,0,"13",5,0,20,0
"6034","Arrowtooth","P_Cod",2,3,1,0,"13",5,0,20,0
"5389","Arrowtooth","P_Cod",2,3,2,0,"13",6,0,20,0
"6359","Arrowtooth","P_Cod",2,3,1,0,"13",6,0,20,0
"5474","Arrowtooth","P_Cod",2,3,2,0,"13",7,0,20,0
"6320","Arrowtooth","P_Cod",2,3,1,0,"13",7,0,20,0
"5475","Arrowtooth","P_Cod",2,3,2,0,"13",8,0,20,0
"6321","Arrowtooth","P_Cod",2,3,1,0,"13",8,0,20,0
"5516","Arrowtooth","P_Cod",2,3,2,0,"13",9,0,20,0
"6362","Arrowtooth","P_Cod",2,3,1,0,"13",9,0,20,0
"5557","Arrowtooth","P_Cod",2,3,2,0,"13",10,0,20,0
"6403","Arrowtooth","P_Cod",2,3,1,0,"13",10,0,20,0
"5478","Arrowtooth","P_Cod",2,3,2,0,"13",11,0,20,0
"6364","Arrowtooth","P_Cod",2,3,1,0,"13",11,0,20,0
"5519","Arrowtooth","P_Cod",2,3,2,0,"13",12,0,20,0
"6081","Arrowtooth","P_Cod",2,3,1,0,"13",12,0,20,0
"6794","Arrowtooth","P_Halibut",2,4,2,1,"13",1,0,20,0
"8103","Arrowtooth","P_Halibut",2,4,1,1,"13",1,0,20,0
"8133","Arrowtooth","P_Halibut",2,4,1,2,"13",1,0,20,0
"10737","Arrowtooth","P_Halibut",2,4,2,2,"13",1,0,20,0
"6782","Arrowtooth","P_Halibut",2,4,2,1,"13",2,0,20,0
"8104","Arrowtooth","P_Halibut",2,4,1,1,"13",2,0,20,0
"8134","Arrowtooth","P_Halibut",2,4,1,2,"13",2,0,20,0
"10738","Arrowtooth","P_Halibut",2,4,2,2,"13",2,0,20,0
"7549","Arrowtooth","P_Halibut",2,4,2,1,"13",3,0,20,0
"8105","Arrowtooth","P_Halibut",2,4,1,1,"13",3,0,20,0
"8135","Arrowtooth","P_Halibut",2,4,1,2,"13",3,0,20,0
"10739","Arrowtooth","P_Halibut",2,4,2,2,"13",3,0,20,0
"7590","Arrowtooth","P_Halibut",2,4,2,1,"13",4,0,20,0
"8106","Arrowtooth","P_Halibut",2,4,1,1,"13",4,0,20,0
"8136","Arrowtooth","P_Halibut",2,4,1,2,"13",4,0,20,0
"10740","Arrowtooth","P_Halibut",2,4,2,2,"13",4,0,20,0
"7551","Arrowtooth","P_Halibut",2,4,2,1,"13",5,0,20,0
"8107","Arrowtooth","P_Halibut",2,4,1,1,"13",5,0,20,0
"8137","Arrowtooth","P_Halibut",2,4,1,2,"13",5,0,20,0
"10741","Arrowtooth","P_Halibut",2,4,2,2,"13",5,0,20,0
"7552","Arrowtooth","P_Halibut",2,4,2,1,"13",6,0,20,0
"8108","Arrowtooth","P_Halibut",2,4,1,1,"13",6,0,20,0
"8138","Arrowtooth","P_Halibut",2,4,1,2,"13",6,0,20,0
"10742","Arrowtooth","P_Halibut",2,4,2,2,"13",6,0,20,0
"7553","Arrowtooth","P_Halibut",2,4,2,1,"13",7,0,20,0
"8109","Arrowtooth","P_Halibut",2,4,1,1,"13",7,0,20,0
"8139","Arrowtooth","P_Halibut",2,4,1,2,"13",7,0,20,0
"10743","Arrowtooth","P_Halibut",2,4,2,2,"13",7,0,20,0
