"","Pred_species","Prey_species","Pred","Prey","PredSex","PreySex","PredAge","PreyAge","Year","Sample_size","propPreyAge"
"6942","Arrowtooth","P_Halibut",2,4,2,1,"6",24,0,20,0
"7288","Arrowtooth","P_Halibut",2,4,1,2,"6",24,0,20,0
"7622","Arrowtooth","P_Halibut",2,4,1,1,"6",24,0,20,0
"9892","Arrowtooth","P_Halibut",2,4,2,2,"6",24,0,20,0
"6983","Arrowtooth","P_Halibut",2,4,2,1,"6",25,0,20,0
"7289","Arrowtooth","P_Halibut",2,4,1,2,"6",25,0,20,0
"7297","Arrowtooth","P_Halibut",2,4,1,1,"6",25,0,20,0
"9893","Arrowtooth","P_Halibut",2,4,2,2,"6",25,0,20,0
"6944","Arrowtooth","P_Halibut",2,4,2,1,"6",26,0,20,0
"7054","Arrowtooth","P_Halibut",2,4,1,1,"6",26,0,20,0
"7290","Arrowtooth","P_Halibut",2,4,1,2,"6",26,0,20,0
"9894","Arrowtooth","P_Halibut",2,4,2,2,"6",26,0,20,0
"7331","Arrowtooth","P_Halibut",2,4,1,2,"6",27,0,20,0
"7625","Arrowtooth","P_Halibut",2,4,1,1,"6",27,0,20,0
"9865","Arrowtooth","P_Halibut",2,4,2,1,"6",27,0,20,0
"9895","Arrowtooth","P_Halibut",2,4,2,2,"6",27,0,20,0
"7292","Arrowtooth","P_Halibut",2,4,1,2,"6",28,0,20,0
"7666","Arrowtooth","P_Halibut",2,4,1,1,"6",28,0,20,0
"9866","Arrowtooth","P_Halibut",2,4,2,1,"6",28,0,20,0
"9896","Arrowtooth","P_Halibut",2,4,2,2,"6",28,0,20,0
"7293","Arrowtooth","P_Halibut",2,4,1,2,"6",29,0,20,0
"7667","Arrowtooth","P_Halibut",2,4,1,1,"6",29,0,20,0
"9867","Arrowtooth","P_Halibut",2,4,2,1,"6",29,0,20,0
"9897","Arrowtooth","P_Halibut",2,4,2,2,"6",29,0,20,0
"7334","Arrowtooth","P_Halibut",2,4,1,2,"6",30,0,20,0
"7628","Arrowtooth","P_Halibut",2,4,1,1,"6",30,0,20,0
"9868","Arrowtooth","P_Halibut",2,4,2,1,"6",30,0,20,0
"9898","Arrowtooth","P_Halibut",2,4,2,2,"6",30,0,20,0
"14396","Arrowtooth","W_Pollock",2,1,2,0,"7",1,0,20,0.0252915008832196
"15072","Arrowtooth","W_Pollock",2,1,1,0,"7",1,0,20,0.0243676785226447
"14437","Arrowtooth","W_Pollock",2,1,2,0,"7",2,0,20,0.0146317139861057
"15073","Arrowtooth","W_Pollock",2,1,1,0,"7",2,0,20,0.0195900513682987
"14398","Arrowtooth","W_Pollock",2,1,2,0,"7",3,0,20,0.0024906904636632
"15074","Arrowtooth","W_Pollock",2,1,1,0,"7",3,0,20,0.004183841734117
"14399","Arrowtooth","W_Pollock",2,1,2,0,"7",4,0,20,0.000560729636113561
"15075","Arrowtooth","W_Pollock",2,1,1,0,"7",4,0,20,0.00105147799301034
"14400","Arrowtooth","W_Pollock",2,1,2,0,"7",5,0,20,0.000152196340267763
"15076","Arrowtooth","W_Pollock",2,1,1,0,"7",5,0,20,0.000290098104757938
"14401","Arrowtooth","W_Pollock",2,1,2,0,"7",6,0,20,1.11412431574883e-05
"15077","Arrowtooth","W_Pollock",2,1,1,0,"7",6,0,20,5.24283423769237e-05
"14402","Arrowtooth","W_Pollock",2,1,2,0,"7",7,0,20,0
"15078","Arrowtooth","W_Pollock",2,1,1,0,"7",7,0,20,1.23117340413918e-05
"14767","Arrowtooth","W_Pollock",2,1,2,0,"7",8,0,20,5.55649227115316e-06
"15079","Arrowtooth","W_Pollock",2,1,1,0,"7",8,0,20,7.08893362679951e-06
"14404","Arrowtooth","W_Pollock",2,1,2,0,"7",9,0,20,0
"15080","Arrowtooth","W_Pollock",2,1,1,0,"7",9,0,20,1.71530048313844e-06
"14405","Arrowtooth","W_Pollock",2,1,2,0,"7",10,0,20,0
"15081","Arrowtooth","W_Pollock",2,1,1,0,"7",10,0,20,4.22950178997462e-07
"69","Arrowtooth","Arrowtooth",2,2,2,1,"7",1,0,20,0.0002787542971215
"90","Arrowtooth","Arrowtooth",2,2,2,2,"7",1,0,20,0.000269704086678403
"745","Arrowtooth","Arrowtooth",2,2,1,1,"7",1,0,20,0.000377436749799378
"766","Arrowtooth","Arrowtooth",2,2,1,2,"7",1,0,20,0.000365216247204539
"70","Arrowtooth","Arrowtooth",2,2,2,1,"7",2,0,20,0.000797044989032306
"91","Arrowtooth","Arrowtooth",2,2,2,2,"7",2,0,20,0.000854006334594622
"746","Arrowtooth","Arrowtooth",2,2,1,1,"7",2,0,20,0.00130431533955781
"767","Arrowtooth","Arrowtooth",2,2,1,2,"7",2,0,20,0.00138290242106305
"71","Arrowtooth","Arrowtooth",2,2,2,1,"7",3,0,20,0.000209718003791363
"92","Arrowtooth","Arrowtooth",2,2,2,2,"7",3,0,20,0.000205552162783079
"747","Arrowtooth","Arrowtooth",2,2,1,1,"7",3,0,20,0.000443060290509079
"768","Arrowtooth","Arrowtooth",2,2,1,2,"7",3,0,20,0.000443308740914734
"72","Arrowtooth","Arrowtooth",2,2,2,1,"7",4,0,20,4.29597868859515e-05
"93","Arrowtooth","Arrowtooth",2,2,2,2,"7",4,0,20,3.02100572746624e-05
"748","Arrowtooth","Arrowtooth",2,2,1,1,"7",4,0,20,9.83150692221388e-05
"769","Arrowtooth","Arrowtooth",2,2,1,2,"7",4,0,20,7.97169283424832e-05
"73","Arrowtooth","Arrowtooth",2,2,2,1,"7",5,0,20,1.21762921204384e-05
"94","Arrowtooth","Arrowtooth",2,2,2,2,"7",5,0,20,7.95400761543587e-06
"749","Arrowtooth","Arrowtooth",2,2,1,1,"7",5,0,20,2.37590467797794e-05
"770","Arrowtooth","Arrowtooth",2,2,1,2,"7",5,0,20,1.91491779789948e-05
"74","Arrowtooth","Arrowtooth",2,2,2,1,"7",6,0,20,5.09640811205122e-07
"95","Arrowtooth","Arrowtooth",2,2,2,2,"7",6,0,20,2.07656014721464e-06
"750","Arrowtooth","Arrowtooth",2,2,1,1,"7",6,0,20,1.11923999393354e-06
"771","Arrowtooth","Arrowtooth",2,2,1,2,"7",6,0,20,4.56040630081274e-06
"75","Arrowtooth","Arrowtooth",2,2,2,1,"7",7,0,20,0
"96","Arrowtooth","Arrowtooth",2,2,2,2,"7",7,0,20,9.32232454925176e-07
"751","Arrowtooth","Arrowtooth",2,2,1,1,"7",7,0,20,0
"772","Arrowtooth","Arrowtooth",2,2,1,2,"7",7,0,20,2.04730826938261e-06
"76","Arrowtooth","Arrowtooth",2,2,2,1,"7",8,0,20,0
"97","Arrowtooth","Arrowtooth",2,2,2,2,"7",8,0,20,0
"752","Arrowtooth","Arrowtooth",2,2,1,1,"7",8,0,20,0
"773","Arrowtooth","Arrowtooth",2,2,1,2,"7",8,0,20,0
"77","Arrowtooth","Arrowtooth",2,2,2,1,"7",9,0,20,0
"98","Arrowtooth","Arrowtooth",2,2,2,2,"7",9,0,20,0
"753","Arrowtooth","Arrowtooth",2,2,1,1,"7",9,0,20,0
"774","Arrowtooth","Arrowtooth",2,2,1,2,"7",9,0,20,0
"78","Arrowtooth","Arrowtooth",2,2,2,1,"7",10,0,20,0
"99","Arrowtooth","Arrowtooth",2,2,2,2,"7",10,0,20,0
"754","Arrowtooth","Arrowtooth",2,2,1,1,"7",10,0,20,0
"775","Arrowtooth","Arrowtooth",2,2,1,2,"7",10,0,20,0
"79","Arrowtooth","Arrowtooth",2,2,2,1,"7",11,0,20,0
"100","Arrowtooth","Arrowtooth",2,2,2,2,"7",11,0,20,0
"755","Arrowtooth","Arrowtooth",2,2,1,1,"7",11,0,20,0
"776","Arrowtooth","Arrowtooth",2,2,1,2,"7",11,0,20,0
"80","Arrowtooth","Arrowtooth",2,2,2,1,"7",12,0,20,0
"101","Arrowtooth","Arrowtooth",2,2,2,2,"7",12,0,20,0
"756","Arrowtooth","Arrowtooth",2,2,1,1,"7",12,0,20,0
"777","Arrowtooth","Arrowtooth",2,2,1,2,"7",12,0,20,0
"81","Arrowtooth","Arrowtooth",2,2,2,1,"7",13,0,20,0
"102","Arrowtooth","Arrowtooth",2,2,2,2,"7",13,0,20,0
"757","Arrowtooth","Arrowtooth",2,2,1,1,"7",13,0,20,0
"778","Arrowtooth","Arrowtooth",2,2,1,2,"7",13,0,20,0
"82","Arrowtooth","Arrowtooth",2,2,2,1,"7",14,0,20,0
"103","Arrowtooth","Arrowtooth",2,2,2,2,"7",14,0,20,0
"758","Arrowtooth","Arrowtooth",2,2,1,1,"7",14,0,20,0
"779","Arrowtooth","Arrowtooth",2,2,1,2,"7",14,0,20,0
"83","Arrowtooth","Arrowtooth",2,2,2,1,"7",15,0,20,0
"104","Arrowtooth","Arrowtooth",2,2,2,2,"7",15,0,20,0
"759","Arrowtooth","Arrowtooth",2,2,1,1,"7",15,0,20,0
"780","Arrowtooth","Arrowtooth",2,2,1,2,"7",15,0,20,0
"84","Arrowtooth","Arrowtooth",2,2,2,1,"7",16,0,20,0
"105","Arrowtooth","Arrowtooth",2,2,2,2,"7",16,0,20,0
"760","Arrowtooth","Arrowtooth",2,2,1,1,"7",16,0,20,0
"781","Arrowtooth","Arrowtooth",2,2,1,2,"7",16,0,20,0
"85","Arrowtooth","Arrowtooth",2,2,2,1,"7",17,0,20,0
"106","Arrowtooth","Arrowtooth",2,2,2,2,"7",17,0,20,0
"761","Arrowtooth","Arrowtooth",2,2,1,1,"7",17,0,20,0
"782","Arrowtooth","Arrowtooth",2,2,1,2,"7",17,0,20,0
"86","Arrowtooth","Arrowtooth",2,2,2,1,"7",18,0,20,0
"107","Arrowtooth","Arrowtooth",2,2,2,2,"7",18,0,20,0
"762","Arrowtooth","Arrowtooth",2,2,1,1,"7",18,0,20,0
"783","Arrowtooth","Arrowtooth",2,2,1,2,"7",18,0,20,0
"87","Arrowtooth","Arrowtooth",2,2,2,1,"7",19,0,20,0
"108","Arrowtooth","Arrowtooth",2,2,2,2,"7",19,0,20,0
"763","Arrowtooth","Arrowtooth",2,2,1,1,"7",19,0,20,0
"784","Arrowtooth","Arrowtooth",2,2,1,2,"7",19,0,20,0
"88","Arrowtooth","Arrowtooth",2,2,2,1,"7",20,0,20,0
"109","Arrowtooth","Arrowtooth",2,2,2,2,"7",20,0,20,0
"764","Arrowtooth","Arrowtooth",2,2,1,1,"7",20,0,20,0
"785","Arrowtooth","Arrowtooth",2,2,1,2,"7",20,0,20,0
"89","Arrowtooth","Arrowtooth",2,2,2,1,"7",21,0,20,0
"110","Arrowtooth","Arrowtooth",2,2,2,2,"7",21,0,20,0
"765","Arrowtooth","Arrowtooth",2,2,1,1,"7",21,0,20,0
"786","Arrowtooth","Arrowtooth",2,2,1,2,"7",21,0,20,0
"5256","Arrowtooth","P_Cod",2,3,2,0,"7",1,0,20,0.00137874180385269
"6467","Arrowtooth","P_Cod",2,3,1,0,"7",1,0,20,0.000820916265033316
"5215","Arrowtooth","P_Cod",2,3,2,0,"7",2,0,20,0.000389846934387106
"6255","Arrowtooth","P_Cod",2,3,1,0,"7",2,0,20,0.000285898908003986
"5239","Arrowtooth","P_Cod",2,3,2,0,"7",3,0,20,1.28073608090493e-05
"6216","Arrowtooth","P_Cod",2,3,1,0,"7",3,0,20,1.2513336580257e-05
"5273","Arrowtooth","P_Cod",2,3,2,0,"7",4,0,20,0
"6470","Arrowtooth","P_Cod",2,3,1,0,"7",4,0,20,0
"5261","Arrowtooth","P_Cod",2,3,2,0,"7",5,0,20,0
"6551","Arrowtooth","P_Cod",2,3,1,0,"7",5,0,20,0
"5275","Arrowtooth","P_Cod",2,3,2,0,"7",6,0,20,0
"6473","Arrowtooth","P_Cod",2,3,1,0,"7",6,0,20,0
"5316","Arrowtooth","P_Cod",2,3,2,0,"7",7,0,20,0
"6541","Arrowtooth","P_Cod",2,3,1,0,"7",7,0,20,0
"5317","Arrowtooth","P_Cod",2,3,2,0,"7",8,0,20,0
"6609","Arrowtooth","P_Cod",2,3,1,0,"7",8,0,20,0
"5318","Arrowtooth","P_Cod",2,3,2,0,"7",9,0,20,0
"6687","Arrowtooth","P_Cod",2,3,1,0,"7",9,0,20,0
"5333","Arrowtooth","P_Cod",2,3,2,0,"7",10,0,20,0
"6681","Arrowtooth","P_Cod",2,3,1,0,"7",10,0,20,0
"5307","Arrowtooth","P_Cod",2,3,2,0,"7",11,0,20,0
"6691","Arrowtooth","P_Cod",2,3,1,0,"7",11,0,20,0
"5335","Arrowtooth","P_Cod",2,3,2,0,"7",12,0,20,0
"6659","Arrowtooth","P_Cod",2,3,1,0,"7",12,0,20,0
"6716","Arrowtooth","P_Halibut",2,4,2,1,"7",1,0,20,0
"7509","Arrowtooth","P_Halibut",2,4,1,2,"7",1,0,20,0
"8452","Arrowtooth","P_Halibut",2,4,1,1,"7",1,0,20,0
"9993","Arrowtooth","P_Halibut",2,4,2,2,"7",1,0,20,0
"6715","Arrowtooth","P_Halibut",2,4,2,1,"7",2,0,20,0
"7550","Arrowtooth","P_Halibut",2,4,1,2,"7",2,0,20,0
"8453","Arrowtooth","P_Halibut",2,4,1,1,"7",2,0,20,0
"9994","Arrowtooth","P_Halibut",2,4,2,2,"7",2,0,20,0
"7125","Arrowtooth","P_Halibut",2,4,2,1,"7",3,0,20,0
"7511","Arrowtooth","P_Halibut",2,4,1,2,"7",3,0,20,0
"8454","Arrowtooth","P_Halibut",2,4,1,1,"7",3,0,20,0
"9995","Arrowtooth","P_Halibut",2,4,2,2,"7",3,0,20,0
"7126","Arrowtooth","P_Halibut",2,4,2,1,"7",4,0,20,0
"7512","Arrowtooth","P_Halibut",2,4,1,2,"7",4,0,20,0
"8455","Arrowtooth","P_Halibut",2,4,1,1,"7",4,0,20,0
"9996","Arrowtooth","P_Halibut",2,4,2,2,"7",4,0,20,0
"7087","Arrowtooth","P_Halibut",2,4,2,1,"7",5,0,20,0
"7513","Arrowtooth","P_Halibut",2,4,1,2,"7",5,0,20,0
"8456","Arrowtooth","P_Halibut",2,4,1,1,"7",5,0,20,0
"9997","Arrowtooth","P_Halibut",2,4,2,2,"7",5,0,20,0
"7008","Arrowtooth","P_Halibut",2,4,2,1,"7",6,0,20,0
"7514","Arrowtooth","P_Halibut",2,4,1,2,"7",6,0,20,0
"8457","Arrowtooth","P_Halibut",2,4,1,1,"7",6,0,20,0
"9998","Arrowtooth","P_Halibut",2,4,2,2,"7",6,0,20,0
"7009","Arrowtooth","P_Halibut",2,4,2,1,"7",7,0,20,0
"7515","Arrowtooth","P_Halibut",2,4,1,2,"7",7,0,20,0
"8458","Arrowtooth","P_Halibut",2,4,1,1,"7",7,0,20,0
"9999","Arrowtooth","P_Halibut",2,4,2,2,"7",7,0,20,0
"6970","Arrowtooth","P_Halibut",2,4,2,1,"7",8,0,20,0
"7516","Arrowtooth","P_Halibut",2,4,1,2,"7",8,0,20,0
"8459","Arrowtooth","P_Halibut",2,4,1,1,"7",8,0,20,0
"10000","Arrowtooth","P_Halibut",2,4,2,2,"7",8,0,20,0
"7011","Arrowtooth","P_Halibut",2,4,2,1,"7",9,0,20,0
"7517","Arrowtooth","P_Halibut",2,4,1,2,"7",9,0,20,0
"8460","Arrowtooth","P_Halibut",2,4,1,1,"7",9,0,20,0
"10001","Arrowtooth","P_Halibut",2,4,2,2,"7",9,0,20,0
"6972","Arrowtooth","P_Halibut",2,4,2,1,"7",10,0,20,0
"7518","Arrowtooth","P_Halibut",2,4,1,2,"7",10,0,20,0
"8461","Arrowtooth","P_Halibut",2,4,1,1,"7",10,0,20,0
"10002","Arrowtooth","P_Halibut",2,4,2,2,"7",10,0,20,0
"6933","Arrowtooth","P_Halibut",2,4,2,1,"7",11,0,20,0
"7479","Arrowtooth","P_Halibut",2,4,1,2,"7",11,0,20,0
"8462","Arrowtooth","P_Halibut",2,4,1,1,"7",11,0,20,0
"10003","Arrowtooth","P_Halibut",2,4,2,2,"7",11,0,20,0
"6934","Arrowtooth","P_Halibut",2,4,2,1,"7",12,0,20,0
"7520","Arrowtooth","P_Halibut",2,4,1,2,"7",12,0,20,0
"8463","Arrowtooth","P_Halibut",2,4,1,1,"7",12,0,20,0
"10004","Arrowtooth","P_Halibut",2,4,2,2,"7",12,0,20,0
"6885","Arrowtooth","P_Halibut",2,4,2,1,"7",13,0,20,0
"7491","Arrowtooth","P_Halibut",2,4,1,1,"7",13,0,20,0
"7561","Arrowtooth","P_Halibut",2,4,1,2,"7",13,0,20,0
"10005","Arrowtooth","P_Halibut",2,4,2,2,"7",13,0,20,0
"6886","Arrowtooth","P_Halibut",2,4,2,1,"7",14,0,20,0
"7371","Arrowtooth","P_Halibut",2,4,1,1,"7",14,0,20,0
"7522","Arrowtooth","P_Halibut",2,4,1,2,"7",14,0,20,0
"10006","Arrowtooth","P_Halibut",2,4,2,2,"7",14,0,20,0
"6937","Arrowtooth","P_Halibut",2,4,2,1,"7",15,0,20,0
"7523","Arrowtooth","P_Halibut",2,4,1,2,"7",15,0,20,0
"8466","Arrowtooth","P_Halibut",2,4,1,1,"7",15,0,20,0
"10007","Arrowtooth","P_Halibut",2,4,2,2,"7",15,0,20,0
"6978","Arrowtooth","P_Halibut",2,4,2,1,"7",16,0,20,0
"7484","Arrowtooth","P_Halibut",2,4,1,2,"7",16,0,20,0
"8467","Arrowtooth","P_Halibut",2,4,1,1,"7",16,0,20,0
"10008","Arrowtooth","P_Halibut",2,4,2,2,"7",16,0,20,0
"7019","Arrowtooth","P_Halibut",2,4,2,1,"7",17,0,20,0
"7485","Arrowtooth","P_Halibut",2,4,1,2,"7",17,0,20,0
"8468","Arrowtooth","P_Halibut",2,4,1,1,"7",17,0,20,0
"10009","Arrowtooth","P_Halibut",2,4,2,2,"7",17,0,20,0
"6980","Arrowtooth","P_Halibut",2,4,2,1,"7",18,0,20,0
"7446","Arrowtooth","P_Halibut",2,4,1,2,"7",18,0,20,0
"8469","Arrowtooth","P_Halibut",2,4,1,1,"7",18,0,20,0
"10010","Arrowtooth","P_Halibut",2,4,2,2,"7",18,0,20,0
"6981","Arrowtooth","P_Halibut",2,4,2,1,"7",19,0,20,0
"7407","Arrowtooth","P_Halibut",2,4,1,2,"7",19,0,20,0
"8470","Arrowtooth","P_Halibut",2,4,1,1,"7",19,0,20,0
"10011","Arrowtooth","P_Halibut",2,4,2,2,"7",19,0,20,0
"7022","Arrowtooth","P_Halibut",2,4,2,1,"7",20,0,20,0
"7408","Arrowtooth","P_Halibut",2,4,1,2,"7",20,0,20,0
"8471","Arrowtooth","P_Halibut",2,4,1,1,"7",20,0,20,0
"10012","Arrowtooth","P_Halibut",2,4,2,2,"7",20,0,20,0
"7063","Arrowtooth","P_Halibut",2,4,2,1,"7",21,0,20,0
"7409","Arrowtooth","P_Halibut",2,4,1,2,"7",21,0,20,0
"8472","Arrowtooth","P_Halibut",2,4,1,1,"7",21,0,20,0
"10013","Arrowtooth","P_Halibut",2,4,2,2,"7",21,0,20,0
"7024","Arrowtooth","P_Halibut",2,4,2,1,"7",22,0,20,0
"7410","Arrowtooth","P_Halibut",2,4,1,2,"7",22,0,20,0
"8473","Arrowtooth","P_Halibut",2,4,1,1,"7",22,0,20,0
"10014","Arrowtooth","P_Halibut",2,4,2,2,"7",22,0,20,0
"7025","Arrowtooth","P_Halibut",2,4,2,1,"7",23,0,20,0
"7411","Arrowtooth","P_Halibut",2,4,1,2,"7",23,0,20,0
"8474","Arrowtooth","P_Halibut",2,4,1,1,"7",23,0,20,0
"10015","Arrowtooth","P_Halibut",2,4,2,2,"7",23,0,20,0
"7066","Arrowtooth","P_Halibut",2,4,2,1,"7",24,0,20,0
"7412","Arrowtooth","P_Halibut",2,4,1,2,"7",24,0,20,0
"7462","Arrowtooth","P_Halibut",2,4,1,1,"7",24,0,20,0
"10016","Arrowtooth","P_Halibut",2,4,2,2,"7",24,0,20,0
"7067","Arrowtooth","P_Halibut",2,4,2,1,"7",25,0,20,0
"7095","Arrowtooth","P_Halibut",2,4,1,1,"7",25,0,20,0
"7413","Arrowtooth","P_Halibut",2,4,1,2,"7",25,0,20,0
"10017","Arrowtooth","P_Halibut",2,4,2,2,"7",25,0,20,0
"6974","Arrowtooth","P_Halibut",2,4,1,1,"7",26,0,20,0
"7028","Arrowtooth","P_Halibut",2,4,2,1,"7",26,0,20,0
"7414","Arrowtooth","P_Halibut",2,4,1,2,"7",26,0,20,0
"10018","Arrowtooth","P_Halibut",2,4,2,2,"7",26,0,20,0
"7455","Arrowtooth","P_Halibut",2,4,1,2,"7",27,0,20,0
"7465","Arrowtooth","P_Halibut",2,4,1,1,"7",27,0,20,0
"9989","Arrowtooth","P_Halibut",2,4,2,1,"7",27,0,20,0
"10019","Arrowtooth","P_Halibut",2,4,2,2,"7",27,0,20,0
"7416","Arrowtooth","P_Halibut",2,4,1,2,"7",28,0,20,0
"7506","Arrowtooth","P_Halibut",2,4,1,1,"7",28,0,20,0
"9990","Arrowtooth","P_Halibut",2,4,2,1,"7",28,0,20,0
"10020","Arrowtooth","P_Halibut",2,4,2,2,"7",28,0,20,0
"7417","Arrowtooth","P_Halibut",2,4,1,2,"7",29,0,20,0
"7507","Arrowtooth","P_Halibut",2,4,1,1,"7",29,0,20,0
"9991","Arrowtooth","P_Halibut",2,4,2,1,"7",29,0,20,0
"10021","Arrowtooth","P_Halibut",2,4,2,2,"7",29,0,20,0
"7458","Arrowtooth","P_Halibut",2,4,1,2,"7",30,0,20,0
"7468","Arrowtooth","P_Halibut",2,4,1,1,"7",30,0,20,0
"9992","Arrowtooth","P_Halibut",2,4,2,1,"7",30,0,20,0
"10022","Arrowtooth","P_Halibut",2,4,2,2,"7",30,0,20,0
"14520","Arrowtooth","W_Pollock",2,1,2,0,"8",1,0,20,0.0226972140434825
"15196","Arrowtooth","W_Pollock",2,1,1,0,"8",1,0,20,0.0227090323818051
"14521","Arrowtooth","W_Pollock",2,1,2,0,"8",2,0,20,0.0223937394652009
"15197","Arrowtooth","W_Pollock",2,1,1,0,"8",2,0,20,0.0253049744920986
"14522","Arrowtooth","W_Pollock",2,1,2,0,"8",3,0,20,0.00902969534673039
"15198","Arrowtooth","W_Pollock",2,1,1,0,"8",3,0,20,0.0092984484941478
"14523","Arrowtooth","W_Pollock",2,1,2,0,"8",4,0,20,0.00260722591533907
"15199","Arrowtooth","W_Pollock",2,1,1,0,"8",4,0,20,0.00306323815195734
"14524","Arrowtooth","W_Pollock",2,1,2,0,"8",5,0,20,0.000535389399811759
"15200","Arrowtooth","W_Pollock",2,1,1,0,"8",5,0,20,0.0009867163844535
"14525","Arrowtooth","W_Pollock",2,1,2,0,"8",6,0,20,6.86056932195282e-05
"15201","Arrowtooth","W_Pollock",2,1,1,0,"8",6,0,20,0.000279809919795262
"14526","Arrowtooth","W_Pollock",2,1,2,0,"8",7,0,20,0
"15202","Arrowtooth","W_Pollock",2,1,1,0,"8",7,0,20,0.000102349404104334
"14891","Arrowtooth","W_Pollock",2,1,2,0,"8",8,0,20,1.71413282914706e-05
"15203","Arrowtooth","W_Pollock",2,1,1,0,"8",8,0,20,4.76387035488449e-05
"14528","Arrowtooth","W_Pollock",2,1,2,0,"8",9,0,20,0
"15204","Arrowtooth","W_Pollock",2,1,1,0,"8",9,0,20,1.3226358997667e-05
"14529","Arrowtooth","W_Pollock",2,1,2,0,"8",10,0,20,0
"15205","Arrowtooth","W_Pollock",2,1,1,0,"8",10,0,20,3.67571247099803e-06
"193","Arrowtooth","Arrowtooth",2,2,2,1,"8",1,0,20,0.000419141804271457
"214","Arrowtooth","Arrowtooth",2,2,2,2,"8",1,0,20,0.000407247798074596
"869","Arrowtooth","Arrowtooth",2,2,1,1,"8",1,0,20,0.000442242966039579
"890","Arrowtooth","Arrowtooth",2,2,1,2,"8",1,0,20,0.000436177868362967
"194","Arrowtooth","Arrowtooth",2,2,2,1,"8",2,0,20,0.00205745708020176
"215","Arrowtooth","Arrowtooth",2,2,2,2,"8",2,0,20,0.00207854495392129
"870","Arrowtooth","Arrowtooth",2,2,1,1,"8",2,0,20,0.00124796807872346
"891","Arrowtooth","Arrowtooth",2,2,1,2,"8",2,0,20,0.00127617197864595
"195","Arrowtooth","Arrowtooth",2,2,2,1,"8",3,0,20,0.00136350351624031
"216","Arrowtooth","Arrowtooth",2,2,2,2,"8",3,0,20,0.0013870747543588
"871","Arrowtooth","Arrowtooth",2,2,1,1,"8",3,0,20,0.000907922583431088
"892","Arrowtooth","Arrowtooth",2,2,1,2,"8",3,0,20,0.000930597914948719
"196","Arrowtooth","Arrowtooth",2,2,2,1,"8",4,0,20,0.000280785491047169
"217","Arrowtooth","Arrowtooth",2,2,2,2,"8",4,0,20,0.000305228207005906
"872","Arrowtooth","Arrowtooth",2,2,1,1,"8",4,0,20,0.000237559772342239
"893","Arrowtooth","Arrowtooth",2,2,1,2,"8",4,0,20,0.000221724042250023
"197","Arrowtooth","Arrowtooth",2,2,2,1,"8",5,0,20,4.04736294094773e-05
"218","Arrowtooth","Arrowtooth",2,2,2,2,"8",5,0,20,5.23400539462961e-05
"873","Arrowtooth","Arrowtooth",2,2,1,1,"8",5,0,20,4.63540700794567e-05
"894","Arrowtooth","Arrowtooth",2,2,1,2,"8",5,0,20,4.94396684998035e-05
"198","Arrowtooth","Arrowtooth",2,2,2,1,"8",6,0,20,1.15040621971185e-06
"219","Arrowtooth","Arrowtooth",2,2,2,2,"8",6,0,20,4.68739484052032e-06
"874","Arrowtooth","Arrowtooth",2,2,1,1,"8",6,0,20,2.69887791175889e-06
"895","Arrowtooth","Arrowtooth",2,2,1,2,"8",6,0,20,1.09967298350852e-05
"199","Arrowtooth","Arrowtooth",2,2,2,1,"8",7,0,20,0
"220","Arrowtooth","Arrowtooth",2,2,2,2,"8",7,0,20,2.10431737565759e-06
"875","Arrowtooth","Arrowtooth",2,2,1,1,"8",7,0,20,0
"896","Arrowtooth","Arrowtooth",2,2,1,2,"8",7,0,20,4.93677414740963e-06
"200","Arrowtooth","Arrowtooth",2,2,2,1,"8",8,0,20,0
"221","Arrowtooth","Arrowtooth",2,2,2,2,"8",8,0,20,0
"876","Arrowtooth","Arrowtooth",2,2,1,1,"8",8,0,20,0
"897","Arrowtooth","Arrowtooth",2,2,1,2,"8",8,0,20,0
"201","Arrowtooth","Arrowtooth",2,2,2,1,"8",9,0,20,0
"222","Arrowtooth","Arrowtooth",2,2,2,2,"8",9,0,20,0
"877","Arrowtooth","Arrowtooth",2,2,1,1,"8",9,0,20,0
"898","Arrowtooth","Arrowtooth",2,2,1,2,"8",9,0,20,0
"202","Arrowtooth","Arrowtooth",2,2,2,1,"8",10,0,20,0
"223","Arrowtooth","Arrowtooth",2,2,2,2,"8",10,0,20,0
"878","Arrowtooth","Arrowtooth",2,2,1,1,"8",10,0,20,0
"899","Arrowtooth","Arrowtooth",2,2,1,2,"8",10,0,20,0
"203","Arrowtooth","Arrowtooth",2,2,2,1,"8",11,0,20,0
"224","Arrowtooth","Arrowtooth",2,2,2,2,"8",11,0,20,0
"879","Arrowtooth","Arrowtooth",2,2,1,1,"8",11,0,20,0
"900","Arrowtooth","Arrowtooth",2,2,1,2,"8",11,0,20,0
"204","Arrowtooth","Arrowtooth",2,2,2,1,"8",12,0,20,0
"225","Arrowtooth","Arrowtooth",2,2,2,2,"8",12,0,20,0
"880","Arrowtooth","Arrowtooth",2,2,1,1,"8",12,0,20,0
"901","Arrowtooth","Arrowtooth",2,2,1,2,"8",12,0,20,0
"205","Arrowtooth","Arrowtooth",2,2,2,1,"8",13,0,20,0
"226","Arrowtooth","Arrowtooth",2,2,2,2,"8",13,0,20,0
"881","Arrowtooth","Arrowtooth",2,2,1,1,"8",13,0,20,0
"902","Arrowtooth","Arrowtooth",2,2,1,2,"8",13,0,20,0
