$srv_yrs_age
 1982 1988 1992 1993 1994 1995 1998 2000 2001 2002 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2016 2017 2018 2019
$obs_age_f
 0.000154991 0.000140447 0.00859384 0.0157473 0.10262 0.0657291 0.0343919 0.0220577 0.0691908 0.0583048 0.128658 0.0884094 0.0449054 0 0 0 0 0 0 0 0 0 0
 0 0.000219468 0.00404816 0.0123091 0.0497135 0.0378387 0.0656654 0.0345713 0.0655322 0.0588741 0.0268686 0.0816649 0 0.0110221 0.0047361 0.00624774 0.0200364 0.0149733 0.0356546 0 0.0121686 0 0.00469684
 0 0 0.00598374 0.00693265 0.0109034 0.0461582 0.0406261 0.0294534 0.0500403 0.0350478 0.0229976 0.0366762 0.0317896 0.0303022 0.033513 0.0256037 0.0289897 0.0150333 0.0113353 0.00335802 0.0154803 0.0151084 0.0127384
 0 0 0.0072402 0.019742 0.0400699 0.0558658 0.0712799 0.00747393 0.00323091 0.0334571 0.0566791 0.0352649 0.0514927 0.0330997 0.0213451 0.0160765 0.0161336 0.00535971 0.0128468 0 0.00474436 0.00602957 0.0163955
 0 0 0.00775724 0.01493 0.0455633 0.0391756 0.0217504 0.0456371 0.0166992 0.0113782 0.0558388 0.011854 0.0504635 0.0217063 0.0316138 0.0219726 0.00832618 0.0137856 0 0.00205338 0 0 0.0306274
 0 0 0.0122964 0.0385908 0.0402973 0.0579368 0.0421393 0.020658 0.0286986 0.0203541 0.0124709 0.0370039 0.0372723 0.0335965 0.023427 0.0242126 0.0261068 0.0113744 0.0174467 0.0197374 0.00510436 0 0.0327996
 0 0.00127562 0.0054561 0.0143582 0.052413 0.0547283 0.0860402 0.0418155 0.0588953 0.063488 0.0261733 0.0364535 0.0214629 0.0155019 0.0289997 0.0129551 0.00904134 0.00973749 0.0177654 0.00908928 0.00487803 0.00498036 0.00915068
 0 0.000129111 0.00484617 0.00475124 0.0272768 0.0333947 0.0654673 0.0330686 0.0417185 0.0233138 0.0259036 0.0196123 0.016972 0.0208443 0.0174198 0.01414 0.0290655 0.0121955 0.0227426 0.00477086 0.00703839 0.00847003 0.0329393
 0 0 0.00392098 0.00902816 0.0130055 0.0460198 0.0205967 0.0811771 0.0294073 0.0425212 0.0145746 0.0152795 0.010015 0.0182078 0.0166161 0.00803627 0.0111516 0.0193053 0.0152981 0.00872223 0.00300082 0.00399841 0.024175
 0 6.46e-05 0.00209386 0.0209974 0.0303496 0.0225425 0.0478385 0.0336582 0.0571008 0.0231084 0.0476262 0.0208922 0.0346554 0.0297262 0.00928369 0.0193235 0.00749747 0.00754084 0.00990898 0.01674 0.0137145 0.00722723 0.0382656
 0.00119448 0.00286642 0.0184162 0.0322846 0.047815 0.0440936 0.0432947 0.0394326 0.0334266 0.039646 0.0458769 0.0271229 0.0311556 0.0258862 0.015815 0.0138779 0.00861255 0.0134657 0.00522569 0.00446627 0.00518906 0 0.0457719
 0.000249502 0.00420203 0.0447579 0.0230048 0.0514734 0.0490822 0.0364329 0.0259017 0.0191174 0.0111581 0.0302453 0.0183787 0.0268424 0.00878319 0.0330095 0.0143595 0.0152022 0.0160951 0.00796006 0.0126781 0.008037 0.00753875 0.0146315
 0 0.00493469 0.0533588 0.0693657 0.0441148 0.0301683 0.0247638 0.0336507 0.036454 0.0206182 0.0220089 0.0207413 0.0106841 0.0273367 0.00913463 0.00893452 0.00759069 0.0115105 0.00103951 0.0102255 0 0.00629257 0.030395
 0 0 0.012198 0.0458467 0.0596686 0.0421021 0.0233227 0.0334502 0.0325575 0.0246323 0.0107514 0.0138669 0.0251257 0.0232322 0.0222997 0.0057186 0.00380298 0.00864674 0.00930115 0.0117946 0.00740056 0.00148849 0.0186274
 0 0.000463862 0.008424 0.0121706 0.0756417 0.0520659 0.0207589 0.030629 0.0225761 0.0149288 0.0134936 0.0102159 0.0157521 0.0140056 0.016574 0.0181173 0.00904834 0.00794293 0.00828948 0.00604241 0.00750393 0.00525296 0.00989583
 0 0 0.00424397 0.00960756 0.0148701 0.0786914 0.0516964 0.0266914 0.0273427 0.0247676 0.0124195 0.0122957 0.016068 0.00799358 0.0194725 0.0162939 0.0135288 0.00904806 0.00983179 0.00220168 0.00943063 0.00414337 0.0163295
 0 3.51e-05 0.000631059 0.0219225 0.0359157 0.0330051 0.0768058 0.0628402 0.0256403 0.0169069 0.0273017 0.00896825 0.0100659 0.0153448 0.00434713 0.0201262 0.014177 0.0124622 0.00921308 0.00745525 0.0105554 0.00688611 0.0206026
 0 0 0.00142 0.0104634 0.0206027 0.039199 0.0409456 0.0664515 0.0602521 0.0420836 0.0236396 0.0313095 0.0111622 0.0105104 0.0130098 0.0173531 0.0252084 0.0233112 0.0105379 0.0148571 0.0160996 0.00663877 0.0330998
 0 0 0.00411167 0.0104676 0.0149134 0.0440011 0.0397544 0.02671 0.0577826 0.045561 0.0507931 0.033263 0.0166938 0.0157195 0.00444866 0.0108892 0.00819862 0.00792283 0.00611111 0.00973093 0.0111604 0.00807624 0.0266016
 0 0.00106286 0.00355089 0.0108933 0.0313121 0.0260307 0.0436037 0.0586235 0.0462893 0.0659998 0.044008 0.0116563 0.0247764 0.0160764 0.0152574 0.0126174 0.0197447 0.00728996 0.0124726 0.0172894 0.010693 0.00659899 0.0325428
