"","0.5","1.5","2.5","3.5","4.5","5.5","6.5","7.5","8.5","9.5","10.5","11.5","12.5","13.5","14.5","15.5","16.5","17.5","18.5","19.5","20.5","21.5","22.5","23.5","24.5","25.5","26.5","27.5","28.5","29.5","30.5","31.5","32.5","33.5","34.5","35.5","36.5","37.5","38.5","39.5","40.5","41.5","42.5","43.5","44.5","45.5","46.5","47.5","48.5","49.5","50.5","51.5","52.5","53.5","54.5","55.5","56.5","57.5","58.5","59.5","60.5","61.5","62.5","63.5","64.5","65.5","66.5","67.5","68.5","69.5","70.5","71.5","72.5","73.5","74.5","75.5","76.5","77.5","78.5","79.5","80.5","81.5","82.5","83.5","84.5","85.5","86.5","87.5","88.5","89.5","90.5","91.5","92.5","93.5","94.5","95.5","96.5","97.5","98.5","99.5","100.5","101.5","102.5","103.5","104.5","105.5","106.5","107.5","108.5","109.5","110.5","111.5","112.5","113.5","114.5","115.5","116.5"
"1",1.88341e-12,1.20367e-11,8.09257e-11,5.01002e-10,2.85606e-09,1.49926e-08,7.24711e-08,3.22581e-07,1.3222e-06,4.99052e-06,1.73452e-05,5.5514e-05,0.00016361,0.000444022,0.00110963,0.00255349,0.00541084,0.0105577,0.0189691,0.0313831,0.0478099,0.0670682,0.0866348,0.103049,0.112869,0.113837,0.105723,0.0904128,0.0711982,0.051628,0.0344729,0.0211956,0.0120001,0.00625598,0.00300317,0.00132752,0.000540355,0.000202535,6.99045e-05,2.22175e-05,6.5024e-06,1.75242e-06,4.34903e-07,9.93876e-08,2.09149e-08,4.05287e-09,7.23185e-10,1.18826e-10,1.79783e-11,2.50466e-12,3.21299e-13,3.79696e-14,4.10783e-15,4.44089e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",1.04558e-16,5.9519e-16,3.74286e-15,2.23162e-14,1.26155e-13,6.76179e-13,3.4363e-12,1.65575e-11,7.56438e-11,3.27664e-10,1.34574e-09,5.2405e-09,1.93492e-08,6.77384e-08,2.24847e-07,7.0765e-07,2.1117e-06,5.97482e-06,1.60287e-05,4.07708e-05,9.83282e-05,0.000224845,0.000487487,0.00100211,0.00195316,0.00360935,0.00632392,0.0105053,0.0165461,0.0247085,0.0349833,0.0469614,0.0597706,0.0721276,0.082524,0.0895208,0.0920736,0.0897865,0.0830147,0.0727718,0.0604836,0.0476626,0.0356111,0.0252265,0.0169432,0.0107894,0.00651419,0.00372898,0.00202389,0.00104148,0.000508143,0.000235068,0.000103104,4.28778e-05,1.6907e-05,6.32093e-06,2.24065e-06,7.53092e-07,2.39995e-07,7.25165e-08,2.07756e-08,5.6435e-09,1.45353e-09,3.54958e-10,8.2188e-11,1.80433e-11,3.75577e-12,7.41296e-13,1.38667e-13,2.4647e-14,4.10783e-15,6.66134e-16,1.11022e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",1.68621e-19,8.28257e-19,4.67233e-18,2.53451e-17,1.32204e-16,6.6312e-16,3.1984e-15,1.48343e-14,6.61607e-14,2.83745e-13,1.17018e-12,4.64063e-12,1.7697e-11,6.48965e-11,2.28846e-10,7.76006e-10,2.53039e-09,7.93437e-09,2.39243e-08,6.93692e-08,1.93418e-07,5.18594e-07,1.33709e-06,3.31508e-06,7.90368e-06,1.81203e-05,3.99484e-05,8.46901e-05,0.000172649,0.000338446,0.000637985,0.00115645,0.00201573,0.00337855,0.00544524,0.00843904,0.0125764,0.0180222,0.0248339,0.0329058,0.0419263,0.0513678,0.060518,0.0685593,0.0746855,0.0782339,0.0788031,0.0763272,0.0710895,0.0636677,0.0548303,0.0454059,0.036157,0.0276861,0.0203854,0.0144332,0.00982645,0.00643305,0.00404972,0.00245145,0.00142695,0.00079871,0.000429894,0.000222499,0.000110736,5.29967e-05,2.43897e-05,1.07935e-05,4.59323e-06,1.87964e-06,7.39661e-07,2.79893e-07,1.01848e-07,3.56382e-08,1.19917e-08,3.88014e-09,1.2073e-09,3.6123e-10,1.03933e-10,2.87557e-11,7.65055e-12,1.95732e-12,4.81504e-13,1.13909e-13,2.59792e-14,5.66214e-15,1.11022e-15,2.22045e-16,1.11022e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",1.98312e-21,8.55927e-21,4.37952e-20,2.17205e-19,1.04416e-18,4.86543e-18,2.1975e-17,9.62041e-17,4.08238e-16,1.67916e-15,6.69461e-15,2.58713e-14,9.691e-14,3.51867e-13,1.23836e-12,4.2245e-12,1.3969e-11,4.47727e-11,1.39099e-10,4.18885e-10,1.22272e-09,3.45957e-09,9.48807e-09,2.5223e-08,6.49945e-08,1.62337e-07,3.93028e-07,9.22336e-07,2.09805e-06,4.626e-06,9.88678e-06,2.04816e-05,4.11276e-05,8.005e-05,0.000151025,0.000276179,0.000489542,0.000841093,0.00140072,0.00226107,0.00353775,0.00536528,0.00788692,0.0112376,0.0155199,0.0207756,0.0269568,0.0339027,0.0413287,0.0488337,0.0559292,0.0620881,0.0668079,0.0696784,0.0704403,0.0690227,0.0655565,0.0603518,0.0538535,0.0465789,0.0390494,0.0317316,0.0249931,0.0190809,0.0141198,0.0101276,0.00704099,0.00474473,0.00309914,0.0019621,0.00120408,0.000716211,0.000412935,0.000230769,0.000125006,6.56358e-05,3.34048e-05,1.64792e-05,7.87995e-06,3.65234e-06,1.64089e-06,7.14577e-07,3.01634e-07,1.23416e-07,4.89472e-08,1.88168e-08,7.01171e-09,2.53259e-09,8.86683e-10,3.00907e-10,9.89826e-11,3.15605e-11,9.75431e-12,2.92211e-12,8.48543e-13,2.38809e-13,6.51701e-14,1.72085e-14,4.44089e-15,1.11022e-15,2.22045e-16,1.11022e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",8.06125e-23,3.12835e-22,1.4776e-21,6.79851e-21,3.04712e-20,1.33041e-19,5.65847e-19,2.34441e-18,9.46208e-18,3.72015e-17,1.4248e-16,5.31582e-16,1.932e-15,6.84015e-15,2.3591e-14,7.9259e-14,2.59403e-13,8.27033e-13,2.56859e-12,7.77124e-12,2.29039e-11,6.57588e-11,1.83917e-10,5.01089e-10,1.32994e-09,3.43854e-09,8.66048e-09,2.12488e-08,5.0787e-08,1.18249e-07,2.68203e-07,5.92594e-07,1.27548e-06,2.67434e-06,5.4624e-06,1.08686e-05,2.10663e-05,3.97763e-05,7.31615e-05,0.000131088,0.000228804,0.000389032,0.000644356,0.00103964,0.00163403,0.00250181,0.00373134,0.00542113,0.00767239,0.0105776,0.0142055,0.018584,0.0236831,0.0294004,0.0355535,0.041882,0.0480606,0.0537236,0.0585001,0.0620529,0.0641185,0.0645389,0.0632809,0.0604423,0.0562373,0.0509709,0.0450023,0.0387047,0.0324271,0.0264647,0.0210398,0.0162942,0.0122924,0.0090335,0.0064668,0.0045096,0.00306339,0.00202713,0.00130671,0.000820525,0.000501908,0.000299071,0.000173598,9.81603e-05,5.40689e-05,2.90123e-05,1.51649e-05,7.72179e-06,3.8302e-06,1.85075e-06,8.71164e-07,3.99462e-07,1.78434e-07,7.76431e-08,3.2912e-08,1.35903e-08,5.46678e-09,2.14219e-09,8.1773e-10,3.04079e-10,1.10151e-10,3.88699e-11,1.33618e-11,4.47442e-12,1.45961e-12,4.63851e-13,1.43552e-13,4.32987e-14,1.27676e-14,3.55271e-15,1.11022e-15,2.22045e-16,1.11022e-16,0,0,0,0
"6",7.4247e-24,2.64325e-23,1.17071e-22,5.06787e-22,2.14423e-21,8.86714e-21,3.58398e-20,1.41584e-19,5.46681e-19,2.06311e-18,7.60989e-18,2.7435e-17,9.66722e-17,3.32942e-16,1.12074e-15,3.68734e-15,1.18575e-14,3.72686e-14,1.14489e-13,3.43762e-13,1.00884e-12,2.89375e-12,8.11282e-12,2.22308e-11,5.95403e-11,1.55862e-10,3.98789e-10,9.97284e-10,2.43763e-09,5.82359e-09,1.35984e-08,3.10355e-08,6.92313e-08,1.50945e-07,3.21671e-07,6.70002e-07,1.364e-06,2.7141e-06,5.27848e-06,1.00338e-05,1.8642e-05,3.38527e-05,6.00847e-05,0.000104233,0.000176733,0.000292885,0.000474402,0.000751042,0.00116212,0.00175752,0.00259788,0.00375321,0.0052997,0.00731417,0.00986604,0.0130072,0.0167607,0.0211087,0.0259835,0.0312606,0.0367589,0.0422467,0.0474558,0.0521015,0.0559081,0.0586359,0.0601062,0.0602198,0.0589689,0.0564382,0.0527944,0.0482688,0.0431331,0.037672,0.0321583,0.0268307,0.0218794,0.0174383,0.0135843,0.0103427,0.00769658,0.00559788,0.00397937,0.00276484,0.00187755,0.00124617,0.000808412,0.000512571,0.000317646,0.000192398,0.000113901,6.59061e-05,3.72729e-05,2.06031e-05,1.11312e-05,5.87793e-06,3.03374e-06,1.5304e-06,7.54581e-07,3.63646e-07,1.71288e-07,7.88581e-08,3.54846e-08,1.56066e-08,6.70886e-09,2.8188e-09,1.15758e-09,4.64638e-10,1.82285e-10,6.98971e-11,2.61964e-11,9.5961e-12,3.4357e-12,1.20237e-12,4.11227e-13,1.37446e-13,6.57252e-14
"7",1.2024e-24,3.99141e-24,1.67888e-23,6.91834e-23,2.793e-22,1.10466e-21,4.28027e-21,1.62481e-20,6.04259e-20,2.20157e-19,7.85832e-19,2.748e-18,9.41438e-18,3.15978e-17,1.03899e-16,3.347e-16,1.05631e-15,3.26599e-15,9.89305e-15,2.93587e-14,8.53559e-14,2.43121e-13,6.78424e-13,1.8547e-12,4.96748e-12,1.30344e-11,3.35072e-11,8.43874e-11,2.08214e-10,5.03308e-10,1.19193e-09,2.76542e-09,6.28584e-09,1.39978e-08,3.05385e-08,6.52723e-08,1.36679e-07,2.80395e-07,5.63545e-07,1.10964e-06,2.14055e-06,4.0454e-06,7.49012e-06,1.35865e-05,2.41445e-05,4.20358e-05,7.16987e-05,0.00011981,0.000196138,0.000314573,0.000494276,0.000760859,0.00114743,0.00169526,0.00245375,0.00347944,0.00483365,0.00657847,0.00877121,0.0114572,0.0146616,0.018381,0.0225756,0.0271642,0.0320212,0.0369798,0.0418386,0.0463739,0.0503565,0.0535699,0.0558304,0.0570043,0.0570201,0.0558769,0.0536443,0.0504544,0.0464899,0.0419665,0.0371135,0.0321549,0.0272927,0.022695,0.0184884,0.0147555,0.011537,0.0088372,0.00663165,0.00487543,0.00351147,0.00247771,0.00171276,0.00115992,0.00076957,0.000500212,0.000318528,0.000198714,0.000121451,7.2721e-05,4.26589e-05,2.4516e-05,1.38032e-05,7.6138e-06,4.11448e-06,2.17831e-06,1.12984e-06,5.74124e-07,2.85816e-07,1.39399e-07,6.66082e-08,3.11808e-08,1.43001e-08,6.42518e-09,2.82829e-09,1.21971e-09,5.15322e-10,2.13302e-10,1.42323e-10
"8",2.91583e-25,9.14322e-25,3.68916e-24,1.46079e-23,5.67646e-23,2.16471e-22,8.10132e-22,2.97538e-21,1.07241e-20,3.79328e-20,1.31674e-19,4.48557e-19,1.49958e-18,4.91987e-18,1.58406e-17,5.00523e-17,1.55207e-16,4.72314e-16,1.41054e-15,4.13404e-15,1.18905e-14,3.35628e-14,9.29721e-14,2.52745e-13,6.74291e-13,1.76542e-12,4.53613e-12,1.14382e-11,2.83052e-11,6.87404e-11,1.6383e-10,3.83188e-10,8.79562e-10,1.98134e-09,4.38012e-09,9.5028e-09,2.02327e-08,4.22758e-08,8.66897e-08,1.74453e-07,3.44531e-07,6.6775e-07,1.27009e-06,2.37079e-06,4.34297e-06,7.80759e-06,1.37747e-05,2.38496e-05,4.05244e-05,6.7575e-05,0.000110583,0.000177593,0.000279896,0.000432911,0.000657102,0.000978812,0.00143086,0.00205269,0.0028899,0.00399273,0.00541361,0.00720333,0.00940608,0.0120535,0.0151581,0.0187072,0.0226568,0.026929,0.0314101,0.0359542,0.0403886,0.0445244,0.0481689,0.0511403,0.0532831,0.0544811,0.0546679,0.0538327,0.0520225,0.0493362,0.0459164,0.0419373,0.0375891,0.0330638,0.0285413,0.0241782,0.0201004,0.0163988,0.0131296,0.0103162,0.00795452,0.0060192,0.00446985,0.00325744,0.00232964,0.00163505,0.00112617,0.000761219,0.000504946,0.00032871,0.000209997,0.000131658,8.1005e-05,4.89116e-05,2.89832e-05,1.68545e-05,9.61876e-06,5.38714e-06,2.96096e-06,1.59714e-06,8.45455e-07,4.39212e-07,2.2392e-07,1.12034e-07,5.50101e-08,2.65077e-08,2.309e-08
"9",9.51965e-26,2.84914e-25,1.11147e-24,4.26061e-24,1.60486e-23,5.94008e-23,2.16042e-22,7.72104e-22,2.71147e-21,9.35673e-21,3.17275e-20,1.05715e-19,3.46125e-19,1.11358e-18,3.52046e-18,1.09363e-17,3.33838e-17,1.00136e-16,2.95149e-16,8.5484e-16,2.43288e-15,6.80378e-15,1.86971e-14,5.04883e-14,1.33968e-13,3.49306e-13,8.94964e-13,2.2532e-12,5.57426e-12,1.3551e-11,3.23704e-11,7.59836e-11,1.75262e-10,3.97237e-10,8.84724e-10,1.93625e-09,4.16399e-09,8.79941e-09,1.82723e-08,3.72844e-08,7.47578e-08,1.47293e-07,2.85169e-07,5.42522e-07,1.01421e-06,1.86309e-06,3.36305e-06,5.96523e-06,1.03972e-05,1.78073e-05,2.99691e-05,4.95613e-05,8.05387e-05,0.000128605,0.000201793,0.000311132,0.000471383,0.000701769,0.00102661,0.00147573,0.00208447,0.00289317,0.00394587,0.00528809,0.00696375,0.00901106,0.0114577,0.0143154,0.0175752,0.0212024,0.0251338,0.0292765,0.0335096,0.0376884,0.041652,0.0452326,0.0482675,0.0506112,0.0521466,0.0527955,0.0525234,0.051345,0.0493211,0.0465539,0.0431784,0.0393518,0.0352413,0.0310119,0.0268159,0.0227848,0.0190234,0.0156069,0.0125816,0.00996647,0.00775774,0.00593358,0.00445951,0.00329341,0.00238997,0.00170423,0.00119413,0.000822181,0.000556253,0.000369801,0.000241576,0.000155072,9.78143e-05,6.06268e-05,3.69249e-05,2.20988e-05,1.2996e-05,7.51009e-06,4.26456e-06,2.37957e-06,1.30472e-06,7.02959e-07,7.61468e-07
