ParName   Value   Gradient
fmort_dev(1,1957)     -1.92954 -1.11985e-06
fmort_dev(1,1958)     -1.27229 -5.82576e-07
fmort_dev(1,1959)     0.269313  8.03022e-08
fmort_dev(1,1960)      1.44448  -8.0971e-07
fmort_dev(1,1961)      2.22557 -5.62845e-06
fmort_dev(1,1962)      3.27213 -1.14668e-05
fmort_dev(1,1963)      3.49743  3.88418e-06
fmort_dev(1,1964)      1.14489  1.40162e-06
fmort_dev(1,1965)     0.942229 -1.44592e-06
fmort_dev(1,1966)      1.57474  2.83598e-06
fmort_dev(1,1967)      1.89797  4.31733e-06
fmort_dev(1,1968)      1.39359 -8.46177e-06
fmort_dev(1,1969)      2.84727 -3.24152e-06
fmort_dev(1,1970)      2.17433  3.55123e-06
fmort_dev(1,1971)      1.96433   3.0241e-06
fmort_dev(1,1972)      1.31431 -8.32381e-07
fmort_dev(1,1973)      1.61519  5.07346e-06
fmort_dev(1,1974)     0.464396 -1.60981e-05
fmort_dev(1,1975)     0.318657 -1.14891e-07
fmort_dev(1,1976)     0.303635 -8.95627e-07
fmort_dev(1,1977)    -0.503804  2.93227e-07
fmort_dev(1,1978)     0.197193 -9.54645e-07
fmort_dev(1,1979)    -0.352295  1.34013e-06
fmort_dev(1,1980)    -0.227552  3.96211e-07
fmort_dev(1,1981)    -0.472132  1.09783e-06
fmort_dev(1,1982)    -0.763337  2.41061e-07
fmort_dev(1,1983)    -0.729527 -5.21446e-07
fmort_dev(1,1984)    -0.295611 -6.69563e-07
fmort_dev(1,1985)    0.0910158 -6.03805e-07
fmort_dev(1,1986)    0.0193582 -5.79908e-07
fmort_dev(1,1987)   -0.0133262 -1.01517e-07
fmort_dev(1,1988)     0.223683 -1.33294e-06
fmort_dev(1,1989)   -0.0732089  3.66454e-07
fmort_dev(1,1990)    -0.794114  2.11406e-06
fmort_dev(1,1991)    -0.620096  1.06952e-07
fmort_dev(1,1992)    -0.481629  4.71492e-07
fmort_dev(1,1993)    -0.569928  7.14007e-07
fmort_dev(1,1994)    -0.308434 -4.14929e-07
fmort_dev(1,1995)     -0.45276  1.07297e-06
fmort_dev(1,1996)    -0.508475  6.69252e-07
fmort_dev(1,1997)   -0.0376275 -6.36913e-07
fmort_dev(1,1998)    -0.409862 -3.21923e-07
fmort_dev(1,1999)    -0.742194  1.14382e-06
fmort_dev(1,2000)    -0.622656  7.15908e-07
fmort_dev(1,2001)    -0.919646  1.78233e-06
fmort_dev(1,2002)    -0.775679  6.19278e-07
fmort_dev(1,2003)    -0.922162  1.41524e-06
fmort_dev(1,2004)     -0.99305  1.36069e-06
fmort_dev(1,2005)    -0.817869  2.20986e-07
fmort_dev(1,2006)    -0.785328  8.28108e-07
fmort_dev(1,2007)    -0.517276  1.24977e-06
fmort_dev(1,2008)    -0.270456   2.4867e-07
fmort_dev(1,2009)    -0.642948  1.38518e-06
fmort_dev(1,2010)    -0.550407  2.80391e-07
fmort_dev(1,2011)    -0.290181  1.11416e-07
fmort_dev(1,2012)    -0.311651 -2.97893e-07
fmort_dev(1,2013)    -0.151165  -1.0777e-06
fmort_dev(1,2014)    -0.128263 -7.85603e-07
fmort_dev(1,2015)    -0.277129 -1.99797e-06
fmort_dev(1,2016)    -0.195379 -1.26283e-06
fmort_dev(1,2017)    -0.240131 -1.65679e-06
fmort_dev(1,2018)    -0.244446  5.30375e-09
fmort_dev(1,2019)    -0.215842  5.62789e-06
fmort_dev(1,2020)    -0.121622  2.59618e-06
fmort_dev(1,2021)    -0.400594  3.63265e-06
fmort_dev(1,2022)    -0.118562 -7.90781e-06
sel_slope_fsh_f(1)      1.31761 -1.58955e-05
sel50_fsh_f(1)      8.29687 -6.21626e-06
sel_slope_fsh_devs_f(1,1954) -4.45369e-06  5.61814e-08
sel_slope_fsh_devs_f(1,1955) -1.79153e-06 -1.83333e-07
sel_slope_fsh_devs_f(1,1956) -3.10374e-06 -2.37664e-08
sel_slope_fsh_devs_f(1,1957) -1.00951e-05  8.31625e-08
sel_slope_fsh_devs_f(1,1958) -5.95975e-05 -8.02973e-10
sel_slope_fsh_devs_f(1,1959) -0.000470386 -6.52342e-08
sel_slope_fsh_devs_f(1,1960)  -0.00174808  5.15201e-08
sel_slope_fsh_devs_f(1,1961)  0.000299397  1.11799e-07
sel_slope_fsh_devs_f(1,1962)    0.0254322  1.05449e-06
sel_slope_fsh_devs_f(1,1963)    0.0559762 -3.23571e-06
sel_slope_fsh_devs_f(1,1964)      1.17246  1.55506e-07
sel_slope_fsh_devs_f(1,1965)    0.0790774  1.41692e-07
sel_slope_fsh_devs_f(1,1966)    0.0259091 -3.85777e-07
sel_slope_fsh_devs_f(1,1967)     0.392593 -1.99509e-07
sel_slope_fsh_devs_f(1,1968)    0.0746586 -1.78713e-07
sel_slope_fsh_devs_f(1,1969)     0.143905  1.00116e-07
sel_slope_fsh_devs_f(1,1970)     0.313962 -8.73575e-08
sel_slope_fsh_devs_f(1,1971)     0.929397  1.56255e-07
sel_slope_fsh_devs_f(1,1972)      1.04092  -1.4412e-07
sel_slope_fsh_devs_f(1,1973)     0.095494 -3.01581e-06
sel_slope_fsh_devs_f(1,1974)     0.136143 -7.86708e-07
sel_slope_fsh_devs_f(1,1975)     0.216658 -1.67336e-08
sel_slope_fsh_devs_f(1,1976)    -0.151761  2.05617e-07
sel_slope_fsh_devs_f(1,1977)    -0.509626  5.98534e-11
sel_slope_fsh_devs_f(1,1978)    -0.100613  2.13322e-07
sel_slope_fsh_devs_f(1,1979)    -0.148048 -5.68647e-08
sel_slope_fsh_devs_f(1,1980)    -0.555219 -4.46503e-08
sel_slope_fsh_devs_f(1,1981)    -0.425134 -1.71198e-08
sel_slope_fsh_devs_f(1,1982)    -0.190776  4.00614e-08
sel_slope_fsh_devs_f(1,1983)    0.0186326  1.24983e-07
sel_slope_fsh_devs_f(1,1984)   -0.0647299  1.48968e-07
sel_slope_fsh_devs_f(1,1985)    -0.106068 -1.98617e-07
sel_slope_fsh_devs_f(1,1986)      0.19557 -9.04776e-08
sel_slope_fsh_devs_f(1,1987)      -0.1249  1.30461e-07
sel_slope_fsh_devs_f(1,1988)    0.0795732 -1.53125e-07
sel_slope_fsh_devs_f(1,1989)    0.0548574  1.21915e-07
sel_slope_fsh_devs_f(1,1990)    0.0448425 -5.36328e-08
sel_slope_fsh_devs_f(1,1991)    -0.691391 -1.42118e-08
sel_slope_fsh_devs_f(1,1992)    -0.148285  6.82706e-08
sel_slope_fsh_devs_f(1,1993)    -0.510849  4.15399e-07
sel_slope_fsh_devs_f(1,1994)    0.0940321 -3.07368e-08
sel_slope_fsh_devs_f(1,1995)    0.0591907   1.4913e-09
sel_slope_fsh_devs_f(1,1996)     0.201244 -2.24897e-07
sel_slope_fsh_devs_f(1,1997)    -0.211143 -3.34569e-07
sel_slope_fsh_devs_f(1,1998)   -0.0873919  5.19236e-08
sel_slope_fsh_devs_f(1,1999)    -0.143943  3.62152e-08
sel_slope_fsh_devs_f(1,2000)  -0.00161556  5.02018e-08
sel_slope_fsh_devs_f(1,2001)    -0.198962 -2.82524e-08
sel_slope_fsh_devs_f(1,2002)   -0.0419845 -2.52047e-07
sel_slope_fsh_devs_f(1,2003)   -0.0728062 -1.67838e-07
sel_slope_fsh_devs_f(1,2004)    -0.122082 -1.05252e-07
sel_slope_fsh_devs_f(1,2005)    -0.281113 -6.77834e-08
sel_slope_fsh_devs_f(1,2006)    0.0649111 -1.70991e-07
sel_slope_fsh_devs_f(1,2007)    -0.264043  1.04804e-07
sel_slope_fsh_devs_f(1,2008)   0.00347421 -9.60138e-08
sel_slope_fsh_devs_f(1,2009)     0.199038 -1.16084e-07
sel_slope_fsh_devs_f(1,2010)   -0.0722046 -6.73036e-08
sel_slope_fsh_devs_f(1,2011)   -0.0199007 -9.44228e-08
sel_slope_fsh_devs_f(1,2012)    -0.139389 -1.37565e-07
sel_slope_fsh_devs_f(1,2013)    0.0446649 -1.38796e-07
sel_slope_fsh_devs_f(1,2014)    0.0801453   9.5812e-08
sel_slope_fsh_devs_f(1,2015)    -0.138768  1.31825e-07
sel_slope_fsh_devs_f(1,2016)    0.0063374  4.03963e-08
sel_slope_fsh_devs_f(1,2017)    -0.265026 -4.71885e-08
sel_slope_fsh_devs_f(1,2018)   -0.0903391  -2.3156e-07
sel_slope_fsh_devs_f(1,2019)    -0.156525  -9.3677e-08
sel_slope_fsh_devs_f(1,2020)     0.164077 -5.07606e-05
sel_slope_fsh_devs_f(1,2021)    0.0206785 -5.06859e-05
sel_slope_fsh_devs_f(1,2022)   0.00278402 -6.00343e-05
sel50_fsh_devs_f(1,1954) -6.99054e-05  1.99768e-07
sel50_fsh_devs_f(1,1955)   -6.603e-05 -3.92178e-07
sel50_fsh_devs_f(1,1956) -8.10173e-05 -1.00163e-07
sel50_fsh_devs_f(1,1957) -5.85207e-05  5.38056e-07
sel50_fsh_devs_f(1,1958) -0.000132897  2.56394e-07
sel50_fsh_devs_f(1,1959)  -0.00101065  3.35296e-07
sel50_fsh_devs_f(1,1960)  -0.00494904  7.51794e-07
sel50_fsh_devs_f(1,1961)   -0.0103033  5.71527e-06
sel50_fsh_devs_f(1,1962)     0.026882  1.59335e-05
sel50_fsh_devs_f(1,1963)    0.0972163 -2.17563e-05
sel50_fsh_devs_f(1,1964)    -0.782086 -7.16285e-07
sel50_fsh_devs_f(1,1965)     0.240172  -4.3578e-07
sel50_fsh_devs_f(1,1966)     0.239202 -2.73981e-06
sel50_fsh_devs_f(1,1967)    -0.104905 -3.69731e-06
sel50_fsh_devs_f(1,1968)     0.328614  5.30253e-06
sel50_fsh_devs_f(1,1969)     0.542008  3.71628e-06
sel50_fsh_devs_f(1,1970)     0.284726 -5.98132e-06
sel50_fsh_devs_f(1,1971)    -0.231392 -3.76294e-06
sel50_fsh_devs_f(1,1972)     0.217247 -2.52824e-06
sel50_fsh_devs_f(1,1973)     0.137751 -1.67311e-05
sel50_fsh_devs_f(1,1974)    -0.195693  1.16483e-05
sel50_fsh_devs_f(1,1975)   -0.0284574  1.48225e-07
sel50_fsh_devs_f(1,1976)    0.0860008   1.5854e-06
sel50_fsh_devs_f(1,1977)    -0.154102 -8.98459e-08
sel50_fsh_devs_f(1,1978)    -0.070261  1.93225e-07
sel50_fsh_devs_f(1,1979)   -0.0764307 -2.18394e-07
sel50_fsh_devs_f(1,1980)    0.0648155 -1.01346e-06
sel50_fsh_devs_f(1,1981)  -0.00729262  -1.1283e-06
sel50_fsh_devs_f(1,1982)    -0.104491 -5.03201e-07
sel50_fsh_devs_f(1,1983)     -0.19541  3.29863e-07
sel50_fsh_devs_f(1,1984)   -0.0630137  7.47269e-07
sel50_fsh_devs_f(1,1985)   -0.0348027 -4.44322e-08
sel50_fsh_devs_f(1,1986)   -0.0926566  1.71602e-07
sel50_fsh_devs_f(1,1987)    0.0736677  1.26893e-06
sel50_fsh_devs_f(1,1988)    0.0402467  6.12617e-07
sel50_fsh_devs_f(1,1989)     0.109125  3.14498e-07
sel50_fsh_devs_f(1,1990)    0.0478233  5.31347e-08
sel50_fsh_devs_f(1,1991)     0.130735 -7.11048e-07
sel50_fsh_devs_f(1,1992)   -0.0337325 -1.28658e-06
sel50_fsh_devs_f(1,1993)     0.086315 -1.71581e-07
sel50_fsh_devs_f(1,1994)   0.00160249 -7.48184e-08
sel50_fsh_devs_f(1,1995)   -0.0735653 -9.20058e-07
sel50_fsh_devs_f(1,1996)   -0.0478777 -1.05963e-06
sel50_fsh_devs_f(1,1997)    0.0280521 -9.17692e-07
sel50_fsh_devs_f(1,1998)   0.00942003 -7.75886e-07
sel50_fsh_devs_f(1,1999)     0.103167  -7.6304e-07
sel50_fsh_devs_f(1,2000)    0.0565523 -1.09128e-06
sel50_fsh_devs_f(1,2001)    0.0365056 -9.60043e-07
sel50_fsh_devs_f(1,2002)     0.096456 -2.30614e-06
sel50_fsh_devs_f(1,2003) -0.000446592 -1.89036e-06
sel50_fsh_devs_f(1,2004)   0.00601144 -1.59191e-06
sel50_fsh_devs_f(1,2005)   -0.0307452  -1.3244e-06
sel50_fsh_devs_f(1,2006)    -0.150357 -1.05855e-06
sel50_fsh_devs_f(1,2007)    0.0176403 -1.27677e-06
sel50_fsh_devs_f(1,2008)    -0.120016 -9.94385e-08
sel50_fsh_devs_f(1,2009)   -0.0842715 -8.47768e-07
sel50_fsh_devs_f(1,2010)   -0.0756679  9.41938e-09
sel50_fsh_devs_f(1,2011)   -0.0672761 -2.80635e-07
sel50_fsh_devs_f(1,2012)   -0.0384975  -9.7653e-07
sel50_fsh_devs_f(1,2013)   0.00665434   7.4712e-07
sel50_fsh_devs_f(1,2014)    0.0312712  1.00884e-06
sel50_fsh_devs_f(1,2015)    0.0959298  1.71014e-06
sel50_fsh_devs_f(1,2016)     0.014715  1.30016e-06
sel50_fsh_devs_f(1,2017)    0.0112344  4.78285e-07
sel50_fsh_devs_f(1,2018)   -0.0297338 -2.03129e-06
sel50_fsh_devs_f(1,2019)   -0.0587773 -2.68642e-06
sel50_fsh_devs_f(1,2020)    -0.157108 -0.000259889
sel50_fsh_devs_f(1,2021)    -0.144311 -0.000261604
sel50_fsh_devs_f(1,2022)   0.00229002 -0.000258899
sel_slope_fsh_m(1)      1.25346 -2.86476e-06
sel_slope_fsh_devs_m(1,1954)  2.08996e-05  2.12595e-08
sel_slope_fsh_devs_m(1,1955)  8.24295e-05 -1.74353e-08
sel_slope_fsh_devs_m(1,1956)  0.000340576  2.15078e-07
sel_slope_fsh_devs_m(1,1957)   0.00062452  6.29706e-08
sel_slope_fsh_devs_m(1,1958)   0.00156726 -3.48301e-08
sel_slope_fsh_devs_m(1,1959)   0.00653941 -7.56726e-08
sel_slope_fsh_devs_m(1,1960)    0.0164748  5.75517e-08
sel_slope_fsh_devs_m(1,1961)    0.0442602 -2.07006e-07
sel_slope_fsh_devs_m(1,1962)     0.133165 -9.82899e-08
sel_slope_fsh_devs_m(1,1963)     0.160144 -8.36334e-07
sel_slope_fsh_devs_m(1,1964)     0.367904  6.98906e-08
sel_slope_fsh_devs_m(1,1965)     0.391605  1.40225e-07
sel_slope_fsh_devs_m(1,1966)     0.152037  -2.4711e-07
sel_slope_fsh_devs_m(1,1967)     0.171869 -2.23764e-07
sel_slope_fsh_devs_m(1,1968)     0.108624 -4.83796e-07
sel_slope_fsh_devs_m(1,1969)     0.283922   1.2408e-07
sel_slope_fsh_devs_m(1,1970)     0.676525 -1.10807e-08
sel_slope_fsh_devs_m(1,1971)     0.528782 -4.92844e-07
sel_slope_fsh_devs_m(1,1972)     0.525811 -1.52287e-07
sel_slope_fsh_devs_m(1,1973)     0.681226 -6.04227e-07
sel_slope_fsh_devs_m(1,1974)     0.112124  7.93727e-07
sel_slope_fsh_devs_m(1,1975)     0.366654 -2.20716e-08
sel_slope_fsh_devs_m(1,1976)   -0.0877309 -4.48863e-07
sel_slope_fsh_devs_m(1,1977)     0.136583  1.00325e-08
sel_slope_fsh_devs_m(1,1978)    -0.232043 -1.46653e-07
sel_slope_fsh_devs_m(1,1979)     -0.16535  1.27205e-08
sel_slope_fsh_devs_m(1,1980)    -0.793464 -1.73957e-07
sel_slope_fsh_devs_m(1,1981)    -0.676127  4.69182e-08
sel_slope_fsh_devs_m(1,1982)    -0.249867  6.78472e-08
sel_slope_fsh_devs_m(1,1983)    -0.110515 -1.25336e-07
sel_slope_fsh_devs_m(1,1984)    0.0155143  2.48132e-08
sel_slope_fsh_devs_m(1,1985)    0.0938517  1.34344e-07
sel_slope_fsh_devs_m(1,1986)     0.231176 -1.16371e-07
sel_slope_fsh_devs_m(1,1987)     0.299015  4.71521e-08
sel_slope_fsh_devs_m(1,1988)     0.267329  8.50295e-09
sel_slope_fsh_devs_m(1,1989)     0.115937   5.1787e-08
sel_slope_fsh_devs_m(1,1990)    -0.105356  5.47337e-09
sel_slope_fsh_devs_m(1,1991)    -0.453551  1.09536e-07
sel_slope_fsh_devs_m(1,1992)   -0.0329782  1.68588e-07
sel_slope_fsh_devs_m(1,1993)     -0.65677  1.72428e-07
sel_slope_fsh_devs_m(1,1994)    -0.399658 -9.48424e-08
sel_slope_fsh_devs_m(1,1995)    -0.257727  -2.3364e-07
sel_slope_fsh_devs_m(1,1996)    -0.144507  -2.5066e-07
sel_slope_fsh_devs_m(1,1997)     0.425761 -6.79036e-08
sel_slope_fsh_devs_m(1,1998)    -0.391874  1.17322e-07
sel_slope_fsh_devs_m(1,1999)     -0.44148 -5.10191e-08
sel_slope_fsh_devs_m(1,2000)    -0.189148 -1.80495e-07
sel_slope_fsh_devs_m(1,2001)    -0.214029  1.96892e-08
sel_slope_fsh_devs_m(1,2002)    0.0130608  1.12918e-08
sel_slope_fsh_devs_m(1,2003)     0.163588  1.25599e-07
sel_slope_fsh_devs_m(1,2004)    -0.137771   1.2844e-08
sel_slope_fsh_devs_m(1,2005)    -0.235674   9.4089e-08
sel_slope_fsh_devs_m(1,2006)    0.0860515  3.16786e-08
sel_slope_fsh_devs_m(1,2007)    0.0428771  3.37306e-07
sel_slope_fsh_devs_m(1,2008)   -0.0618343  5.18116e-08
sel_slope_fsh_devs_m(1,2009)    -0.248504  -6.1932e-08
sel_slope_fsh_devs_m(1,2010)    0.0180257  2.36405e-07
sel_slope_fsh_devs_m(1,2011)    -0.157966  7.80239e-08
sel_slope_fsh_devs_m(1,2012)     0.131097 -1.98739e-10
sel_slope_fsh_devs_m(1,2013)    0.0107736  1.22299e-07
sel_slope_fsh_devs_m(1,2014)    0.0954538  1.61447e-07
sel_slope_fsh_devs_m(1,2015)   -0.0476319  4.75236e-08
sel_slope_fsh_devs_m(1,2016)   -0.0811232  2.68276e-07
sel_slope_fsh_devs_m(1,2017)   -0.0364521  1.36984e-07
sel_slope_fsh_devs_m(1,2018)   -0.0380206   1.3625e-07
sel_slope_fsh_devs_m(1,2019)   -0.0648691 -4.24446e-08
sel_slope_fsh_devs_m(1,2020)   -0.0414135 -1.35507e-06
sel_slope_fsh_devs_m(1,2021)    -0.125085 -2.03081e-06
sel_slope_fsh_devs_m(1,2022)   0.00212157 -1.21801e-05
sel50_fsh_m(1)      8.60069 -2.50524e-06
sel50_fsh_devs_m(1,1954) -5.14185e-05 -2.59731e-07
sel50_fsh_devs_m(1,1955) -9.17343e-06  1.97067e-07
sel50_fsh_devs_m(1,1956)  0.000213779   1.0661e-07
sel50_fsh_devs_m(1,1957)  0.000742269 -3.91611e-07
sel50_fsh_devs_m(1,1958)   0.00309283 -4.23458e-07
sel50_fsh_devs_m(1,1959)    0.0226653  1.31857e-07
sel50_fsh_devs_m(1,1960)    0.0912976  2.08798e-06
sel50_fsh_devs_m(1,1961)     0.212931 -1.87276e-06
sel50_fsh_devs_m(1,1962)     0.399397 -3.24941e-06
sel50_fsh_devs_m(1,1963)     0.484867 -8.88694e-06
sel50_fsh_devs_m(1,1964)   -0.0278063 -2.16591e-06
sel50_fsh_devs_m(1,1965)   -0.0355984  -2.5429e-06
sel50_fsh_devs_m(1,1966)    0.0183433 -5.42401e-06
sel50_fsh_devs_m(1,1967)     0.194792 -7.12616e-06
sel50_fsh_devs_m(1,1968)   -0.0354431  1.19723e-06
sel50_fsh_devs_m(1,1969)    0.0417768 -6.10815e-08
sel50_fsh_devs_m(1,1970)    -0.201148 -5.90084e-06
sel50_fsh_devs_m(1,1971)    -0.155368  -1.0862e-05
sel50_fsh_devs_m(1,1972)    -0.161576 -3.60295e-06
sel50_fsh_devs_m(1,1973)    -0.151652 -3.79859e-05
sel50_fsh_devs_m(1,1974)     0.234127  1.75434e-05
sel50_fsh_devs_m(1,1975)     -0.15566  9.22469e-07
sel50_fsh_devs_m(1,1976)    0.0650253  1.54089e-07
sel50_fsh_devs_m(1,1977)   -0.0514632 -1.19808e-07
sel50_fsh_devs_m(1,1978)   -0.0264514 -8.22289e-07
sel50_fsh_devs_m(1,1979)   -0.0748212 -2.29648e-07
sel50_fsh_devs_m(1,1980)     0.258805 -4.29769e-07
sel50_fsh_devs_m(1,1981)    0.0724437 -5.84368e-09
sel50_fsh_devs_m(1,1982)    -0.181595 -4.42067e-07
sel50_fsh_devs_m(1,1983)     -0.19078 -2.98092e-07
sel50_fsh_devs_m(1,1984)    -0.105708  1.20359e-07
sel50_fsh_devs_m(1,1985)    -0.115404  -4.8692e-07
sel50_fsh_devs_m(1,1986)    -0.130079 -1.01888e-07
sel50_fsh_devs_m(1,1987)     -0.06494  4.01297e-07
sel50_fsh_devs_m(1,1988)   -0.0438233  1.91843e-06
sel50_fsh_devs_m(1,1989)    0.0646091 -1.14117e-07
sel50_fsh_devs_m(1,1990)    0.0465947  2.16547e-07
sel50_fsh_devs_m(1,1991)    -0.111522 -2.85227e-07
sel50_fsh_devs_m(1,1992)   -0.0662125  -9.9756e-07
sel50_fsh_devs_m(1,1993)     0.179932  3.93516e-07
sel50_fsh_devs_m(1,1994)     0.136507 -1.24903e-06
sel50_fsh_devs_m(1,1995)   0.00085563 -1.55304e-06
sel50_fsh_devs_m(1,1996)   -0.0391639  4.79256e-08
sel50_fsh_devs_m(1,1997)    -0.105218   2.2855e-07
sel50_fsh_devs_m(1,1998)     0.143181  7.31598e-07
sel50_fsh_devs_m(1,1999)     0.274424 -8.96403e-07
sel50_fsh_devs_m(1,2000)     0.107563 -1.20353e-06
sel50_fsh_devs_m(1,2001)     0.102957 -1.54645e-06
sel50_fsh_devs_m(1,2002)    0.0864682 -1.42843e-06
sel50_fsh_devs_m(1,2003)   -0.0502873  8.99308e-07
sel50_fsh_devs_m(1,2004)    0.0221231 -2.22053e-07
sel50_fsh_devs_m(1,2005)    -0.035221 -1.28095e-07
sel50_fsh_devs_m(1,2006)    -0.103925 -3.83458e-07
sel50_fsh_devs_m(1,2007)    -0.122299 -5.18444e-07
sel50_fsh_devs_m(1,2008)   -0.0928892 -8.10682e-08
sel50_fsh_devs_m(1,2009)    0.0310113 -7.14796e-07
sel50_fsh_devs_m(1,2010)    -0.116805  4.33318e-07
sel50_fsh_devs_m(1,2011)   -0.0720662  1.38457e-07
