ParName   Value   Gradient
parm_dev[3](1980) -2.22336e-09  8.42997e-06
parm_dev[3](1981) -1.76071e-06 -1.98408e-05
parm_dev[3](1982)   1.0173e-06  1.29855e-05
parm_dev[3](1983)  1.12443e-06  1.88882e-07
parm_dev[3](1984)    7.643e-07  1.17984e-05
parm_dev[3](1985) -3.78879e-07  -1.0965e-05
parm_dev[3](1986)  2.40494e-07  5.41376e-07
parm_dev[3](1987)    3.305e-06  5.36173e-05
parm_dev[3](1988) -9.00934e-07 -1.41744e-05
parm_dev[3](1989)  5.03831e-07  7.72697e-06
parm_dev[4](1978)    -0.330386 -7.95721e-07
parm_dev[4](1979)    -0.126052 -1.69779e-06
parm_dev[4](1980)     0.253686  1.19871e-06
parm_dev[4](1981)    -0.637935 -2.54086e-06
parm_dev[4](1982)    -0.753499 -3.04246e-06
parm_dev[4](1983)    -0.672993 -6.47734e-06
parm_dev[4](1984)    0.0307121 -4.44314e-06
parm_dev[4](1985)      1.33446 -2.83563e-06
parm_dev[4](1986)      1.13198 -2.84532e-06
parm_dev[4](1987)   -0.0185208 -3.85368e-07
parm_dev[4](1988)    -0.197464 -2.62513e-07
parm_dev[4](1989)   -0.0588787  1.41222e-06
parm_dev[5](1978)    -0.152177  5.45423e-07
parm_dev[5](1979)   0.00189525  1.25371e-06
parm_dev[5](1980)     0.420392  2.69779e-06
parm_dev[5](1981)    -0.577426  3.13669e-06
parm_dev[5](1982)     -0.51074  6.30181e-07
parm_dev[5](1983)    -0.760123  2.10897e-06
parm_dev[5](1984)    0.0736293  3.68513e-06
parm_dev[5](1985)      0.91621  5.26665e-06
parm_dev[5](1986)     0.773384  3.92375e-06
parm_dev[5](1987)    0.0101972 -9.37658e-07
parm_dev[5](1988)    -0.198692 -4.72184e-07
parm_dev[5](1989)    0.0262405  -3.6142e-07
