"","nll","aic","daic"
"1",6537.32793541466,13814.6558708293,0
"2",6847.19429634317,14434.3885926863,619.732721857034
"3",6917.34568998169,14574.6913799634,760.035509134068
"4",6919.10113037619,14578.2022607524,763.546389923078
"5",6854.20748054994,14450.4149610999,635.759090270562
