
Initial statistics: 47 variables; iteration 0; function evaluation 0; phase 1
Function value 2.1414376e+03; maximum gradient component mag 5.2032e+02
 19 -0.18888 -9.92417e-01 | 20  0.21752  1.40291e+00 | 21  0.26510 -3.52861e+00
 22 -0.00451  7.49642e+00 | 23 -0.03251  6.64375e+00 | 24 -0.19942  3.81944e+00
 25 -0.33554  4.60372e+00 | 26 -0.17556  1.84939e+01 | 27 -0.38228  1.51189e+00
 28 -0.28774  5.11103e+00 | 29  0.04149  1.44189e+01 | 30  2.03044 -1.83969e+00
 31  0.06331  1.29774e+01 | 32 -0.14668  1.09909e+01 | 33 -0.27731  7.35848e+00
 34 -0.11682  1.77400e+01 | 35 -0.23178  1.04198e+01 | 36 -0.41691  2.41479e+01
 37 -0.52784  3.25659e+00 | 38 -0.71210  2.49558e+01 | 39 -0.75179 -4.56644e+00
 40 -0.66200 -3.38417e+00 | 41 -0.73655 -6.26708e+01 | 42 -0.71046 -1.02068e+01
 43 -0.75577 -8.02164e+01 | 44 -0.77318  1.50572e+01 | 45 -0.78365 -1.66326e+01
 46 -0.79176 -1.83844e+01 | 47 -0.78994 -2.34569e+01 |
47 variables; iteration 80; function evaluation 108; phase 1
Function value 3.6836100e+02; maximum gradient component mag 1.0529e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -6.27614  2.16332e-03 |  2  0.68039 -7.93354e+00 |  3  1.06712  5.76539e+00
  4  2.33500  2.37245e+01 |  5  0.63325 -5.81243e-01 |  6  0.08885 -2.94337e+00
  7 -0.01595  2.19099e+00 |  8 -0.39953  2.43394e+01 |  9 -0.08515 -1.30742e+00
 10 -0.02455  6.61732e+00 | 11  0.09951  1.31818e+01 | 12 -0.25969 -4.79581e+00
 13 -0.28200  1.44071e+01 | 14 -0.57761 -2.83067e+01 | 15 -0.58916  1.51594e+01
 16 -0.53409 -7.68473e+00 | 17 -0.40886 -5.59508e-01 | 18 -0.37113  6.32591e+00
 19 -0.34228  4.57077e+00 | 20 -0.14862  3.37827e+00 | 21  1.35429 -1.67223e+01
 22 -0.27466  1.90676e+01 | 23 -0.33993  2.25971e+01 | 24 -0.50185  1.81653e+00
 25 -0.60281 -1.39426e+00 | 26 -0.59186 -7.37215e+00 | 27 -0.67425 -2.54345e+01
 28 -0.64669 -3.78193e+00 | 29 -0.67020 -3.43801e+01 | 30  2.69002  9.81917e+00
 31 -0.69446  1.21406e+01 | 32 -0.76410 -6.84227e+01 | 33 -0.73443  1.64876e+01
 34 -0.69706  1.34743e+01 | 35 -0.70610  2.16459e+01 | 36 -0.77773  2.17472e+01
 37 -0.78147  1.65532e+01 | 38 -0.85305  7.25515e+01 | 39 -0.85706 -9.27510e+00
 40 -0.77403  5.00002e+01 | 41 -0.79360  2.52404e+01 | 42 -0.79688 -3.89339e+01
 43 -0.77601  2.75416e+01 | 44 -0.79608  8.22295e+01 | 45 -0.80559  2.25274e+01
 46 -0.81255 -3.81463e+00 | 47 -0.77039  1.05295e+02 |
47 variables; iteration 100; function evaluation 130; phase 1
Function value 3.3307052e+02; maximum gradient component mag -4.2948e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -8.15065  3.41410e-04 |  2  1.41453  9.54730e+00 |  3  1.05488  5.68146e+00
  4  1.97950  1.87779e+01 |  5  0.08172 -1.01224e+01 |  6  0.17580  3.07703e-01
  7 -0.07890 -5.16051e+00 |  8 -0.47607  3.98714e+00 |  9 -0.08397 -9.48572e-01
 10 -0.08626  2.29316e+00 | 11 -0.06889  2.67256e+00 | 12 -0.30714  5.80109e+00
 13 -0.40847  8.42914e+00 | 14 -0.61053  5.27990e+00 | 15 -0.66140  1.09115e+01
 16 -0.60330  5.41185e+00 | 17 -0.53951  6.31052e+00 | 18 -0.53766  4.36388e+00
 19 -0.52751  1.25060e+00 | 20 -0.43349  2.03514e+00 | 21  2.44879  6.26554e+00
 22 -0.61355  2.76433e+01 | 23 -0.67283 -1.29060e+01 | 24 -0.73648 -4.29476e+01
 25 -0.75698  6.47640e+00 | 26 -0.72904  1.20358e+01 | 27 -0.76167  1.57479e+01
 28 -0.74554  6.27720e+00 | 29 -0.73194  1.50905e+01 | 30  2.75716 -1.37798e+00
 31 -0.75625  1.15370e+01 | 32 -0.77770  1.40016e+01 | 33 -0.78167 -5.82763e+00
 34 -0.74473 -1.13224e+00 | 35 -0.75142 -1.27217e+00 | 36 -0.80053  1.46039e+01
 37 -0.80644 -1.16884e+01 | 38 -0.87045  9.09567e+00 | 39 -0.86328 -7.30386e+00
 40 -0.79781  6.25667e+00 | 41 -0.80598  5.40947e+00 | 42 -0.79165  3.45032e+00
 43 -0.78986  2.17985e+00 | 44 -0.82061  3.96576e-01 | 45 -0.81027  1.85609e+01
 46 -0.81284  8.32186e+00 | 47 -0.80872 -1.03257e+01 |
47 variables; iteration 120; function evaluation 151; phase 1
Function value 3.2590394e+02; maximum gradient component mag 4.8794e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -9.67655  6.58638e-05 |  2  1.41014  3.33976e+00 |  3  1.01246  1.01255e+00
  4  1.79254  2.71512e+00 |  5  0.03667  7.06981e-01 |  6 -0.03520 -1.61599e-01
  7 -0.13974 -2.78151e-01 |  8 -0.51967 -1.96379e+00 |  9 -0.18569 -8.15615e-01
 10 -0.23035 -6.96926e-01 | 11 -0.25019 -8.66130e-01 | 12 -0.46542 -3.66156e-01
 13 -0.55404 -4.34996e-01 | 14 -0.70049 -1.64094e-01 | 15 -0.74104 -1.50712e+00
 16 -0.69565 -3.40867e+00 | 17 -0.65016  4.87938e+00 | 18 -0.64925 -4.50721e+00
 19 -0.62967  1.93529e+00 | 20 -0.56717 -5.12000e-01 | 21  2.55020 -2.00410e+00
 22 -0.70559  2.88923e+00 | 23 -0.71429  1.83210e+00 | 24 -0.75448 -3.24563e-01
 25 -0.78548  2.00529e+00 | 26 -0.76013  1.83018e+00 | 27 -0.78637 -3.25191e-01
 28 -0.76632 -7.92113e-01 | 29 -0.75515  7.20134e-01 | 30  2.76998 -7.02247e-01
 31 -0.77027  1.33140e+00 | 32 -0.78981  2.23006e-01 | 33 -0.78553  1.69365e+00
 34 -0.74935  2.07618e+00 | 35 -0.75520  1.33174e+00 | 36 -0.80738  1.89285e-01
 37 -0.80643 -1.19667e+00 | 38 -0.87324 -4.32598e+00 | 39 -0.86372 -2.46002e+00
 40 -0.80128 -1.51828e+00 | 41 -0.80792  1.75307e+00 | 42 -0.79397 -1.30422e+00
 43 -0.79102  1.04550e+00 | 44 -0.82076  2.36406e+00 | 45 -0.81539 -1.85623e+00
 46 -0.81515 -2.27178e-01 | 47 -0.80666 -1.09641e-01 |
47 variables; iteration 140; function evaluation 171; phase 1
Function value 3.2528804e+02; maximum gradient component mag -2.4282e-04
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -9.76643  5.82886e-05 |  2  1.00061 -4.36359e-05 |  3  0.99984 -4.70693e-05
  4  1.81669 -5.97375e-05 |  5  0.01458  1.58908e-05 |  6 -0.02826 -3.19753e-05
  7 -0.13448 -4.94817e-05 |  8 -0.51379  2.16240e-04 |  9 -0.17716  1.39448e-05
 10 -0.21936  6.43295e-06 | 11 -0.23580 -4.84775e-05 | 12 -0.45442 -6.63012e-05
 13 -0.54438 -6.85502e-06 | 14 -0.69419 -1.25815e-04 | 15 -0.73525 -1.36406e-04
 16 -0.68783 -2.78444e-05 | 17 -0.64801 -5.14860e-05 | 18 -0.63958 -5.97011e-05
 19 -0.62615 -5.88094e-05 | 20 -0.56045  2.65386e-05 | 21  2.54821 -1.78103e-05
 22 -0.70437 -8.02529e-05 | 23 -0.71303 -4.72045e-05 | 24 -0.75266 -5.68498e-05
 25 -0.78495  2.22291e-06 | 26 -0.75976 -1.14289e-04 | 27 -0.78550 -2.42823e-04
 28 -0.76533 -1.48353e-04 | 29 -0.75483 -1.41530e-04 | 30  2.76978 -1.30417e-05
 31 -0.77040 -1.09031e-04 | 32 -0.78962  6.14379e-05 | 33 -0.78586 -7.39450e-06
 34 -0.75008 -4.49454e-05 | 35 -0.75562 -1.32528e-08 | 36 -0.80734 -1.26554e-04
 37 -0.80606 -1.54391e-04 | 38 -0.87276 -9.14280e-06 | 39 -0.86340 -2.30230e-04
 40 -0.80085 -2.12115e-04 | 41 -0.80831  1.77569e-04 | 42 -0.79359  4.20006e-06
 43 -0.79130 -1.65450e-04 | 44 -0.82123  1.05112e-04 | 45 -0.81498  8.52441e-06
 46 -0.81509  4.44427e-05 | 47 -0.80662  1.47451e-04 |
47 variables; iteration 160; function evaluation 191; phase 1
Function value 3.2528800e+02; maximum gradient component mag 6.8582e-02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -11.33461  1.21481e-05 |  2  1.00026 -6.23978e-03 |  3  0.99979 -6.51255e-03
  4  1.81668 -6.21652e-03 |  5  0.01471  1.22443e-02 |  6 -0.02826  4.04172e-03
  7 -0.13454 -6.86395e-03 |  8 -0.51365  6.85821e-02 |  9 -0.17713  9.39350e-03
 10 -0.21935  3.97141e-03 | 11 -0.23583 -6.26743e-03 | 12 -0.45442 -9.44849e-03
 13 -0.54434  1.66528e-02 | 14 -0.69420 -2.89644e-02 | 15 -0.73525 -2.51845e-02
 16 -0.68782  6.73077e-04 | 17 -0.64799  2.73583e-04 | 18 -0.63958 -1.01710e-02
 19 -0.62613  1.89298e-03 | 20 -0.56040  2.39083e-02 | 21  2.54821  8.39165e-03
 22 -0.70437 -2.92132e-03 | 23 -0.71302 -8.22256e-04 | 24 -0.75265 -4.31030e-03
 25 -0.78495  7.93418e-03 | 26 -0.75977 -1.57330e-02 | 27 -0.78551 -4.34484e-02
 28 -0.76534 -2.28512e-02 | 29 -0.75485 -3.45144e-02 | 30  2.76978  6.89121e-03
 31 -0.77040 -5.71284e-03 | 32 -0.78961  3.23001e-02 | 33 -0.78585  2.32347e-02
 34 -0.75008  8.88597e-03 | 35 -0.75561  2.07674e-02 | 36 -0.80735 -1.25747e-02
 37 -0.80606 -2.21028e-02 | 38 -0.87276  1.27959e-02 | 39 -0.86340 -4.52002e-02
 40 -0.80086 -3.05949e-02 | 41 -0.80830  4.40427e-02 | 42 -0.79359  9.37820e-03
 43 -0.79130 -2.65661e-02 | 44 -0.82123  2.15310e-02 | 45 -0.81498 -2.21054e-04
 46 -0.81509 -2.77346e-03 | 47 -0.80661  2.35943e-02 |

 - final statistics:
47 variables; iteration 177; function evaluation 208
Function value 3.2529e+02; maximum gradient component mag -9.7141e-05
Exit code = 1;  converg criter 1.0000e-04
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -21.32379  5.57554e-10 |  2  1.00061 -1.49575e-05 |  3  0.99984  7.34700e-06
  4  1.81669 -2.75542e-06 |  5  0.01458  7.49531e-07 |  6 -0.02826  6.85468e-06
  7 -0.13448  1.31765e-08 |  8 -0.51379  1.06809e-05 |  9 -0.17716  1.41033e-05
 10 -0.21936 -1.58788e-05 | 11 -0.23580 -5.05695e-06 | 12 -0.45442 -5.83229e-06
 13 -0.54438 -1.26115e-05 | 14 -0.69419  1.53520e-06 | 15 -0.73525 -5.51901e-06
 16 -0.68783 -7.75933e-06 | 17 -0.64801 -9.25521e-06 | 18 -0.63958  2.33873e-05
 19 -0.62615  2.27418e-05 | 20 -0.56045 -2.79663e-06 | 21  2.54821 -2.99383e-05
 22 -0.70437  1.44310e-05 | 23 -0.71302 -3.84224e-06 | 24 -0.75266 -1.74452e-05
 25 -0.78495  7.13169e-05 | 26 -0.75976 -9.71405e-05 | 27 -0.78550 -7.09729e-05
 28 -0.76533  3.39174e-06 | 29 -0.75483  2.19356e-05 | 30  2.76978  1.49196e-05
 31 -0.77040  5.20378e-05 | 32 -0.78962  3.76518e-05 | 33 -0.78586  4.15855e-06
 34 -0.75008  1.37194e-05 | 35 -0.75562  2.46426e-05 | 36 -0.80734  1.84710e-05
 37 -0.80606 -2.26715e-05 | 38 -0.87276  8.45113e-05 | 39 -0.86340 -4.08957e-05
 40 -0.80085 -1.12838e-05 | 41 -0.80831  3.39664e-05 | 42 -0.79359  3.30072e-05
 43 -0.79130  4.61701e-06 | 44 -0.82123  4.06018e-05 | 45 -0.81498  8.87812e-05
 46 -0.81509  5.28062e-06 | 47 -0.80662 -3.78900e-05 |

Initial statistics: 104 variables; iteration 0; function evaluation 0; phase 2
Function value 5.7365256e+03; maximum gradient component mag 1.0344e+04
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -21.32379 -3.22499e-08 |  2  0.00000  1.94654e-09 |  3  0.00000  2.62755e-09
  4  0.00000  3.35677e-09 |  5  0.00000  3.99242e-09 |  6  0.00000  3.43248e-09
  7  0.00000  4.14554e-09 |  8  0.00000  1.01770e-09 |  9  0.00000 -8.73093e-08
 10  0.00000 -1.64852e-07 | 11  0.00000 -3.66568e-07 | 12  0.00000 -1.53271e-07
 13  0.00000 -8.38879e-09 | 14  0.00000  1.03441e+04 | 15  0.00000  3.39501e+03
 16  0.00000  1.32043e+03 | 17  0.00000  1.34833e+03 | 18  0.00000  2.04870e+03
 19  0.00000  1.62703e+03 | 20  0.00000  9.02448e+02 | 21  0.00000  3.96904e+02
 22  0.00000  8.53763e+02 | 23  0.00000  6.22565e+02 | 24  0.00000  5.96818e+02
 25  0.00000 -3.16170e+02 | 26  0.00000  6.48190e+02 | 27  0.00000  7.10987e+02
 28  0.00000  3.25942e+02 | 29  0.00000 -3.80534e+01 | 30  0.00000  7.74728e+02
 31  0.00000  3.78989e+02 | 32  0.00000 -1.52107e+03 | 33  0.00000  1.14525e+03
 34  0.00000  1.22207e+03 | 35  0.00000  5.76248e+01 | 36  0.00000 -3.28890e+03
 37  0.00000 -1.72378e+03 | 38  0.00000 -1.89469e+03 | 39  0.00000  2.43691e+03
 40  0.00000  2.01199e+03 | 41  0.00000  9.13546e+02 | 42  0.00000  1.73451e+03
 43  0.00000 -1.98898e+03 | 44  0.00000 -8.46316e+02 | 45  0.00000  2.40191e+03
 46  0.00000  4.83918e+02 | 47  0.00000  1.19801e+03 | 48  0.00000 -6.65078e+02
 49  0.00000 -4.19530e+03 | 50  0.00000 -1.02743e+03 | 51  0.00000  3.38570e+03
 52  0.00000  1.77306e+03 | 53  0.00000  2.44193e+03 | 54  0.00000  1.41359e+03
 55  0.00000  2.52943e+03 | 56  0.00000  2.23640e+03 | 57  0.00000  1.31277e+03
 58  0.00000  1.18175e+01 | 59  0.99939 -6.75687e-02 | 60  0.99984 -4.77113e-02
 61  0.18331  3.53406e+01 | 62  0.01458  4.81832e+01 | 63 -0.02826  5.86988e+01
 64 -0.13448  5.57492e+01 | 65 -0.51379  4.59638e+01 | 66 -0.17716  4.36010e+01
 67 -0.21936  4.96188e+01 | 68 -0.23580  4.55476e+01 | 69 -0.45442  4.43083e+01
 70 -0.54438  3.36854e+01 | 71 -0.69419  3.11900e+01 | 72 -0.73525  2.54547e+01
 73 -0.68783  4.03350e+01 | 74 -0.64801  6.73514e+01 | 75 -0.63958  8.42828e+01
 76 -0.62615  8.88718e+01 | 77 -0.56045  1.08413e+02 | 78 -0.54821  1.63685e+02
 79 -0.70437  1.10839e+02 | 80 -0.71302  1.00606e+02 | 81 -0.75266  9.98545e+01
 82 -0.78495  1.26213e+02 | 83 -0.75976  1.63380e+02 | 84 -0.78550  1.70347e+02
 85 -0.76533  1.59943e+02 | 86 -0.75483  1.48512e+02 | 87 -0.76978  1.33985e+02
 88 -0.77040  1.21367e+02 | 89 -0.78962  1.40593e+02 | 90 -0.78586  1.70696e+02
 91 -0.75008  1.91172e+02 | 92 -0.75562  2.00293e+02 | 93 -0.80734  1.58957e+02
 94 -0.80606  1.50845e+02 | 95 -0.87276  1.10767e+02 | 96 -0.86340  1.26154e+02
 97 -0.80085  1.46090e+02 | 98 -0.80831  1.23534e+02 | 99 -0.79359  1.02484e+02
100 -0.79130  8.30724e+01 |101 -0.82123  4.14047e+01 |102 -0.81498  2.49313e+01
103 -0.81509  1.41055e+01 |104 -0.80662  9.85658e+00 |

Intermediate statistics: 104 variables; iteration 20; function evaluation 25; phase 2
Function value 4.1523173e+03; maximum gradient component mag -3.1673e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -21.32379 -3.31712e-08 |  2 -0.00000  1.20988e-09 |  3 -0.00000  1.63316e-09
  4 -0.00000  2.05196e-09 |  5 -0.00000  2.24294e-09 |  6 -0.00000  1.11428e-09
  7 -0.00000  1.21240e-09 |  8  0.00000 -2.51707e-09 |  9  0.00000 -9.14103e-08
 10  0.00000 -1.68712e-07 | 11  0.00000 -3.69936e-07 | 12  0.00000 -1.48648e-07
 13  0.00000  5.77506e-09 | 14  0.01112  2.62413e+03 | 15 -0.00745  3.94513e+02
 16 -0.01234  4.57482e+02 | 17 -0.03364  7.60465e+02 | 18 -0.06196  7.84216e+02
 19 -0.06060  4.60846e+02 | 20 -0.05119  2.73254e+02 | 21 -0.03442  2.02566e+02
 22 -0.04164  3.28183e+02 | 23 -0.03489  1.59496e+02 | 24 -0.03189  1.75333e+02
 25  0.02028 -5.96429e+01 | 26 -0.01257  1.13649e+02 | 27 -0.03467 -3.16986e+01
 28  0.05729  1.31589e+03 | 29  0.02010  9.63694e+01 | 30 -0.00940  3.08216e+02
 31 -0.01775 -4.33090e+01 | 32  0.02493 -1.31961e+02 | 33 -0.04136  6.37235e+01
 34 -0.04476 -3.32016e+02 | 35 -0.01849 -7.94084e+02 | 36  0.01836 -1.62977e+03
 37  0.01808  1.09017e+02 | 38  0.00638 -1.13047e+03 | 39 -0.06918 -4.27369e+02
 40 -0.04678 -4.39662e+02 | 41 -0.02368 -1.63945e+02 | 42 -0.05312 -5.54603e+02
 43 -0.00494 -8.58630e+02 | 44 -0.01950 -8.66352e+02 | 45 -0.09875 -8.35768e+02
 46 -0.06900 -2.26844e+03 | 47 -0.07079 -1.11990e+03 | 48 -0.04848 -1.58105e+03
 49 -0.03666 -3.16734e+03 | 50 -0.03907  4.32814e+02 | 51 -0.11707 -3.05414e+02
 52 -0.09376 -6.96313e+02 | 53 -0.11168 -9.97179e+01 | 54 -0.09530  1.93614e+02
 55 -0.14733  7.63152e+01 | 56 -0.14622  4.17298e+02 | 57 -0.14004  3.30106e+02
 58  0.00691  3.91050e+01 | 59  0.99919  9.50064e-02 | 60  0.99974  7.87392e-02
 61 -0.62650 -2.90686e+02 | 62 -0.54426 -6.90467e+01 | 63 -0.50662  6.24116e+01
 64 -0.45674  1.74314e+02 | 65 -0.60242  2.54651e+02 | 66 -0.35014  9.77505e+01
 67 -0.37030  3.04153e+01 | 68 -0.34921  3.88613e+01 | 69 -0.47946  4.42619e+01
 70 -0.52427  1.37359e+01 | 71 -0.68548 -5.47314e+00 | 72 -0.74418  3.85046e+01
 73 -0.67411 -6.24479e+01 | 74 -0.66664  1.57090e+02 | 75 -0.70975  2.09883e+01
 76 -0.72871 -8.05892e+01 | 77 -0.70174 -1.34481e+02 | 78 -0.67395  1.41138e+01
 79 -0.74110  3.69114e+02 | 80 -0.74292  1.52771e+02 | 81 -0.77910 -1.19766e+01
 82 -0.79145  5.72241e+01 | 83 -0.76715  1.64038e+02 | 84 -0.79755  2.21952e+02
 85 -0.77724  1.64974e+02 | 86 -0.75375  2.34556e+02 | 87 -0.76557 -5.00930e+01
 88 -0.76405 -1.95504e+02 | 89 -0.77328 -2.19501e+02 | 90 -0.76255 -1.37404e+02
 91 -0.70473  4.13802e+01 | 92 -0.69625  4.36070e+01 | 93 -0.75134 -1.63600e+02
 94 -0.73427 -2.17400e+02 | 95 -0.82525 -6.55929e+02 | 96 -0.80953 -7.44851e+02
 97 -0.68053 -9.82565e+01 | 98 -0.67261 -1.31762e+02 | 99 -0.61477 -1.22377e+02
100 -0.54192 -6.67575e+01 |101 -0.56543 -2.03476e+02 |102 -0.47560 -1.80722e+02
103 -0.30022 -8.14382e+01 |104 -0.12139  3.28817e+01 |
104 variables; iteration 40; function evaluation 48; phase 2
Function value 4.1048285e+03; maximum gradient component mag -2.9310e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -21.32379 -3.31543e-08 |  2 -0.00000  9.28673e-10 |  3 -0.00000  1.25358e-09
  4 -0.00000  1.55290e-09 |  5 -0.00000  1.57656e-09 |  6 -0.00000  2.27393e-10
  7 -0.00000  7.12356e-11 |  8  0.00000 -3.91764e-09 |  9  0.00000 -9.30112e-08
 10  0.00000 -1.70079e-07 | 11  0.00000 -3.68646e-07 | 12  0.00000 -1.42853e-07
 13  0.00000  2.14550e-09 | 14  0.01567 -1.19863e+02 | 15  0.00800 -8.54038e+02
 16  0.00737  4.19498e+01 | 17 -0.02202  2.18537e+02 | 18 -0.08312 -7.32011e+01
 19 -0.08224 -2.77964e+02 | 20 -0.05948 -2.57328e+01 | 21 -0.03919  1.07927e+02
 22 -0.06296 -5.49356e+00 | 23 -0.05753 -1.67639e+02 | 24 -0.05159 -4.26054e+01
 25  0.02351 -1.30726e+02 | 26 -0.01676  5.55962e+00 | 27 -0.04756 -1.77626e+02
 28  0.04570  3.45294e+02 | 29  0.02297  5.45774e+00 | 30 -0.01635  1.51643e+02
 31 -0.01240  3.07210e+01 | 32  0.02818  6.40220e+01 | 33 -0.04014  1.00114e+02
 34 -0.04828 -3.84722e+02 | 35 -0.01736 -7.10698e+02 | 36  0.02059 -1.28536e+03
