"","nll","aic","daic"
"1",7064.41983511144,14854.8396702229,936.739201221519
"2",6694.61255835786,14115.2251167157,197.124647714354
"3",6646.11441761227,14018.2288352245,100.128366223176
"4",6644.54590015698,14015.091800314,96.9913313125926
"5",6595.05023450068,13918.1004690014,0
