"","Pred","Prey","Pred_sex","Prey_sex","Pred_age","Prey_age","Year","Sample_size","Stomach_proportion_by_weight"
"626",1,3,1,2,10,7,0,20,0
"627",1,3,1,2,10,8,0,20,0
"628",1,3,1,2,10,9,0,20,0
"629",1,3,1,2,10,10,0,20,0
"630",1,3,1,2,10,11,0,20,0
"631",1,3,1,2,10,12,0,20,0
"632",1,3,1,2,10,13,0,20,0
"633",1,3,1,2,10,14,0,20,0
"634",1,3,1,2,10,15,0,20,0
"635",1,3,1,2,10,16,0,20,0
"636",1,3,1,2,10,17,0,20,0
"637",1,3,1,2,10,18,0,20,0
"638",1,3,1,2,10,19,0,20,0
"639",1,3,1,2,10,20,0,20,0
"640",1,3,1,2,10,21,0,20,0
"641",2,1,1,1,1,1,0,20,0.0063671419603623
"642",2,1,1,1,1,2,0,20,0
"643",2,1,1,1,1,3,0,20,0
"644",2,1,1,1,1,4,0,20,0
"645",2,1,1,1,1,5,0,20,0
"646",2,1,1,1,1,6,0,20,0
"647",2,1,1,1,1,7,0,20,0
"648",2,1,1,1,1,8,0,20,0
"649",2,1,1,1,1,9,0,20,0
"650",2,1,1,1,1,10,0,20,0
"651",2,1,1,1,2,1,0,20,0.00261992619926199
"652",2,1,1,1,2,2,0,20,0
"653",2,1,1,1,2,3,0,20,0
"654",2,1,1,1,2,4,0,20,0
"655",2,1,1,1,2,5,0,20,0
"656",2,1,1,1,2,6,0,20,0
"657",2,1,1,1,2,7,0,20,0
"658",2,1,1,1,2,8,0,20,0
"659",2,1,1,1,2,9,0,20,0
"660",2,1,1,1,2,10,0,20,0
"661",2,1,1,1,3,1,0,20,0.00428796843121902
"662",2,1,1,1,3,2,0,20,0
"663",2,1,1,1,3,3,0,20,0
"664",2,1,1,1,3,4,0,20,0
"665",2,1,1,1,3,5,0,20,0
"666",2,1,1,1,3,6,0,20,0
"667",2,1,1,1,3,7,0,20,0
"668",2,1,1,1,3,8,0,20,0
"669",2,1,1,1,3,9,0,20,0
"670",2,1,1,1,3,10,0,20,0
"671",2,1,1,1,4,1,0,20,0.00548483438334074
"672",2,1,1,1,4,2,0,20,0.00530474167766033
"673",2,1,1,1,4,3,0,20,0.00419507634483324
"674",2,1,1,1,4,4,0,20,0
"675",2,1,1,1,4,5,0,20,0
"676",2,1,1,1,4,6,0,20,0
"677",2,1,1,1,4,7,0,20,0
"678",2,1,1,1,4,8,0,20,0
"679",2,1,1,1,4,9,0,20,0
"680",2,1,1,1,4,10,0,20,0
"681",2,1,1,1,5,1,0,20,0.00692012153050393
"682",2,1,1,1,5,2,0,20,0.00931374370008468
"683",2,1,1,1,5,3,0,20,0.013175297074965
"684",2,1,1,1,5,4,0,20,0
"685",2,1,1,1,5,5,0,20,0
"686",2,1,1,1,5,6,0,20,0
"687",2,1,1,1,5,7,0,20,0
"688",2,1,1,1,5,8,0,20,0
"689",2,1,1,1,5,9,0,20,0
"690",2,1,1,1,5,10,0,20,0
"691",2,1,1,1,6,1,0,20,0.00530678178587797
"692",2,1,1,1,6,2,0,20,0.0193324425577202
"693",2,1,1,1,6,3,0,20,0.033160142147108
"694",2,1,1,1,6,4,0,20,0.00872783554316605
"695",2,1,1,1,6,5,0,20,0
"696",2,1,1,1,6,6,0,20,0
"697",2,1,1,1,6,7,0,20,0
"698",2,1,1,1,6,8,0,20,0
"699",2,1,1,1,6,9,0,20,0
"700",2,1,1,1,6,10,0,20,0
"701",2,1,1,1,7,1,0,20,0.00176052912667663
"702",2,1,1,1,7,2,0,20,0.0299708083865801
"703",2,1,1,1,7,3,0,20,0.0824510417328721
"704",2,1,1,1,7,4,0,20,0.00822941341485524
"705",2,1,1,1,7,5,0,20,0
"706",2,1,1,1,7,6,0,20,0
"707",2,1,1,1,7,7,0,20,0
"708",2,1,1,1,7,8,0,20,0
"709",2,1,1,1,7,9,0,20,0
"710",2,1,1,1,7,10,0,20,0
"711",2,1,1,1,8,1,0,20,0.00263634656035874
"712",2,1,1,1,8,2,0,20,0.0313853704901292
"713",2,1,1,1,8,3,0,20,0.111060316040493
"714",2,1,1,1,8,4,0,20,0.087692129270858
"715",2,1,1,1,8,5,0,20,0
"716",2,1,1,1,8,6,0,20,0
"717",2,1,1,1,8,7,0,20,0
"718",2,1,1,1,8,8,0,20,0
"719",2,1,1,1,8,9,0,20,0
"720",2,1,1,1,8,10,0,20,0
"721",2,1,1,1,9,1,0,20,0.001601638342191
"722",2,1,1,1,9,2,0,20,0.0202700218986082
"723",2,1,1,1,9,3,0,20,0.177460259070541
"724",2,1,1,1,9,4,0,20,0.0831147647293248
"725",2,1,1,1,9,5,0,20,0
"726",2,1,1,1,9,6,0,20,0
"727",2,1,1,1,9,7,0,20,0
"728",2,1,1,1,9,8,0,20,0
"729",2,1,1,1,9,9,0,20,0
"730",2,1,1,1,9,10,0,20,0
"731",2,1,1,1,10,1,0,20,0.0102236530973031
"732",2,1,1,1,10,2,0,20,0.0469277358165755
"733",2,1,1,1,10,3,0,20,0
"734",2,1,1,1,10,4,0,20,0.323140809954123
"735",2,1,1,1,10,5,0,20,0
"736",2,1,1,1,10,6,0,20,0
"737",2,1,1,1,10,7,0,20,0
"738",2,1,1,1,10,8,0,20,0
"739",2,1,1,1,10,9,0,20,0
"740",2,1,1,1,10,10,0,20,0
"741",2,1,1,1,11,1,0,20,0.00569255470375219
"742",2,1,1,1,11,2,0,20,0.0192236073449682
"743",2,1,1,1,11,3,0,20,0.375595499137454
"744",2,1,1,1,11,4,0,20,0.12196541923246
"745",2,1,1,1,11,5,0,20,0
"746",2,1,1,1,11,6,0,20,0
"747",2,1,1,1,11,7,0,20,0
"748",2,1,1,1,11,8,0,20,0
"749",2,1,1,1,11,9,0,20,0
"750",2,1,1,1,11,10,0,20,0
"751",2,1,1,1,12,1,0,20,0.00570183662757653
"752",2,1,1,1,12,2,0,20,0.0807689555184078
"753",2,1,1,1,12,3,0,20,0.133404080661146
"754",2,1,1,1,12,4,0,20,0.203972755620489
"755",2,1,1,1,12,5,0,20,0
"756",2,1,1,1,12,6,0,20,0
"757",2,1,1,1,12,7,0,20,0
"758",2,1,1,1,12,8,0,20,0
"759",2,1,1,1,12,9,0,20,0
"760",2,1,1,1,12,10,0,20,0
"761",2,2,1,1,1,1,0,20,0
"762",2,2,1,1,1,2,0,20,0
"763",2,2,1,1,1,3,0,20,0
"764",2,2,1,1,1,4,0,20,0
"765",2,2,1,1,1,5,0,20,0
"766",2,2,1,1,1,6,0,20,0
"767",2,2,1,1,1,7,0,20,0
"768",2,2,1,1,1,8,0,20,0
"769",2,2,1,1,1,9,0,20,0
"770",2,2,1,1,1,10,0,20,0
"771",2,2,1,1,1,11,0,20,0
"772",2,2,1,1,1,12,0,20,0
"773",2,2,1,1,2,1,0,20,0
"774",2,2,1,1,2,2,0,20,0
"775",2,2,1,1,2,3,0,20,0
"776",2,2,1,1,2,4,0,20,0
"777",2,2,1,1,2,5,0,20,0
"778",2,2,1,1,2,6,0,20,0
"779",2,2,1,1,2,7,0,20,0
"780",2,2,1,1,2,8,0,20,0
"781",2,2,1,1,2,9,0,20,0
"782",2,2,1,1,2,10,0,20,0
"783",2,2,1,1,2,11,0,20,0
"784",2,2,1,1,2,12,0,20,0
"785",2,2,1,1,3,1,0,20,0
"786",2,2,1,1,3,2,0,20,0
"787",2,2,1,1,3,3,0,20,0
"788",2,2,1,1,3,4,0,20,0
"789",2,2,1,1,3,5,0,20,0
"790",2,2,1,1,3,6,0,20,0
"791",2,2,1,1,3,7,0,20,0
"792",2,2,1,1,3,8,0,20,0
"793",2,2,1,1,3,9,0,20,0
"794",2,2,1,1,3,10,0,20,0
"795",2,2,1,1,3,11,0,20,0
"796",2,2,1,1,3,12,0,20,0
"797",2,2,1,1,4,1,0,20,0.000259583775578085
"798",2,2,1,1,4,2,0,20,0.00025106042897776
"799",2,2,1,1,4,3,0,20,0.000198542687038591
"800",2,2,1,1,4,4,0,20,0
"801",2,2,1,1,4,5,0,20,0
"802",2,2,1,1,4,6,0,20,0
"803",2,2,1,1,4,7,0,20,0
"804",2,2,1,1,4,8,0,20,0
"805",2,2,1,1,4,9,0,20,0
"806",2,2,1,1,4,10,0,20,0
"807",2,2,1,1,4,11,0,20,0.000259583775578085
"808",2,2,1,1,4,12,0,20,0.00025106042897776
"809",2,2,1,1,5,1,0,20,0.000593042389737411
"810",2,2,1,1,5,2,0,20,0.000702715342008213
"811",2,2,1,1,5,3,0,20,0
"812",2,2,1,1,5,4,0,20,0
"813",2,2,1,1,5,5,0,20,0
"814",2,2,1,1,5,6,0,20,0
"815",2,2,1,1,5,7,0,20,0
"816",2,2,1,1,5,8,0,20,0
"817",2,2,1,1,5,9,0,20,0
"818",2,2,1,1,5,10,0,20,0
"819",2,2,1,1,5,11,0,20,0
"820",2,2,1,1,5,12,0,20,0
"821",2,2,1,1,6,1,0,20,8.69802615054878e-06
"822",2,2,1,1,6,2,0,20,3.16866413027406e-05
"823",2,2,1,1,6,3,0,20,5.43507902131954e-05
"824",2,2,1,1,6,4,0,20,1.43052691546818e-05
"825",2,2,1,1,6,5,0,20,0
"826",2,2,1,1,6,6,0,20,0
"827",2,2,1,1,6,7,0,20,0
"828",2,2,1,1,6,8,0,20,0
"829",2,2,1,1,6,9,0,20,0
"830",2,2,1,1,6,10,0,20,0
"831",2,2,1,1,6,11,0,20,8.69802615054878e-06
"832",2,2,1,1,6,12,0,20,3.16866413027406e-05
"833",2,2,1,1,7,1,0,20,3.14515163684056e-05
"834",2,2,1,1,7,2,0,20,0.000535422763680304
"835",2,2,1,1,7,3,0,20,0.00147297210217065
"836",2,2,1,1,7,4,0,20,0.000147016897816561
"837",2,2,1,1,7,5,0,20,0
"838",2,2,1,1,7,6,0,20,0
"839",2,2,1,1,7,7,0,20,0
"840",2,2,1,1,7,8,0,20,0
"841",2,2,1,1,7,9,0,20,0
"842",2,2,1,1,7,10,0,20,0
"843",2,2,1,1,7,11,0,20,3.14515163684056e-05
"844",2,2,1,1,7,12,0,20,0.000535422763680304
"845",2,2,1,1,8,1,0,20,0
"846",2,2,1,1,8,2,0,20,0
"847",2,2,1,1,8,3,0,20,0.00608695652173913
"848",2,2,1,1,8,4,0,20,0
"849",2,2,1,1,8,5,0,20,0
"850",2,2,1,1,8,6,0,20,0
"851",2,2,1,1,8,7,0,20,0
"852",2,2,1,1,8,8,0,20,0
"853",2,2,1,1,8,9,0,20,0
"854",2,2,1,1,8,10,0,20,0
"855",2,2,1,1,8,11,0,20,0
"856",2,2,1,1,8,12,0,20,0
"857",2,2,1,1,9,1,0,20,0
"858",2,2,1,1,9,2,0,20,0
"859",2,2,1,1,9,3,0,20,0
"860",2,2,1,1,9,4,0,20,0
"861",2,2,1,1,9,5,0,20,0
"862",2,2,1,1,9,6,0,20,0
"863",2,2,1,1,9,7,0,20,0
"864",2,2,1,1,9,8,0,20,0
"865",2,2,1,1,9,9,0,20,0
"866",2,2,1,1,9,10,0,20,0
"867",2,2,1,1,9,11,0,20,0
"868",2,2,1,1,9,12,0,20,0
"869",2,2,1,1,10,1,0,20,0
"870",2,2,1,1,10,2,0,20,0
"871",2,2,1,1,10,3,0,20,0
"872",2,2,1,1,10,4,0,20,0
"873",2,2,1,1,10,5,0,20,0
"874",2,2,1,1,10,6,0,20,0
"875",2,2,1,1,10,7,0,20,0
"876",2,2,1,1,10,8,0,20,0
"877",2,2,1,1,10,9,0,20,0
"878",2,2,1,1,10,10,0,20,0
"879",2,2,1,1,10,11,0,20,0
"880",2,2,1,1,10,12,0,20,0
"881",2,2,1,1,11,1,0,20,0
"882",2,2,1,1,11,2,0,20,0
"883",2,2,1,1,11,3,0,20,0
"884",2,2,1,1,11,4,0,20,0
"885",2,2,1,1,11,5,0,20,0
"886",2,2,1,1,11,6,0,20,0
"887",2,2,1,1,11,7,0,20,0
"888",2,2,1,1,11,8,0,20,0
"889",2,2,1,1,11,9,0,20,0
"890",2,2,1,1,11,10,0,20,0
"891",2,2,1,1,11,11,0,20,0
"892",2,2,1,1,11,12,0,20,0
"893",2,2,1,1,12,1,0,20,0
"894",2,2,1,1,12,2,0,20,0
"895",2,2,1,1,12,3,0,20,0
"896",2,2,1,1,12,4,0,20,0
"897",2,2,1,1,12,5,0,20,0
"898",2,2,1,1,12,6,0,20,0
"899",2,2,1,1,12,7,0,20,0
"900",2,2,1,1,12,8,0,20,0
"901",2,2,1,1,12,9,0,20,0
"902",2,2,1,1,12,10,0,20,0
"903",2,2,1,1,12,11,0,20,0
"904",2,2,1,1,12,12,0,20,0
"905",2,3,1,1,1,1,0,20,0
"906",2,3,1,1,1,2,0,20,0
"907",2,3,1,1,1,3,0,20,0
"908",2,3,1,1,1,4,0,20,0
"909",2,3,1,1,1,5,0,20,0
"910",2,3,1,1,1,6,0,20,0
"911",2,3,1,1,1,7,0,20,0
"912",2,3,1,1,1,8,0,20,0
"913",2,3,1,1,1,9,0,20,0
"914",2,3,1,1,1,10,0,20,0
"915",2,3,1,1,1,11,0,20,0
"916",2,3,1,1,1,12,0,20,0
"917",2,3,1,1,1,13,0,20,0
"918",2,3,1,1,1,14,0,20,0
"919",2,3,1,1,1,15,0,20,0
"920",2,3,1,1,1,16,0,20,0
"921",2,3,1,1,1,17,0,20,0
"922",2,3,1,1,1,18,0,20,0
"923",2,3,1,1,1,19,0,20,0
"924",2,3,1,1,1,20,0,20,0
"925",2,3,1,1,1,21,0,20,0
"926",2,3,1,1,2,1,0,20,0.00153751537515375
"927",2,3,1,1,2,2,0,20,0
"928",2,3,1,1,2,3,0,20,0
"929",2,3,1,1,2,4,0,20,0
"930",2,3,1,1,2,5,0,20,0
"931",2,3,1,1,2,6,0,20,0
"932",2,3,1,1,2,7,0,20,0
"933",2,3,1,1,2,8,0,20,0
"934",2,3,1,1,2,9,0,20,0
"935",2,3,1,1,2,10,0,20,0
"936",2,3,1,1,2,11,0,20,0
"937",2,3,1,1,2,12,0,20,0
"938",2,3,1,1,2,13,0,20,0
"939",2,3,1,1,2,14,0,20,0
"940",2,3,1,1,2,15,0,20,0
"941",2,3,1,1,2,16,0,20,0
"942",2,3,1,1,2,17,0,20,0
"943",2,3,1,1,2,18,0,20,0
"944",2,3,1,1,2,19,0,20,0
"945",2,3,1,1,2,20,0,20,0
"946",2,3,1,1,2,21,0,20,0
"947",2,3,1,1,3,1,0,20,0.00103137072201279
"948",2,3,1,1,3,2,0,20,0
"949",2,3,1,1,3,3,0,20,0
"950",2,3,1,1,3,4,0,20,0
"951",2,3,1,1,3,5,0,20,0
"952",2,3,1,1,3,6,0,20,0
"953",2,3,1,1,3,7,0,20,0
"954",2,3,1,1,3,8,0,20,0
"955",2,3,1,1,3,9,0,20,0
"956",2,3,1,1,3,10,0,20,0
"957",2,3,1,1,3,11,0,20,0
"958",2,3,1,1,3,12,0,20,0
"959",2,3,1,1,3,13,0,20,0
"960",2,3,1,1,3,14,0,20,0
"961",2,3,1,1,3,15,0,20,0
"962",2,3,1,1,3,16,0,20,0
"963",2,3,1,1,3,17,0,20,0
"964",2,3,1,1,3,18,0,20,0
"965",2,3,1,1,3,19,0,20,0
"966",2,3,1,1,3,20,0,20,0
"967",2,3,1,1,3,21,0,20,0
"968",2,3,1,1,4,1,0,20,0.00160971139725883
"969",2,3,1,1,4,2,0,20,0
"970",2,3,1,1,4,3,0,20,0
"971",2,3,1,1,4,4,0,20,0
"972",2,3,1,1,4,5,0,20,0
"973",2,3,1,1,4,6,0,20,0
"974",2,3,1,1,4,7,0,20,0
"975",2,3,1,1,4,8,0,20,0
"976",2,3,1,1,4,9,0,20,0
"977",2,3,1,1,4,10,0,20,0
"978",2,3,1,1,4,11,0,20,0
"979",2,3,1,1,4,12,0,20,0
"980",2,3,1,1,4,13,0,20,0
"981",2,3,1,1,4,14,0,20,0
"982",2,3,1,1,4,15,0,20,0
"983",2,3,1,1,4,16,0,20,0
"984",2,3,1,1,4,17,0,20,0
"985",2,3,1,1,4,18,0,20,0
"986",2,3,1,1,4,19,0,20,0
"987",2,3,1,1,4,20,0,20,0
"988",2,3,1,1,4,21,0,20,0
"989",2,3,1,1,5,1,0,20,0.00109985586952255
"990",2,3,1,1,5,2,0,20,0.00216289683265506
"991",2,3,1,1,5,3,0,20,0
"992",2,3,1,1,5,4,0,20,0
"993",2,3,1,1,5,5,0,20,0
"994",2,3,1,1,5,6,0,20,0
"995",2,3,1,1,5,7,0,20,0
"996",2,3,1,1,5,8,0,20,0
"997",2,3,1,1,5,9,0,20,0
"998",2,3,1,1,5,10,0,20,0
"999",2,3,1,1,5,11,0,20,0
"1000",2,3,1,1,5,12,0,20,0
"1001",2,3,1,1,5,13,0,20,0
"1002",2,3,1,1,5,14,0,20,0
"1003",2,3,1,1,5,15,0,20,0
"1004",2,3,1,1,5,16,0,20,0
"1005",2,3,1,1,5,17,0,20,0
"1006",2,3,1,1,5,18,0,20,0
"1007",2,3,1,1,5,19,0,20,0
"1008",2,3,1,1,5,20,0,20,0
"1009",2,3,1,1,5,21,0,20,0
"1010",2,3,1,1,6,1,0,20,0.00150108581495192
"1011",2,3,1,1,6,2,0,20,0.00496387840624388
"1012",2,3,1,1,6,3,0,20,0
"1013",2,3,1,1,6,4,0,20,0
"1014",2,3,1,1,6,5,0,20,0
"1015",2,3,1,1,6,6,0,20,0
"1016",2,3,1,1,6,7,0,20,0
"1017",2,3,1,1,6,8,0,20,0
"1018",2,3,1,1,6,9,0,20,0
"1019",2,3,1,1,6,10,0,20,0
"1020",2,3,1,1,6,11,0,20,0
"1021",2,3,1,1,6,12,0,20,0
"1022",2,3,1,1,6,13,0,20,0
"1023",2,3,1,1,6,14,0,20,0
"1024",2,3,1,1,6,15,0,20,0
"1025",2,3,1,1,6,16,0,20,0
"1026",2,3,1,1,6,17,0,20,0
"1027",2,3,1,1,6,18,0,20,0
"1028",2,3,1,1,6,19,0,20,0
"1029",2,3,1,1,6,20,0,20,0
"1030",2,3,1,1,6,21,0,20,0
"1031",2,3,1,1,7,1,0,20,0.000846089818009352
"1032",2,3,1,1,7,2,0,20,0
"1033",2,3,1,1,7,3,0,20,0.00909423858278319
"1034",2,3,1,1,7,4,0,20,0
"1035",2,3,1,1,7,5,0,20,0
"1036",2,3,1,1,7,6,0,20,0
"1037",2,3,1,1,7,7,0,20,0
"1038",2,3,1,1,7,8,0,20,0
"1039",2,3,1,1,7,9,0,20,0
"1040",2,3,1,1,7,10,0,20,0
"1041",2,3,1,1,7,11,0,20,0
"1042",2,3,1,1,7,12,0,20,0
"1043",2,3,1,1,7,13,0,20,0
"1044",2,3,1,1,7,14,0,20,0
"1045",2,3,1,1,7,15,0,20,0
"1046",2,3,1,1,7,16,0,20,0
"1047",2,3,1,1,7,17,0,20,0
"1048",2,3,1,1,7,18,0,20,0
"1049",2,3,1,1,7,19,0,20,0
"1050",2,3,1,1,7,20,0,20,0
"1051",2,3,1,1,7,21,0,20,0
"1052",2,3,1,1,8,1,0,20,0
"1053",2,3,1,1,8,2,0,20,0
"1054",2,3,1,1,8,3,0,20,0.00359650347732993
"1055",2,3,1,1,8,4,0,20,0
"1056",2,3,1,1,8,5,0,20,0
"1057",2,3,1,1,8,6,0,20,0
"1058",2,3,1,1,8,7,0,20,0
"1059",2,3,1,1,8,8,0,20,0
"1060",2,3,1,1,8,9,0,20,0
"1061",2,3,1,1,8,10,0,20,0
"1062",2,3,1,1,8,11,0,20,0
"1063",2,3,1,1,8,12,0,20,0
"1064",2,3,1,1,8,13,0,20,0
"1065",2,3,1,1,8,14,0,20,0
"1066",2,3,1,1,8,15,0,20,0
"1067",2,3,1,1,8,16,0,20,0
"1068",2,3,1,1,8,17,0,20,0
"1069",2,3,1,1,8,18,0,20,0
"1070",2,3,1,1,8,19,0,20,0
"1071",2,3,1,1,8,20,0,20,0
"1072",2,3,1,1,8,21,0,20,0
"1073",2,3,1,1,9,1,0,20,0
"1074",2,3,1,1,9,2,0,20,0
"1075",2,3,1,1,9,3,0,20,0
"1076",2,3,1,1,9,4,0,20,0
"1077",2,3,1,1,9,5,0,20,0
"1078",2,3,1,1,9,6,0,20,0
"1079",2,3,1,1,9,7,0,20,0
"1080",2,3,1,1,9,8,0,20,0
"1081",2,3,1,1,9,9,0,20,0
"1082",2,3,1,1,9,10,0,20,0
"1083",2,3,1,1,9,11,0,20,0
"1084",2,3,1,1,9,12,0,20,0
"1085",2,3,1,1,9,13,0,20,0
"1086",2,3,1,1,9,14,0,20,0
"1087",2,3,1,1,9,15,0,20,0
"1088",2,3,1,1,9,16,0,20,0
"1089",2,3,1,1,9,17,0,20,0
"1090",2,3,1,1,9,18,0,20,0
"1091",2,3,1,1,9,19,0,20,0
"1092",2,3,1,1,9,20,0,20,0
"1093",2,3,1,1,9,21,0,20,0
"1094",2,3,1,1,10,1,0,20,0
"1095",2,3,1,1,10,2,0,20,0
"1096",2,3,1,1,10,3,0,20,0
"1097",2,3,1,1,10,4,0,20,0
"1098",2,3,1,1,10,5,0,20,0
"1099",2,3,1,1,10,6,0,20,0
"1100",2,3,1,1,10,7,0,20,0
"1101",2,3,1,1,10,8,0,20,0
"1102",2,3,1,1,10,9,0,20,0
"1103",2,3,1,1,10,10,0,20,0
"1104",2,3,1,1,10,11,0,20,0
"1105",2,3,1,1,10,12,0,20,0
"1106",2,3,1,1,10,13,0,20,0
"1107",2,3,1,1,10,14,0,20,0
"1108",2,3,1,1,10,15,0,20,0
"1109",2,3,1,1,10,16,0,20,0
"1110",2,3,1,1,10,17,0,20,0
"1111",2,3,1,1,10,18,0,20,0
"1112",2,3,1,1,10,19,0,20,0
"1113",2,3,1,1,10,20,0,20,0
"1114",2,3,1,1,10,21,0,20,0
"1115",2,3,1,1,11,1,0,20,0
"1116",2,3,1,1,11,2,0,20,0
"1117",2,3,1,1,11,3,0,20,0
"1118",2,3,1,1,11,4,0,20,0
"1119",2,3,1,1,11,5,0,20,0
"1120",2,3,1,1,11,6,0,20,0
"1121",2,3,1,1,11,7,0,20,0
"1122",2,3,1,1,11,8,0,20,0
"1123",2,3,1,1,11,9,0,20,0
"1124",2,3,1,1,11,10,0,20,0
"1125",2,3,1,1,11,11,0,20,0
"1126",2,3,1,1,11,12,0,20,0
"1127",2,3,1,1,11,13,0,20,0
"1128",2,3,1,1,11,14,0,20,0
"1129",2,3,1,1,11,15,0,20,0
"1130",2,3,1,1,11,16,0,20,0
"1131",2,3,1,1,11,17,0,20,0
"1132",2,3,1,1,11,18,0,20,0
"1133",2,3,1,1,11,19,0,20,0
"1134",2,3,1,1,11,20,0,20,0
"1135",2,3,1,1,11,21,0,20,0
"1136",2,3,1,1,12,1,0,20,0
"1137",2,3,1,1,12,2,0,20,0
"1138",2,3,1,1,12,3,0,20,0
"1139",2,3,1,1,12,4,0,20,0
"1140",2,3,1,1,12,5,0,20,0
"1141",2,3,1,1,12,6,0,20,0
"1142",2,3,1,1,12,7,0,20,0
"1143",2,3,1,1,12,8,0,20,0
"1144",2,3,1,1,12,9,0,20,0
"1145",2,3,1,1,12,10,0,20,0
"1146",2,3,1,1,12,11,0,20,0
"1147",2,3,1,1,12,12,0,20,0
"1148",2,3,1,1,12,13,0,20,0
"1149",2,3,1,1,12,14,0,20,0
"1150",2,3,1,1,12,15,0,20,0
"1151",2,3,1,1,12,16,0,20,0
"1152",2,3,1,1,12,17,0,20,0
"1153",2,3,1,1,12,18,0,20,0
"1154",2,3,1,1,12,19,0,20,0
"1155",2,3,1,1,12,20,0,20,0
"1156",2,3,1,1,12,21,0,20,0
"1157",2,3,1,2,1,1,0,20,0
"1158",2,3,1,2,1,2,0,20,0
"1159",2,3,1,2,1,3,0,20,0
"1160",2,3,1,2,1,4,0,20,0
"1161",2,3,1,2,1,5,0,20,0
"1162",2,3,1,2,1,6,0,20,0
"1163",2,3,1,2,1,7,0,20,0
"1164",2,3,1,2,1,8,0,20,0
"1165",2,3,1,2,1,9,0,20,0
"1166",2,3,1,2,1,10,0,20,0
"1167",2,3,1,2,1,11,0,20,0
"1168",2,3,1,2,1,12,0,20,0
"1169",2,3,1,2,1,13,0,20,0
"1170",2,3,1,2,1,14,0,20,0
"1171",2,3,1,2,1,15,0,20,0
"1172",2,3,1,2,1,16,0,20,0
"1173",2,3,1,2,1,17,0,20,0
"1174",2,3,1,2,1,18,0,20,0
"1175",2,3,1,2,1,19,0,20,0
"1176",2,3,1,2,1,20,0,20,0
"1177",2,3,1,2,1,21,0,20,0
"1178",2,3,1,2,2,1,0,20,0.00153751537515375
"1179",2,3,1,2,2,2,0,20,0
"1180",2,3,1,2,2,3,0,20,0
"1181",2,3,1,2,2,4,0,20,0
"1182",2,3,1,2,2,5,0,20,0
"1183",2,3,1,2,2,6,0,20,0
"1184",2,3,1,2,2,7,0,20,0
"1185",2,3,1,2,2,8,0,20,0
"1186",2,3,1,2,2,9,0,20,0
"1187",2,3,1,2,2,10,0,20,0
"1188",2,3,1,2,2,11,0,20,0
"1189",2,3,1,2,2,12,0,20,0
"1190",2,3,1,2,2,13,0,20,0
"1191",2,3,1,2,2,14,0,20,0
"1192",2,3,1,2,2,15,0,20,0
"1193",2,3,1,2,2,16,0,20,0
"1194",2,3,1,2,2,17,0,20,0
"1195",2,3,1,2,2,18,0,20,0
"1196",2,3,1,2,2,19,0,20,0
"1197",2,3,1,2,2,20,0,20,0
"1198",2,3,1,2,2,21,0,20,0
"1199",2,3,1,2,3,1,0,20,0.00103137072201279
"1200",2,3,1,2,3,2,0,20,0
"1201",2,3,1,2,3,3,0,20,0
"1202",2,3,1,2,3,4,0,20,0
"1203",2,3,1,2,3,5,0,20,0
"1204",2,3,1,2,3,6,0,20,0
"1205",2,3,1,2,3,7,0,20,0
"1206",2,3,1,2,3,8,0,20,0
"1207",2,3,1,2,3,9,0,20,0
"1208",2,3,1,2,3,10,0,20,0
"1209",2,3,1,2,3,11,0,20,0
"1210",2,3,1,2,3,12,0,20,0
"1211",2,3,1,2,3,13,0,20,0
"1212",2,3,1,2,3,14,0,20,0
"1213",2,3,1,2,3,15,0,20,0
"1214",2,3,1,2,3,16,0,20,0
"1215",2,3,1,2,3,17,0,20,0
"1216",2,3,1,2,3,18,0,20,0
"1217",2,3,1,2,3,19,0,20,0
"1218",2,3,1,2,3,20,0,20,0
"1219",2,3,1,2,3,21,0,20,0
"1220",2,3,1,2,4,1,0,20,0.00160971139725883
"1221",2,3,1,2,4,2,0,20,0
"1222",2,3,1,2,4,3,0,20,0
"1223",2,3,1,2,4,4,0,20,0
"1224",2,3,1,2,4,5,0,20,0
"1225",2,3,1,2,4,6,0,20,0
"1226",2,3,1,2,4,7,0,20,0
"1227",2,3,1,2,4,8,0,20,0
"1228",2,3,1,2,4,9,0,20,0
"1229",2,3,1,2,4,10,0,20,0
"1230",2,3,1,2,4,11,0,20,0
"1231",2,3,1,2,4,12,0,20,0
"1232",2,3,1,2,4,13,0,20,0
"1233",2,3,1,2,4,14,0,20,0
"1234",2,3,1,2,4,15,0,20,0
"1235",2,3,1,2,4,16,0,20,0
"1236",2,3,1,2,4,17,0,20,0
"1237",2,3,1,2,4,18,0,20,0
"1238",2,3,1,2,4,19,0,20,0
"1239",2,3,1,2,4,20,0,20,0
"1240",2,3,1,2,4,21,0,20,0
"1241",2,3,1,2,5,1,0,20,0.00109985586952255
"1242",2,3,1,2,5,2,0,20,0
"1243",2,3,1,2,5,3,0,20,0
"1244",2,3,1,2,5,4,0,20,0
"1245",2,3,1,2,5,5,0,20,0
"1246",2,3,1,2,5,6,0,20,0
"1247",2,3,1,2,5,7,0,20,0
"1248",2,3,1,2,5,8,0,20,0
"1249",2,3,1,2,5,9,0,20,0
"1250",2,3,1,2,5,10,0,20,0
"1251",2,3,1,2,5,11,0,20,0
"1252",2,3,1,2,5,12,0,20,0
"1253",2,3,1,2,5,13,0,20,0
