"","nll","aic","daic"
"1",4701.087392366,10364.174784732,823.194910104243
"2",4289.48993731388,9540.97987462776,0
"3",4373.44120955101,9708.88241910202,167.90254447426
"4",4372.49201199803,9706.98402399605,166.004149368297
"5",4374.51881993695,9711.03763987389,170.057765246134
"6",4369.58580095535,9701.1716019107,160.191727282947
"7",4368.84745513988,9699.69491027976,158.715035652007
"8",4370.66603537966,9703.33207075931,162.352196131556
