ParName   Value   Gradient
log_rec_devs(1988)     -1.22869 -2.99125e-05
log_rec_devs(1989)    -0.488847  4.59739e-06
log_rec_devs(1990)     0.980534  8.70874e-05
log_rec_devs(1991)     0.353525 -2.53551e-05
log_rec_devs(1992)     0.200945  1.81586e-05
log_rec_devs(1993)     0.880956 -4.74496e-05
log_rec_devs(1994)    -0.197806 -3.23025e-05
log_rec_devs(1995)    -0.555039 -2.90086e-05
log_rec_devs(1996)     0.173201 -5.10396e-05
log_rec_devs(1997)     0.472864 -3.29603e-05
log_rec_devs(1998)     -0.24395 -5.50263e-05
log_rec_devs(1999)    -0.160909 -5.97946e-05
log_rec_devs(2000)     0.270454 -2.79871e-05
log_rec_devs(2001)     0.612865  1.84259e-07
log_rec_devs(2002)     0.203181 -0.000105259
log_rec_devs(2003)    -0.273349  6.23764e-05
log_rec_devs(2004)     -1.07253  2.63854e-05
log_rec_devs(2005)     -1.42383  1.99161e-05
log_rec_devs(2006)    -0.500987  3.51273e-06
log_rec_devs(2007)     0.279442 -6.49671e-05
log_rec_devs(2008)    -0.353533 -5.23735e-05
log_rec_devs(2009)     0.963332  6.51626e-05
log_rec_devs(2010)     0.190147 -3.37485e-05
log_rec_devs(2011)    -0.307662  1.11027e-05
log_rec_devs(2012)    -0.451701   3.0221e-05
log_rec_devs(2013)     0.836013  5.02822e-05
log_rec_devs(2014)      0.97318  5.35881e-05
log_rec_devs(2015)     0.135971  5.69123e-05
log_rec_devs(2016)    -0.838106 -9.51464e-07
log_rec_devs(2017)    -0.837873 -3.20737e-05
log_rec_devs(2018)    -0.115964 -5.95111e-05
log_rec_devs(2019)      1.47641 -0.000113554
log_rec_devs(2020)    0.0967758  -0.00010642
log_rec_devs(2021)    -0.491847 -4.33519e-05
log_rec_devs(2022)     -0.47832 -2.14652e-05
log_rec_devs(2023)    -0.100487 -2.18206e-05
log_rec_devs(2024)   -0.0132917  2.31865e-06
log_F_devs(1964)    -0.652282 -9.30757e-06
log_F_devs(1965)    -0.627345  5.65073e-05
log_F_devs(1966)    -0.705132  3.54055e-05
log_F_devs(1967)    -0.164994  5.69298e-05
log_F_devs(1968)    -0.178914  6.86464e-05
log_F_devs(1969)    -0.136811  2.43446e-05
log_F_devs(1970)     0.225957  2.53279e-06
log_F_devs(1971)     0.572909  -6.0467e-05
log_F_devs(1972)     0.683723  5.68342e-05
log_F_devs(1973)     0.814051 -3.86991e-06
log_F_devs(1974)     0.877297 -0.000165186
log_F_devs(1975)       0.6842  3.94926e-05
log_F_devs(1976)     0.575224   8.7861e-05
log_F_devs(1977)     0.464115  0.000191238
log_F_devs(1978)     0.558135 -9.18548e-05
log_F_devs(1979)     0.609393 -5.25224e-05
log_F_devs(1980)     0.547254 -9.85662e-05
log_F_devs(1981)     0.242525  0.000216303
log_F_devs(1982)    -0.190761 -6.83475e-06
log_F_devs(1983)    -0.389535 -0.000125125
log_F_devs(1984)    -0.430428  2.38511e-05
log_F_devs(1985)    -0.434035  0.000208954
log_F_devs(1986)    -0.518871  -3.3636e-05
log_F_devs(1987)     -0.83574  8.63087e-05
log_F_devs(1988)    -0.529115  0.000146769
log_F_devs(1989)    -0.501253  0.000144155
log_F_devs(1990)   -0.0875977  5.32284e-05
log_F_devs(1991)     0.120738  8.17322e-05
log_F_devs(1992)     0.427859 -2.99921e-05
log_F_devs(1993)  -0.00159298 -8.00364e-05
log_F_devs(1994)    -0.248933  1.45347e-05
log_F_devs(1995)    -0.266028 -2.55987e-05
log_F_devs(1996)   -0.0940715  3.29961e-05
log_F_devs(1997)   -0.0626711  6.24171e-05
log_F_devs(1998)    -0.242015 -0.000135027
log_F_devs(1999)    -0.476499 -0.000134105
log_F_devs(2000)    -0.380765  -9.9005e-05
log_F_devs(2001)    -0.243661  4.90004e-06
log_F_devs(2002)   -0.0790708 -2.81932e-05
log_F_devs(2003)  -0.00326382 -6.16894e-05
log_F_devs(2004)    -0.104667 -1.01654e-05
log_F_devs(2005)    -0.167236 -3.94262e-05
log_F_devs(2006)    0.0411146 -4.12337e-05
log_F_devs(2007)     0.124117  6.26399e-05
log_F_devs(2008)     0.234857 -0.000165674
log_F_devs(2009)     0.215776  -1.0082e-05
log_F_devs(2010)    0.0365118 -3.06712e-05
log_F_devs(2011)     0.346283  3.89968e-05
log_F_devs(2012)     0.358255 -6.33329e-05
log_F_devs(2013)     0.310405  3.52739e-05
log_F_devs(2014)     0.257032  4.44852e-05
log_F_devs(2015)      0.33802  2.43951e-05
log_F_devs(2016)    0.0207283  0.000113578
log_F_devs(2017)  -0.00584338  9.33863e-06
log_F_devs(2018)    -0.222923 -0.000103269
log_F_devs(2019)    -0.109985  5.24949e-06
log_F_devs(2020)     0.123219  5.50033e-05
log_F_devs(2021)    0.0654463  9.97543e-05
log_F_devs(2022)      -0.2851  1.30676e-06
log_F_devs(2023)    -0.301308 -4.98076e-05
log_F_devs(2024)    -0.196697 -0.000347209
sel_devs_fsh(1,1)    0.0525373 -1.86847e-05
sel_devs_fsh(1,2)       0.0925 -1.21925e-05
sel_devs_fsh(1,3)      0.14308  1.96449e-05
sel_devs_fsh(1,4)   -0.0413935 -4.65602e-06
sel_devs_fsh(1,5)   -0.0416275 -0.000111111
sel_devs_fsh(1,6)   -0.0558872 -3.48751e-05
sel_devs_fsh(1,7)   -0.0478696  8.21617e-05
sel_devs_fsh(1,8)   -0.0386496 -0.000313175
sel_devs_fsh(1,9)   -0.0277486  7.37558e-05
sel_devs_fsh(1,10)   -0.0181411  6.90863e-05
sel_devs_fsh(1,11)   -0.0108573  0.000441945
sel_devs_fsh(1,12)  -0.00594109 -0.000159198
sel_devs_fsh(2,1)    0.0598541  2.45939e-05
sel_devs_fsh(2,2)    0.0997335 -4.86538e-05
sel_devs_fsh(2,3)     0.242906  3.18935e-05
sel_devs_fsh(2,4)    -0.132229 -1.71953e-05
sel_devs_fsh(2,5)   -0.0948697 -9.41452e-05
sel_devs_fsh(2,6)   -0.0735037 -1.24847e-05
sel_devs_fsh(2,7)   -0.0521621  7.56904e-05
sel_devs_fsh(2,8)   -0.0325219  -0.00030786
sel_devs_fsh(2,9)   -0.0194899  6.09291e-05
sel_devs_fsh(2,10)  -0.00812393   7.4579e-06
sel_devs_fsh(2,11)   0.00141004  0.000434989
sel_devs_fsh(2,12)    0.0089956 -0.000179639
sel_devs_fsh(3,1)     0.124669  3.79011e-06
sel_devs_fsh(3,2)    0.0998365 -1.60767e-05
sel_devs_fsh(3,3)   0.00628049   5.9739e-06
sel_devs_fsh(3,4)  -0.00628511  6.43647e-06
sel_devs_fsh(3,5)   -0.0472468 -0.000115532
sel_devs_fsh(3,6)   -0.0513606 -2.95873e-05
sel_devs_fsh(3,7)   -0.0483762  7.10612e-05
sel_devs_fsh(3,8)   -0.0374902 -0.000275865
sel_devs_fsh(3,9)   -0.0241142  3.33005e-05
sel_devs_fsh(3,10)   -0.0118216    1.243e-05
sel_devs_fsh(3,11)  -0.00395906  0.000485228
sel_devs_fsh(3,12) -0.000132379 -0.000189446
sel_devs_fsh(4,1)       0.1318  1.04103e-05
sel_devs_fsh(4,2)    0.0666763 -3.39644e-05
sel_devs_fsh(4,3)     0.156681  1.48128e-05
sel_devs_fsh(4,4)     -0.10568 -7.77921e-06
sel_devs_fsh(4,5)    -0.101904 -0.000116143
sel_devs_fsh(4,6)    -0.092467 -3.97771e-05
sel_devs_fsh(4,7)   -0.0789819  9.04289e-05
sel_devs_fsh(4,8)   -0.0231162 -0.000174814
sel_devs_fsh(4,9)  -0.00453543 -1.90516e-05
sel_devs_fsh(4,10)    0.0105754 -1.05978e-05
sel_devs_fsh(4,11)    0.0176693  0.000479849
sel_devs_fsh(4,12)    0.0232821 -0.000191028
sel_devs_fsh(5,1)     0.187811   2.6403e-06
sel_devs_fsh(5,2)     0.136807  1.30006e-05
sel_devs_fsh(5,3)   -0.0324759 -3.18505e-05
sel_devs_fsh(5,4)    -0.252395 -4.96125e-05
sel_devs_fsh(5,5)    -0.122935 -7.16651e-05
sel_devs_fsh(5,6)    -0.107568 -3.01912e-05
sel_devs_fsh(5,7)   -0.0495309  5.49371e-05
sel_devs_fsh(5,8)    0.0101299 -0.000139166
sel_devs_fsh(5,9)    0.0370746 -8.16398e-05
sel_devs_fsh(5,10)    0.0529762 -4.66502e-05
sel_devs_fsh(5,11)    0.0599761  0.000527571
sel_devs_fsh(5,12)    0.0801291 -0.000180796
sel_devs_fsh(6,1)    0.0103784 -1.92647e-05
sel_devs_fsh(6,2)    0.0287661 -4.43577e-05
sel_devs_fsh(6,3)    -0.080161  8.49863e-06
sel_devs_fsh(6,4)   -0.0491451 -3.04021e-05
sel_devs_fsh(6,5)   -0.0014108 -0.000113501
sel_devs_fsh(6,6)   -0.0145162 -4.79552e-05
sel_devs_fsh(6,7)   -0.0491418  6.10175e-05
sel_devs_fsh(6,8)    0.0065062 -0.000134956
sel_devs_fsh(6,9)    0.0278138 -6.81072e-05
sel_devs_fsh(6,10)    0.0331015 -3.50522e-05
sel_devs_fsh(6,11)    0.0376582  0.000545106
sel_devs_fsh(6,12)    0.0501449 -0.000210995
sel_devs_fsh(7,1)    -0.232713 -3.42596e-05
sel_devs_fsh(7,2)     0.197863 -5.78123e-05
sel_devs_fsh(7,3)     0.116696 -1.68785e-05
sel_devs_fsh(7,4)    0.0803786  2.57202e-05
sel_devs_fsh(7,5)   -0.0210142 -9.54579e-05
sel_devs_fsh(7,6)  -0.00761474  -5.5505e-05
sel_devs_fsh(7,7)   -0.0171975   0.00011929
sel_devs_fsh(7,8)   -0.0308605 -0.000157977
sel_devs_fsh(7,9)    -0.013885 -4.49921e-05
sel_devs_fsh(7,10)   -0.0162242 -5.16429e-05
sel_devs_fsh(7,11)   -0.0226443  0.000532763
sel_devs_fsh(7,12)   -0.0327853 -0.000182662
sel_devs_fsh(8,1)    -0.253211  1.63367e-05
sel_devs_fsh(8,2)     0.107711  2.89782e-05
sel_devs_fsh(8,3)    0.0696084  4.01222e-05
sel_devs_fsh(8,4)    0.0501738  1.11034e-06
sel_devs_fsh(8,5)    0.0392764 -0.000115846
sel_devs_fsh(8,6)    0.0488937 -4.78877e-05
sel_devs_fsh(8,7)    0.0286208  5.82405e-05
sel_devs_fsh(8,8)  2.78758e-05 -0.000165697
sel_devs_fsh(8,9)   -0.0103017 -6.30951e-05
sel_devs_fsh(8,10)   -0.0174806 -9.07145e-05
sel_devs_fsh(8,11)   -0.0255678  0.000491738
sel_devs_fsh(8,12)   -0.0377515 -0.000157535
sel_devs_fsh(9,1)    -0.210723 -4.44871e-06
sel_devs_fsh(9,2)     0.145978 -5.11711e-05
sel_devs_fsh(9,3)     0.181096  4.92093e-05
sel_devs_fsh(9,4)    0.0373684  2.29789e-05
sel_devs_fsh(9,5)   0.00774125 -0.000112703
sel_devs_fsh(9,6)  -0.00342141 -7.71119e-05
sel_devs_fsh(9,7)  -0.00276017  8.74028e-05
sel_devs_fsh(9,8)   -0.0281008 -0.000156072
sel_devs_fsh(9,9)   -0.0211624 -2.88131e-05
sel_devs_fsh(9,10)   -0.0250157 -9.90241e-05
sel_devs_fsh(9,11)   -0.0324901  0.000536448
sel_devs_fsh(9,12)   -0.0485105 -0.000174488
sel_devs_fsh(10,1)    -0.193842  1.70426e-06
sel_devs_fsh(10,2)    -0.174948 -1.54339e-06
sel_devs_fsh(10,3)     0.130675  1.62922e-05
sel_devs_fsh(10,4)      0.08077 -2.00402e-05
sel_devs_fsh(10,5)    0.0443154 -9.35953e-05
sel_devs_fsh(10,6)    0.0369596 -0.000114617
sel_devs_fsh(10,7)    0.0349014   0.00013005
sel_devs_fsh(10,8)  -0.00331087 -0.000148877
sel_devs_fsh(10,9)   0.00567789 -4.44862e-05
sel_devs_fsh(10,10)    0.0129631 -8.75973e-05
sel_devs_fsh(10,11)    0.0128456  0.000538756
sel_devs_fsh(10,12)    0.0129921 -0.000187799
sel_devs_fsh(11,1)     -0.19248 -1.96936e-05
sel_devs_fsh(11,2)   -0.0721702  1.70095e-09
sel_devs_fsh(11,3)   -0.0840459  1.80543e-05
sel_devs_fsh(11,4)    0.0901255 -2.57306e-05
sel_devs_fsh(11,5)    0.0755157 -9.74654e-05
sel_devs_fsh(11,6)    0.0630732 -0.000108649
sel_devs_fsh(11,7)    0.0563316  0.000126309
sel_devs_fsh(11,8)    0.0155015 -0.000160525
sel_devs_fsh(11,9)    0.0118852 -2.81009e-05
sel_devs_fsh(11,10)    0.0131448 -7.01428e-05
sel_devs_fsh(11,11)    0.0124228  0.000543536
sel_devs_fsh(11,12)     0.010696 -0.000176872
sel_devs_fsh(12,1)    -0.182686 -5.69765e-07
sel_devs_fsh(12,2)    0.0178842  3.36118e-05
sel_devs_fsh(12,3)     -0.13228 -8.13875e-06
sel_devs_fsh(12,4)   -0.0528105 -2.61827e-05
sel_devs_fsh(12,5)    0.0576591 -0.000115874
sel_devs_fsh(12,6)    0.0618938 -0.000135262
sel_devs_fsh(12,7)    0.0606807  0.000114424
sel_devs_fsh(12,8)    0.0358368 -0.000154576
sel_devs_fsh(12,9)    0.0283112  -3.2411e-05
sel_devs_fsh(12,10)    0.0340731 -9.24988e-05
sel_devs_fsh(12,11)    0.0352984  0.000518138
sel_devs_fsh(12,12)    0.0361358 -0.000157071
sel_devs_fsh(13,1)    -0.223885 -9.44343e-06
sel_devs_fsh(13,2)    -0.140851  1.68525e-05
sel_devs_fsh(13,3)   -0.0441389 -5.02703e-05
sel_devs_fsh(13,4)   -0.0296972 -3.97037e-05
sel_devs_fsh(13,5)    0.0435362 -7.94107e-05
sel_devs_fsh(13,6)    0.0540637 -9.11035e-05
sel_devs_fsh(13,7)    0.0681774   0.00016718
sel_devs_fsh(13,8)    0.0678179  -0.00012518
sel_devs_fsh(13,9)    0.0549976 -2.22473e-05
sel_devs_fsh(13,10)    0.0494434 -6.92916e-05
sel_devs_fsh(13,11)    0.0505619  0.000488383
sel_devs_fsh(13,12)    0.0499764 -0.000151853
sel_devs_fsh(14,1)    -0.179537 -2.66225e-05
sel_devs_fsh(14,2)    -0.379624  -0.00010853
sel_devs_fsh(14,3)    -0.172979 -2.69091e-05
sel_devs_fsh(14,4)    -0.042965 -9.78713e-06
sel_devs_fsh(14,5)    0.0824075  -7.8992e-05
sel_devs_fsh(14,6)     0.140057 -0.000126849
sel_devs_fsh(14,7)     0.123472  0.000106384
sel_devs_fsh(14,8)     0.123492 -0.000132006
sel_devs_fsh(14,9)     0.099249 -2.88514e-05
sel_devs_fsh(14,10)    0.0717836  4.71314e-06
sel_devs_fsh(14,11)    0.0684767  0.000505909
sel_devs_fsh(14,12)    0.0661631 -0.000155919
sel_devs_fsh(15,1)    -0.198428 -2.76114e-06
sel_devs_fsh(15,2)    -0.487292 -3.10577e-05
sel_devs_fsh(15,3)    -0.274634  1.87198e-05
sel_devs_fsh(15,4)    0.0658585 -1.52638e-05
sel_devs_fsh(15,5)     0.115039 -0.000126148
sel_devs_fsh(15,6)     0.151159 -0.000127221
sel_devs_fsh(15,7)     0.148212   0.00011367
sel_devs_fsh(15,8)      0.13938 -9.94394e-05
sel_devs_fsh(15,9)     0.094851 -1.07694e-05
sel_devs_fsh(15,10)    0.0839606 -5.83559e-05
sel_devs_fsh(15,11)    0.0824465  0.000465936
sel_devs_fsh(15,12)    0.0794456 -0.000154639
sel_devs_fsh(16,1)    -0.164877 -1.72025e-05
sel_devs_fsh(16,2)    -0.272784  2.99131e-05
sel_devs_fsh(16,3)    -0.279677 -9.64571e-06
sel_devs_fsh(16,4)   -0.0226264 -3.72825e-05
sel_devs_fsh(16,5)     0.116756   -8.468e-05
sel_devs_fsh(16,6)    0.0849241 -0.000155027
sel_devs_fsh(16,7)    0.0935149  7.35763e-05
sel_devs_fsh(16,8)    0.0978552 -0.000120266
sel_devs_fsh(16,9)    0.0922525 -5.59412e-05
sel_devs_fsh(16,10)    0.0860136 -2.18901e-05
sel_devs_fsh(16,11)    0.0835577  0.000475312
sel_devs_fsh(16,12)     0.085086 -0.000156163
sel_devs_fsh(17,1)    -0.130237 -1.53163e-05
sel_devs_fsh(17,2)    -0.101819  1.61327e-05
sel_devs_fsh(17,3)    -0.300705  1.05846e-05
sel_devs_fsh(17,4)   -0.0210389 -5.67189e-05
sel_devs_fsh(17,5)     0.025988 -9.96555e-05
sel_devs_fsh(17,6)    0.0653756 -0.000105917
sel_devs_fsh(17,7)    0.0648884  8.19545e-05
sel_devs_fsh(17,8)    0.0734408 -0.000100164
sel_devs_fsh(17,9)    0.0778707 -9.51296e-05
sel_devs_fsh(17,10)    0.0797209  -2.5264e-05
sel_devs_fsh(17,11)     0.081736  0.000396138
sel_devs_fsh(17,12)      0.08477 -0.000159182
sel_devs_fsh(18,1)    -0.147186  1.21915e-06
sel_devs_fsh(18,2)     0.102922 -8.03643e-05
sel_devs_fsh(18,3)   -0.0845552  2.58976e-05
sel_devs_fsh(18,4)    -0.162095   1.5172e-05
sel_devs_fsh(18,5)   -0.0762011 -5.27069e-05
sel_devs_fsh(18,6)    0.0425893 -0.000132043
sel_devs_fsh(18,7)    0.0363887  7.66396e-05
sel_devs_fsh(18,8)    0.0328616 -6.61731e-05
sel_devs_fsh(18,9)    0.0513971 -3.70485e-05
sel_devs_fsh(18,10)    0.0595002  4.92959e-05
sel_devs_fsh(18,11)    0.0687072  0.000309061
sel_devs_fsh(18,12)    0.0756704 -0.000114143
sel_devs_fsh(19,1)    -0.135771  5.67238e-05
sel_devs_fsh(19,2)    -0.150464  1.91947e-05
sel_devs_fsh(19,3)    0.0631127 -6.17996e-05
sel_devs_fsh(19,4)   -0.0679946 -4.48053e-05
sel_devs_fsh(19,5)     0.061552 -7.74455e-05
sel_devs_fsh(19,6)   0.00691345 -9.00833e-05
sel_devs_fsh(19,7)    0.0350575  0.000101219
sel_devs_fsh(19,8)    0.0267452 -7.09466e-05
sel_devs_fsh(19,9)    0.0271799 -1.14116e-05
sel_devs_fsh(19,10)    0.0324264  4.75553e-05
sel_devs_fsh(19,11)    0.0467857  0.000231421
sel_devs_fsh(19,12)    0.0544578 -8.35493e-05
sel_devs_fsh(20,1)    -0.151681  1.68489e-05
sel_devs_fsh(20,2)    0.0457739 -5.26502e-05
sel_devs_fsh(20,3)     0.139483 -1.62344e-05
sel_devs_fsh(20,4)   -0.0778133 -2.42944e-05
sel_devs_fsh(20,5)    -0.229996 -6.01805e-05
sel_devs_fsh(20,6)    0.0734577 -0.000121703
sel_devs_fsh(20,7)    0.0425219  6.48478e-05
sel_devs_fsh(20,8)    0.0423709 -8.41159e-05
sel_devs_fsh(20,9)     0.018311  4.36242e-05
sel_devs_fsh(20,10)    0.0241981  0.000139599
sel_devs_fsh(20,11)    0.0332076  0.000172856
sel_devs_fsh(20,12)    0.0401687 -3.53146e-05
sel_devs_fsh(21,1)    -0.159424  1.85307e-05
sel_devs_fsh(21,2)   -0.0309355 -1.95576e-05
sel_devs_fsh(21,3)     0.077748  9.90258e-06
sel_devs_fsh(21,4)      0.16448 -3.48571e-05
sel_devs_fsh(21,5)   -0.0159642 -7.14559e-05
sel_devs_fsh(21,6)   -0.0742958 -0.000166049
sel_devs_fsh(21,7)    0.0222461  8.14307e-05
sel_devs_fsh(21,8)   -0.0306649 -5.92825e-05
sel_devs_fsh(21,9)    0.0229745   6.9365e-05
sel_devs_fsh(21,10)    0.0036781  0.000161526
sel_devs_fsh(21,11)   0.00252989  4.66909e-05
sel_devs_fsh(21,12)    0.0176297 -5.28518e-06
sel_devs_fsh(22,1)    -0.161061 -1.04706e-05
sel_devs_fsh(22,2)   -0.0780095  1.56285e-06
sel_devs_fsh(22,3)     0.122345 -4.16402e-05
sel_devs_fsh(22,4)   -0.0839406 -3.40063e-05
sel_devs_fsh(22,5)    0.0139273 -2.96135e-05
sel_devs_fsh(22,6)   -0.0374016 -0.000133676
sel_devs_fsh(22,7)   -0.0958533  5.40991e-05
sel_devs_fsh(22,8)     0.136144 -7.84726e-05
sel_devs_fsh(22,9)    0.0865079  8.00471e-05
sel_devs_fsh(22,10)    0.0636187  0.000109005
sel_devs_fsh(22,11)    0.0280382   7.2509e-05
sel_devs_fsh(22,12)   0.00568487  1.61808e-05
sel_devs_fsh(23,1)    -0.194275  1.88095e-06
sel_devs_fsh(23,2)    -0.114703  4.59429e-06
sel_devs_fsh(23,3)     0.461231 -9.99535e-07
sel_devs_fsh(23,4)    0.0451778 -3.36076e-05
sel_devs_fsh(23,5)     0.124458 -0.000127961
sel_devs_fsh(23,6)    -0.052649 -0.000115408
sel_devs_fsh(23,7)     0.133623   5.3834e-05
sel_devs_fsh(23,8)    -0.093553 -0.000122864
sel_devs_fsh(23,9)   -0.0905021  7.79549e-05
sel_devs_fsh(23,10)    -0.112043  9.19273e-05
sel_devs_fsh(23,11)    -0.065563  6.07248e-05
sel_devs_fsh(23,12)   -0.0412088  2.95009e-05
sel_devs_fsh(24,1)    -0.162908  -1.1825e-05
sel_devs_fsh(24,2)   -0.0738086  -5.5317e-06
sel_devs_fsh(24,3)    -0.382388 -2.78004e-05
sel_devs_fsh(24,4)     0.167677 -1.18006e-05
sel_devs_fsh(24,5)    0.0364678 -6.73207e-05
sel_devs_fsh(24,6)    0.0825901 -0.000157049
sel_devs_fsh(24,7)     0.127054  8.18916e-05
sel_devs_fsh(24,8)     0.105124 -9.92711e-05
sel_devs_fsh(24,9)    0.0260601  0.000134487
sel_devs_fsh(24,10)    0.0689093  8.89688e-05
sel_devs_fsh(24,11)     0.021595     6.27e-05
sel_devs_fsh(24,12)   -0.0163713  3.73346e-05
sel_devs_fsh(25,1)    -0.153412 -2.06573e-05
sel_devs_fsh(25,2)   -0.0416467  2.14215e-05
sel_devs_fsh(25,3)    -0.345604 -1.36359e-05
sel_devs_fsh(25,4)    0.0383767 -3.79386e-05
sel_devs_fsh(25,5)     0.183456 -4.11274e-05
sel_devs_fsh(25,6)    0.0585044 -0.000148406
sel_devs_fsh(25,7)   -0.0281454  8.60826e-05
sel_devs_fsh(25,8)     0.045786 -0.000105329
sel_devs_fsh(25,9)    0.0593513  0.000143748
sel_devs_fsh(25,10)   -0.0170284  0.000128955
sel_devs_fsh(25,11)     0.128428  4.11759e-05
sel_devs_fsh(25,12)    0.0719408  5.94884e-05
sel_devs_fsh(26,1)    -0.080823 -2.98137e-05
sel_devs_fsh(26,2)   0.00260282  2.01676e-05
sel_devs_fsh(26,3)    -0.371011 -3.04924e-05
sel_devs_fsh(26,4)    -0.322502 -4.21183e-05
sel_devs_fsh(26,5)    -0.223307 -6.16269e-05
sel_devs_fsh(26,6)   -0.0621927 -0.000161925
sel_devs_fsh(26,7)     0.126687  6.26108e-05
sel_devs_fsh(26,8)   -0.0284437  -0.00014194
sel_devs_fsh(26,9)     0.165126  0.000145681
sel_devs_fsh(26,10)     0.104494  0.000124072
sel_devs_fsh(26,11)     0.353638  3.53396e-05
sel_devs_fsh(26,12)      0.33573  6.69032e-05
sel_devs_fsh(27,1)    -0.156464  1.73048e-05
sel_devs_fsh(27,2)   -0.0672145 -3.35839e-05
sel_devs_fsh(27,3)     0.503111 -6.23811e-06
sel_devs_fsh(27,4)    -0.261923 -2.17853e-05
sel_devs_fsh(27,5)    -0.344254 -0.000103089
sel_devs_fsh(27,6)   -0.0429317 -0.000187692
sel_devs_fsh(27,7)   -0.0279177   4.9247e-05
sel_devs_fsh(27,8)     0.215256 -0.000114062
sel_devs_fsh(27,9)     0.108118  0.000133981
sel_devs_fsh(27,10)     0.233139  0.000127115
sel_devs_fsh(27,11)    -0.113108 -7.09606e-06
sel_devs_fsh(27,12)   -0.0458126  0.000102908
sel_devs_fsh(28,1)     -0.14482 -1.14839e-06
sel_devs_fsh(28,2)     -0.48952  1.47965e-05
sel_devs_fsh(28,3)     -0.03053 -2.62934e-05
sel_devs_fsh(28,4)     0.796221 -5.18301e-05
sel_devs_fsh(28,5) -8.75193e-05 -5.50971e-05
sel_devs_fsh(28,6)    0.0152705 -0.000156361
sel_devs_fsh(28,7)    0.0857944  5.45571e-05
sel_devs_fsh(28,8)    0.0254103 -9.82063e-05
sel_devs_fsh(28,9)   -0.0125707  0.000128017
sel_devs_fsh(28,10)   -0.0511604  0.000139223
sel_devs_fsh(28,11)    -0.124657  9.56522e-06
sel_devs_fsh(28,12)   -0.0693469  0.000107172
sel_devs_fsh(29,1)   -0.0509078 -2.51701e-05
sel_devs_fsh(29,2)   0.00936754  3.62702e-05
sel_devs_fsh(29,3)    -0.776685  2.47866e-05
sel_devs_fsh(29,4)    -0.295396 -8.24961e-06
sel_devs_fsh(29,5)     0.908106 -5.40427e-05
sel_devs_fsh(29,6)     0.259698 -0.000178485
sel_devs_fsh(29,7)    0.0249921  9.27974e-06
sel_devs_fsh(29,8)   -0.0247327 -0.000130743
sel_devs_fsh(29,9)   -0.0332837  9.94889e-05
sel_devs_fsh(29,10)  -0.00732682  0.000186313
sel_devs_fsh(29,11)    0.0217358 -1.60057e-05
sel_devs_fsh(29,12)   -0.0355647  0.000100288
sel_devs_fsh(30,1)   -0.0207893 -2.22796e-05
sel_devs_fsh(30,2)     0.186479 -1.30957e-05
sel_devs_fsh(30,3)    -0.288913 -1.20938e-05
sel_devs_fsh(30,4)    -0.687633 -2.56748e-05
sel_devs_fsh(30,5)    -0.358722 -4.91056e-05
sel_devs_fsh(30,6)     0.466113 -0.000161252
sel_devs_fsh(30,7)     0.148337  5.35822e-05
sel_devs_fsh(30,8)     0.163765 -5.26168e-05
sel_devs_fsh(30,9)     0.133719  0.000110528
