"","nll","aic","daic"
"1",6993.35952468736,14712.7190493747,665.309028250973
"2",6660.70501056188,14047.4100211238,0
"3",6803.72515816453,14333.4503163291,286.040295205315
"4",6814.95043372841,14355.9008674568,308.490846333065
"5",6662.20166478513,14052.4033295703,4.99330844651195
